wwtp,prevind,fit,lag,aic,aicall,aictest
comb,test positivity rate,pmmov_norm,-9,-5.782585285868834,60.611760950627286,65.98567666880574
comb,hospital admissions,orig-pmmov_norm,-9,243.83494962962249,374.82283667852835,135.50797304157558
comb,hospital admissions,pmmov_norm,-9,-57.31626340504425,-150.06886057395732,-89.69422003372051
comb,Cook County beds in use,orig-pmmov_norm,-9,225.017192626875,359.136404546411,139.94108026571368
comb,Cook County beds in use,pmmov_norm,-9,-64.26773216640362,-133.15186821954444,-59.942811506044464
comb,positive tests,orig-only_bcov_norm,-9,134.75442473357992,221.41965824245983,92.64794399957944
comb,positive tests,only_bcov_norm,-9,51.67968798289888,5.134264393201095,-54.84493497852176
comb,test positivity rate,orig-only_bcov_norm,-9,129.42906792983388,251.64942505778188,124.76769866424804
comb,test positivity rate,only_bcov_norm,-9,-27.419841600056486,-7.7931084835086075,25.823109279402832
comb,hospital admissions,orig-only_bcov_norm,-9,131.61432298757353,226.36587287659378,100.38708043269095
comb,hospital admissions,only_bcov_norm,-9,-96.0623790212872,-218.5498151749332,-120.96731606934793
comb,Cook County beds in use,orig-only_bcov_norm,-9,126.80744439460011,218.67896986806846,97.49297921383723
comb,Cook County beds in use,only_bcov_norm,-9,-92.98638860949819,-196.9812972923878,-97.70588325300803
comb,positive tests,orig-bcov_flow_norm,-9,164.5909078784798,249.53015540782994,90.09074974325095
comb,positive tests,bcov_flow_norm,-9,37.102938631705854,2.8594379364967413,-29.753812161406266
comb,test positivity rate,orig-bcov_flow_norm,-9,148.28219702161113,279.76694884469924,134.48282472824485
comb,test positivity rate,bcov_flow_norm,-9,-41.94656072172853,-26.150413987439634,22.81461092560186
comb,hospital admissions,orig-bcov_flow_norm,-9,149.75043250731284,248.3786769445357,104.57296322551464
comb,hospital admissions,bcov_flow_norm,-9,-125.85690046144833,-240.54588974086684,-104.27812656304188
comb,Cook County beds in use,orig-bcov_flow_norm,-9,142.65582438349884,239.22744961506166,102.44525221269535
comb,Cook County beds in use,bcov_flow_norm,-9,-114.30320837607252,-214.1472212693168,-88.60907755634055
comb,positive tests,orig-pmmov_bcov_norm,-9,357.66916739538567,537.9757563053121,179.3614527657921
comb,positive tests,pmmov_bcov_norm,-9,53.32328793372818,2.271792272527657,-60.12848769695668
comb,test positivity rate,orig-pmmov_bcov_norm,-9,349.0700634309737,535.1769761945596,188.26002629023583
comb,test positivity rate,pmmov_bcov_norm,-9,-26.98103248786157,-1.5710202772083584,32.453498952891316
comb,hospital admissions,orig-pmmov_bcov_norm,-9,358.5895920614606,540.5049129331749,181.29006331879833
comb,hospital admissions,pmmov_bcov_norm,-9,-95.45766701404926,-216.0738290017111,-116.11885014854732
comb,Cook County beds in use,orig-pmmov_bcov_norm,-9,351.7791128653889,532.0048529610568,180.4251027377312
comb,Cook County beds in use,pmmov_bcov_norm,-9,-91.20494689032722,-194.96446795660898,-95.38796921751128
comb,positive tests,orig-pmmov_bcov_flow_norm,-9,375.1084160311219,566.1746050841157,189.92424940779068
comb,positive tests,pmmov_bcov_flow_norm,-9,36.08065548900089,-9.820940689024372,-43.16627687899442
comb,test positivity rate,orig-pmmov_bcov_flow_norm,-9,363.13390532002654,564.6037616739475,204.87044131554745
comb,test positivity rate,pmmov_bcov_flow_norm,-9,-45.94321152714309,-18.48348229378741,33.37924863938963
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-9,371.850981869609,566.2996347437149,194.97067821559182
comb,hospital admissions,pmmov_bcov_flow_norm,-9,-123.90462652576338,-238.8512224510697,-102.56655452904005
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,-9,364.5808569540815,557.6890476925689,194.52523715665683
comb,Cook County beds in use,pmmov_bcov_flow_norm,-9,-115.6238153040577,-213.7605480862898,-84.59324983563556
comb,positive tests,orig-raw_data,-8,215.1740483967228,355.1261065847383,145.92214069290534
comb,positive tests,raw_data,-8,92.77604693393403,51.58689776483709,-70.1878802266933
comb,test positivity rate,orig-raw_data,-8,218.48502907626602,466.72232959541685,234.82102235176427
comb,test positivity rate,raw_data,-8,-0.8696534342198561,53.70432462789032,55.79359667050905
comb,hospital admissions,orig-raw_data,-8,227.71635128688757,413.2385544963751,188.18480485169934
comb,hospital admissions,raw_data,-8,-50.22370278331795,-144.12377294681482,-95.36086612962633
comb,Cook County beds in use,orig-raw_data,-8,217.4184011522293,407.23316583053855,190.64009537233161
comb,Cook County beds in use,raw_data,-8,-49.225791574040215,-123.28541965328611,-69.74619837363292
comb,positive tests,orig-only_flow_norm,-8,243.28443354996955,387.863986958659,150.33520533063827
comb,positive tests,only_flow_norm,-8,71.22859016110874,45.43719339440857,-29.607585505524817
comb,test positivity rate,orig-only_flow_norm,-8,238.64581749894057,491.9424370553555,242.2636248379738
comb,test positivity rate,only_flow_norm,-8,-23.651109939543005,22.826857350192157,47.98318994862545
comb,hospital admissions,orig-only_flow_norm,-8,248.6626464260463,439.97796563481,195.07398489307036
comb,hospital admissions,only_flow_norm,-8,-92.4817715918038,-180.18341369118858,-78.80731850293218
comb,Cook County beds in use,orig-only_flow_norm,-8,237.45652823249912,433.0239760985515,197.65064292593792
comb,Cook County beds in use,only_flow_norm,-8,-81.31953618970562,-154.00584292028512,-63.11000881370214
comb,positive tests,orig-pmmov_norm,-8,220.4934538404823,292.83789345096875,63.62225640283073
comb,positive tests,pmmov_norm,-8,72.56428540522376,7.696999472784138,-102.95485353827094
comb,test positivity rate,orig-pmmov_norm,-8,212.83704129906874,403.37322113310177,190.6687085105463
comb,test positivity rate,pmmov_norm,-8,-24.78695061313016,39.31317479668174,61.16091954468732
comb,hospital admissions,orig-pmmov_norm,-8,242.70032430675633,369.71138244565464,131.0762122882474
comb,hospital admissions,pmmov_norm,-8,-57.792101801928595,-156.5781808656936,-97.72708488305905
comb,Cook County beds in use,orig-pmmov_norm,-8,222.79051490060175,351.86117293500433,134.7073209993185
comb,Cook County beds in use,pmmov_norm,-8,-66.13055452377256,-144.51181604069757,-70.55153425121637
comb,positive tests,orig-only_bcov_norm,-8,134.5916290994577,219.06056443363804,90.4679300687609
comb,positive tests,only_bcov_norm,-8,49.177872137920815,-1.563875327023693,-60.673980381513545
comb,test positivity rate,orig-only_bcov_norm,-8,127.59226121746428,245.78106856738015,121.15956383550628
comb,test positivity rate,only_bcov_norm,-8,-44.096191740364304,-31.877929931603134,17.8440214441644
comb,hospital admissions,orig-only_bcov_norm,-8,132.96157130041286,222.5216450945517,95.45568186967303
comb,hospital admissions,only_bcov_norm,-8,-94.77563014699177,-224.86844309938036,-132.03681114645985
comb,Cook County beds in use,orig-only_bcov_norm,-8,123.56193206695195,210.82761703429964,93.01467166815226
comb,Cook County beds in use,only_bcov_norm,-8,-96.20575964338872,-210.69801669100374,-110.33348814970272
comb,positive tests,orig-bcov_flow_norm,-8,161.551609748209,243.04751322272764,86.50077847718241
comb,positive tests,bcov_flow_norm,-8,37.5463455059741,-0.7309761895610034,-35.34123951367447
comb,test positivity rate,orig-bcov_flow_norm,-8,143.504271853979,270.9056651758888,130.5382208722454
comb,test positivity rate,bcov_flow_norm,-8,-56.80435587396113,-47.713561482311086,15.563879354363765
comb,hospital admissions,orig-bcov_flow_norm,-8,151.15447082125246,244.55120775075468,99.39335702430982
comb,hospital admissions,bcov_flow_norm,-8,-125.07911574360759,-245.2512519874814,-110.69059481258894
comb,Cook County beds in use,orig-bcov_flow_norm,-8,139.4177238620399,231.02086191804568,97.55411776045722
comb,Cook County beds in use,bcov_flow_norm,-8,-116.92190746347666,-226.29238984938453,-99.02876271204774
comb,positive tests,orig-pmmov_bcov_norm,-8,353.20760287714245,532.8747289548324,179.42809382109323
comb,positive tests,pmmov_bcov_norm,-8,49.763375191188345,-10.256504917223026,-74.03162739638319
comb,test positivity rate,orig-pmmov_bcov_norm,-8,345.1690199285407,529.6685170483516,186.85924220874506
comb,test positivity rate,pmmov_bcov_norm,-8,-44.940895293801816,-23.756673578917308,26.81719307515491
comb,hospital admissions,orig-pmmov_bcov_norm,-8,358.21737552203865,538.9686330125617,179.83420091994753
comb,hospital admissions,pmmov_bcov_norm,-8,-93.71987837196883,-222.37411247540052,-127.68288436703827
comb,Cook County beds in use,orig-pmmov_bcov_norm,-8,349.61674482723873,527.9967933835268,178.45302191130122
comb,Cook County beds in use,pmmov_bcov_norm,-8,-94.51999621051976,-208.94960817693067,-108.19388042636845
comb,positive tests,orig-pmmov_bcov_flow_norm,-8,369.9889053870811,559.8230889667153,189.36073795902917
comb,positive tests,pmmov_bcov_flow_norm,-8,34.40226381957467,-19.338263478501247,-54.24605784918933
comb,test positivity rate,orig-pmmov_bcov_flow_norm,-8,358.4272116026432,558.0992643822269,203.293940116029
comb,test positivity rate,pmmov_bcov_flow_norm,-8,-62.951473311544135,-38.12596998578152,28.82299684592469
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-8,371.56021138981146,564.7903025775386,193.46167706627634
comb,hospital admissions,pmmov_bcov_flow_norm,-8,-123.29426789280643,-243.90644378092577,-109.18357560902564
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,-8,362.4732782619369,553.6660802614927,192.47357515179806
comb,Cook County beds in use,pmmov_bcov_flow_norm,-8,-118.5562876427403,-226.7886104081648,-95.44366276889545
comb,positive tests,orig-raw_data,-7,213.63340453738704,346.8748813740275,139.23137636687358
comb,positive tests,raw_data,-7,90.62196899444979,45.714565629001505,-76.45792673341528
comb,test positivity rate,orig-raw_data,-7,221.41611973063198,462.67497900244825,230.45823829658826
comb,test positivity rate,raw_data,-7,-5.837174382116757,38.16461297942969,46.644620423207094
comb,hospital admissions,orig-raw_data,-7,227.25859110258716,406.70312762777075,182.9317177246433
comb,hospital admissions,raw_data,-7,-45.207335276173865,-149.0910684481729,-111.55439356175788
comb,Cook County beds in use,orig-raw_data,-7,217.9638599125641,402.827025658061,186.6166955679369
comb,Cook County beds in use,raw_data,-7,-48.88924879426787,-132.22773353765817,-81.46946176091673
comb,positive tests,orig-only_flow_norm,-7,241.644185962694,380.17093623233416,143.96864969882498
comb,positive tests,only_flow_norm,-7,69.47178110174485,40.365844069914246,-34.04919558571159
comb,test positivity rate,orig-only_flow_norm,-7,239.13934671044586,486.04996490815154,237.77080328804982
comb,test positivity rate,only_flow_norm,-7,-24.534499213021206,11.74576448513402,39.81528053374563
comb,hospital admissions,orig-only_flow_norm,-7,247.8359809498437,433.195840341112,189.76039040449336
comb,hospital admissions,only_flow_norm,-7,-84.0966918529287,-181.68836904415951,-91.17007464581262
comb,Cook County beds in use,orig-only_flow_norm,-7,237.76605204627606,428.40910040951104,193.51889712152985
comb,Cook County beds in use,only_flow_norm,-7,-80.37034518505578,-161.13442372182016,-71.9784580212872
comb,positive tests,orig-pmmov_norm,-7,211.79660040221893,276.6298753117497,55.11479736528019
comb,positive tests,pmmov_norm,-7,65.94626676998547,-6.108740395724837,-114.17915539236239
comb,test positivity rate,orig-pmmov_norm,-7,207.30909493445006,393.72134200892344,186.64431263982783
comb,test positivity rate,pmmov_norm,-7,-35.26636264990083,20.69890427398142,53.36480143800259
comb,hospital admissions,orig-pmmov_norm,-7,239.37032545632115,362.42988515081436,126.84489975933391
comb,hospital admissions,pmmov_norm,-7,-54.561294088220336,-163.32006148812505,-113.07900302828541
comb,Cook County beds in use,orig-pmmov_norm,-7,220.93403698568727,344.85426178765914,129.2737012869971
comb,Cook County beds in use,pmmov_norm,-7,-67.34412504045946,-156.42608610425577,-83.2010770841661
comb,positive tests,orig-only_bcov_norm,-7,124.77911627962231,209.17401479383489,90.28537851042792
comb,positive tests,only_bcov_norm,-7,41.19649735854415,-9.440758315459867,-57.30242981908688
comb,test positivity rate,orig-only_bcov_norm,-7,131.25597804696406,241.03642713906754,114.1368294008492
comb,test positivity rate,only_bcov_norm,-7,-47.502417336701285,-49.19209501246069,5.723983354603711
comb,hospital admissions,orig-only_bcov_norm,-7,130.6803013625718,219.14257533999213,94.34580179263062
comb,hospital admissions,only_bcov_norm,-7,-91.37034452718859,-228.02073308177867,-143.09400644751216
comb,Cook County beds in use,orig-only_bcov_norm,-7,121.30048311072665,204.0599342770973,88.62953912454472
comb,Cook County beds in use,only_bcov_norm,-7,-98.27701684745608,-224.14442403281816,-125.07384790002698
comb,positive tests,orig-bcov_flow_norm,-7,152.52811705281005,233.5091443038994,86.4631098553869
comb,positive tests,bcov_flow_norm,-7,30.268522710307195,-8.291096006611646,-34.02332197429507
comb,test positivity rate,orig-bcov_flow_norm,-7,143.425877487781,262.3181046898029,123.11541628519403
comb,test positivity rate,bcov_flow_norm,-7,-56.88520036869244,-61.21507132454268,4.401293771445337
comb,hospital admissions,orig-bcov_flow_norm,-7,148.39268039647203,240.03677864895388,97.64097897262941
comb,hospital admissions,bcov_flow_norm,-7,-118.41832686192907,-245.9536940098825,-120.61816845121797
comb,Cook County beds in use,orig-bcov_flow_norm,-7,137.02466810082478,223.6563807201116,92.62819153471561
comb,Cook County beds in use,bcov_flow_norm,-7,-118.30173479741637,-237.9509907695708,-110.90544317582005
comb,positive tests,orig-pmmov_bcov_norm,-7,346.2349276212115,526.1155433695546,180.97422055222057
comb,positive tests,pmmov_bcov_norm,-7,40.942917754776374,-22.40348591117681,-75.467919787599
comb,test positivity rate,orig-pmmov_bcov_norm,-7,342.001799263776,524.4495511680472,184.81020580164406
comb,test positivity rate,pmmov_bcov_norm,-7,-51.29049162279313,-38.167021157953805,19.514186027195535
comb,hospital admissions,orig-pmmov_bcov_norm,-7,355.8437619939093,537.7760253739223,181.85652028404905
comb,hospital admissions,pmmov_bcov_norm,-7,-89.84021718928358,-225.26362404945564,-139.00793065998184
comb,Cook County beds in use,orig-pmmov_bcov_norm,-7,347.61025230980243,524.3633145648633,176.73249976839003
comb,Cook County beds in use,pmmov_bcov_norm,-7,-96.73450155409529,-222.80043834913005,-123.23405129977328
comb,positive tests,orig-pmmov_bcov_flow_norm,-7,363.4192553528578,553.4620722454046,190.86239399705352
comb,positive tests,pmmov_bcov_flow_norm,-7,25.629472359477234,-32.242294830905784,-57.564292798234334
comb,test positivity rate,orig-pmmov_bcov_flow_norm,-7,354.2426996138754,551.5515262795808,200.9920861343799
comb,test positivity rate,pmmov_bcov_flow_norm,-7,-67.05802144411979,-49.07704853718025,22.946347936097503
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-7,369.113204641533,563.1751042950705,194.96379452772138
comb,hospital admissions,pmmov_bcov_flow_norm,-7,-116.91375366925416,-245.3357087856931,-119.65569893493975
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,-7,360.4916200274413,549.9296811150687,190.60041254287344
comb,Cook County beds in use,pmmov_bcov_flow_norm,-7,-120.35118342766833,-239.4829848553787,-107.78163661457889
comb,positive tests,orig-raw_data,-6,216.57367931260438,345.4759556781521,134.73596951731008
comb,positive tests,raw_data,-6,91.92489015763266,46.587292914922095,-78.36328427433462
comb,test positivity rate,orig-raw_data,-6,221.8230018278427,457.1989806515544,226.3048557690247
comb,test positivity rate,raw_data,-6,-5.436229172355468,30.350932797345997,39.89843563389698
comb,hospital admissions,orig-raw_data,-6,228.54601196894913,406.1206682664626,181.4128579264487
comb,hospital admissions,raw_data,-6,-42.86863494066739,-147.660521687847,-113.84616425806078
comb,Cook County beds in use,orig-raw_data,-6,218.02447235105677,398.2401436168799,182.72390977405124
comb,Cook County beds in use,raw_data,-6,-49.86296482371648,-141.1991487624347,-91.91221967543937
comb,positive tests,orig-only_flow_norm,-6,242.78878594088343,376.3463792453649,138.46765507249881
comb,positive tests,only_flow_norm,-6,73.37502427800126,45.19975585252607,-33.99714280782463
comb,test positivity rate,orig-only_flow_norm,-6,239.64453980691695,481.1436365420906,233.9147347323096
comb,test positivity rate,only_flow_norm,-6,-24.445488001368346,3.314506820577434,32.91135648271232
comb,hospital admissions,orig-only_flow_norm,-6,249.0837908310201,432.393877593531,188.0102761865492
comb,hospital admissions,only_flow_norm,-6,-81.74598686194616,-178.13845811549567,-90.0429224643546
comb,Cook County beds in use,orig-only_flow_norm,-6,237.5651244995562,423.5637559587017,189.50760041022957
comb,Cook County beds in use,only_flow_norm,-6,-80.69710385947457,-168.12410791455065,-79.52573478185415
comb,positive tests,orig-pmmov_norm,-6,207.426819142738,267.41702236312966,49.14059364595041
comb,positive tests,pmmov_norm,-6,63.857631072454694,-11.14372838663941,-119.48638807954578
comb,test positivity rate,orig-pmmov_norm,-6,201.89313257028294,383.228570798713,181.8588603612118
comb,test positivity rate,pmmov_norm,-6,-39.5202088747115,9.155943874341077,47.22202723702453
comb,hospital admissions,orig-pmmov_norm,-6,235.77458985009537,355.62432087402846,123.49118436014206
comb,hospital admissions,pmmov_norm,-6,-54.81117575213858,-165.89477361800238,-116.55491805902525
comb,Cook County beds in use,orig-pmmov_norm,-6,218.56506199246843,337.58217722743905,124.05958797810773
comb,Cook County beds in use,pmmov_norm,-6,-70.15107719180168,-168.69111395457375,-94.68318500557314
comb,positive tests,orig-only_bcov_norm,-6,124.55917963856962,208.32687030128972,89.67264359373428
comb,positive tests,only_bcov_norm,-6,41.425330542584845,-8.279690405608726,-55.923084167152496
comb,test positivity rate,orig-only_bcov_norm,-6,123.51359645254104,226.27897223373168,107.33354521745107
comb,test positivity rate,only_bcov_norm,-6,-53.61398788306684,-67.81620997945234,-5.7486676339840415
comb,hospital admissions,orig-only_bcov_norm,-6,127.04507887301384,211.7333200891737,90.61234938814232
comb,hospital admissions,only_bcov_norm,-6,-93.18438762874297,-233.83504895463116,-148.7605591200176
comb,Cook County beds in use,orig-only_bcov_norm,-6,118.2866601900887,196.73580080649532,84.38637744884862
comb,Cook County beds in use,only_bcov_norm,-6,-102.2095956923693,-238.26006544119548,-138.51102296686952
comb,positive tests,orig-bcov_flow_norm,-6,150.0961178509922,228.7382150732678,84.06708290951859
comb,positive tests,bcov_flow_norm,-6,32.720485496810795,-4.45399370703414,-32.710086425605425
comb,test positivity rate,orig-bcov_flow_norm,-6,136.3684459704558,248.88792949281668,116.94102538786683
comb,test positivity rate,bcov_flow_norm,-6,-62.83171003144895,-79.98536555763025,-7.202176426035798
comb,hospital admissions,orig-bcov_flow_norm,-6,145.20968724640937,232.60208968650508,93.36632560930184
comb,hospital admissions,bcov_flow_norm,-6,-120.0268036655462,-249.38144172223082,-122.64455787652224
comb,Cook County beds in use,orig-bcov_flow_norm,-6,133.81067511760273,215.63340280918385,87.81765766563277
comb,Cook County beds in use,bcov_flow_norm,-6,-121.49388489525546,-250.11715684626625,-121.4663386632345
comb,positive tests,orig-pmmov_bcov_norm,-6,342.37936893407766,522.2958213711025,181.64547667047148
comb,positive tests,pmmov_bcov_norm,-6,39.96347722492379,-25.86865734850904,-79.38530199139312
comb,test positivity rate,orig-pmmov_bcov_norm,-6,336.30226614791707,515.7312622943089,181.94081418318746
comb,test positivity rate,pmmov_bcov_norm,-6,-58.4679585398124,-56.67558078126518,9.376592277184564
comb,hospital admissions,orig-pmmov_bcov_norm,-6,351.95355795285593,531.3273161498396,179.291174460298
comb,hospital admissions,pmmov_bcov_norm,-6,-91.34700935818245,-231.17603583097335,-145.37763087386514
comb,Cook County beds in use,orig-pmmov_bcov_norm,-6,345.3414338213413,520.5511387101442,175.17008470917938
comb,Cook County beds in use,pmmov_bcov_norm,-6,-100.85365582920923,-237.45730703416515,-137.1271451153916
comb,positive tests,orig-pmmov_bcov_flow_norm,-6,359.0874822958576,548.4193947790466,190.69993293170975
comb,positive tests,pmmov_bcov_flow_norm,-6,26.514518595763604,-32.21792758462388,-59.16030400583058
comb,test positivity rate,orig-pmmov_bcov_flow_norm,-6,348.9614152752009,543.6860924735239,198.54898189164288
comb,test positivity rate,pmmov_bcov_flow_norm,-6,-74.61095331873543,-68.24508816108106,12.803742189015217
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-6,365.5215826312096,557.024098117435,192.34609433710634
comb,hospital admissions,pmmov_bcov_flow_norm,-6,-119.05219875684764,-249.79069970180723,-122.22518815180177
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,-6,358.22397391895186,545.9859179677514,188.87308322255453
comb,Cook County beds in use,pmmov_bcov_flow_norm,-6,-124.01982106825511,-252.77236495460687,-118.90112906498504
comb,positive tests,orig-raw_data,-5,216.2249061921525,343.1696881616319,132.70048545583467
comb,positive tests,raw_data,-5,92.22113748629891,48.7023308453653,-74.67802685902124
comb,test positivity rate,orig-raw_data,-5,225.8750801480944,455.1308365971712,222.52930426476925
comb,test positivity rate,raw_data,-5,-1.6074166144965716,26.942284081061743,34.09413490179043
