wwtp,prevind,fit,feature,lag,params,lb,ub
comb,Cook County beds in use,orig-raw_data,OBrien,-10,2.028303766075806,1.9450681274644606,2.1115394046871514
comb,Cook County beds in use,raw_data,raw_data,-10,0.3090928342541065,0.2724919571604153,0.3456937113477977
comb,Cook County beds in use,raw_data,Stickney,-10,1.3586426463675774,1.171369311237979,1.5459159814971757
comb,Cook County beds in use,raw_data,Calumet,-10,1.4008462912701714,1.2148383097674649,1.5868542727728778
comb,Cook County beds in use,raw_data,OBrien,-10,1.3954434844363754,1.2104255573589897,1.5804614115137612
comb,positive tests,orig-only_flow_norm,Stickney,-10,5.10396082704444,5.022781474996469,5.185140179092411
comb,positive tests,orig-only_flow_norm,Calumet,-10,4.893269606292263,4.809500742862344,4.9770384697221814
comb,positive tests,orig-only_flow_norm,OBrien,-10,4.735660366500796,4.652276649310644,4.819044083690948
comb,positive tests,only_flow_norm,raw_data,-10,0.43419184237667685,0.3836179254508217,0.484765759302532
comb,positive tests,only_flow_norm,flow,-10,-0.6383788242907894,-0.8761005303415179,-0.40065711824006084
comb,positive tests,only_flow_norm,Stickney,-10,2.24636419868956,1.5080442361561652,2.984684161222955
comb,positive tests,only_flow_norm,Calumet,-10,1.7681589156865514,1.120527874857093,2.4157899565160097
comb,positive tests,only_flow_norm,OBrien,-10,1.7999677420704574,1.1678107463861198,2.432124737754795
comb,test positivity rate,orig-only_flow_norm,Stickney,-10,9.265812731831968,9.175002515841397,9.356622947822538
comb,test positivity rate,orig-only_flow_norm,Calumet,-10,8.713991933178754,8.6202849942904,8.807698872067109
comb,test positivity rate,orig-only_flow_norm,OBrien,-10,8.782770565625878,8.689494465520276,8.87604666573148
comb,test positivity rate,only_flow_norm,raw_data,-10,0.27131290595101065,0.22650295533661505,0.3161228565654063
comb,test positivity rate,only_flow_norm,flow,-10,-0.6462450168144642,-0.8568733121019345,-0.43561672152699393
comb,test positivity rate,only_flow_norm,Stickney,-10,-1.0756278226872675,-1.7298006269659505,-0.42145501840858457
comb,test positivity rate,only_flow_norm,Calumet,-10,-1.2226352592898635,-1.7964550604823124,-0.6488154580974145
comb,test positivity rate,only_flow_norm,OBrien,-10,-1.422088931796364,-1.9821982822089308,-0.8619795813837974
comb,hospital admissions,orig-only_flow_norm,Stickney,-10,6.384456896885609,6.3045121589407636,6.464401634830454
comb,hospital admissions,orig-only_flow_norm,Calumet,-10,6.046243471017169,5.963748604208118,6.12873833782622
comb,hospital admissions,orig-only_flow_norm,OBrien,-10,6.157481948010213,6.075366369954175,6.239597526066252
comb,hospital admissions,only_flow_norm,raw_data,-10,0.363781854591371,0.3241463429532132,0.40341736622952884
comb,hospital admissions,only_flow_norm,flow,-10,-0.5036114201708202,-0.6899173663887096,-0.31730547395293074
comb,hospital admissions,only_flow_norm,Stickney,-10,0.9487565964827493,0.3701245417305107,1.527388651234988
comb,hospital admissions,only_flow_norm,Calumet,-10,0.6499027495640437,0.14234491706194508,1.1574605820661423
comb,hospital admissions,only_flow_norm,OBrien,-10,0.42009332923990206,-0.07533726982409866,0.9155239283039027
comb,Cook County beds in use,orig-only_flow_norm,Stickney,-10,4.863608992474403,4.77944625571585,4.947771729232956
comb,Cook County beds in use,orig-only_flow_norm,Calumet,-10,4.386638714407902,4.299791300335796,4.473486128480008
comb,Cook County beds in use,orig-only_flow_norm,OBrien,-10,4.306043879527619,4.219595766026079,4.392491993029158
comb,Cook County beds in use,only_flow_norm,raw_data,-10,0.2923990378262183,0.2573024122433103,0.3274956634091263
comb,Cook County beds in use,only_flow_norm,flow,-10,-0.5177192896142111,-0.6826902908207082,-0.352748288407714
comb,Cook County beds in use,only_flow_norm,Stickney,-10,2.8670111980837008,2.3546415644757133,3.3793808316916882
comb,Cook County beds in use,only_flow_norm,Calumet,-10,2.698231369793855,2.248796848256127,3.1476658913315827
comb,Cook County beds in use,only_flow_norm,OBrien,-10,2.657398542066634,2.21870249604599,3.096094588087278
comb,positive tests,orig-pmmov_norm,Stickney,-10,-6.513743540121738,-6.5855491738660366,-6.44193790637744
comb,positive tests,orig-pmmov_norm,Calumet,-10,-6.061959902607967,-6.136056038815982,-5.987863766399951
comb,positive tests,orig-pmmov_norm,OBrien,-10,-6.126418441665075,-6.200173904177959,-6.052662979152192
comb,positive tests,pmmov_norm,raw_data,-10,0.5348666327083329,0.4779850812956773,0.5917481841209885
comb,positive tests,pmmov_norm,pmmov,-10,-0.23777745829384997,-0.32002192616975866,-0.15553299041794125
comb,positive tests,pmmov_norm,Stickney,-10,2.0923069414878936,1.4498468974070275,2.7347669855687595
comb,positive tests,pmmov_norm,Calumet,-10,1.8166308954960138,1.193124145253654,2.4401376457383734
comb,positive tests,pmmov_norm,OBrien,-10,1.8881812950817785,1.2664662340226451,2.5098963561409118
comb,test positivity rate,orig-pmmov_norm,Stickney,-10,-2.351891635334211,-2.4313740892341165,-2.272409181434306
comb,test positivity rate,orig-pmmov_norm,Calumet,-10,-2.2412375757214775,-2.323255412250667,-2.159219739192288
comb,test positivity rate,orig-pmmov_norm,OBrien,-10,-2.079308242539994,-2.1609489835704556,-1.9976675015095324
comb,test positivity rate,pmmov_norm,raw_data,-10,0.3467535919454606,0.2947001420694382,0.3988070418214831
comb,test positivity rate,pmmov_norm,pmmov,-10,-0.16210775837675082,-0.23737132239420913,-0.0868441943592925
comb,test positivity rate,pmmov_norm,Stickney,-10,-1.7954689596535485,-2.383397046552914,-1.207540872754183
comb,test positivity rate,pmmov_norm,Calumet,-10,-1.7184027389464966,-2.288986286073188,-1.147819191819805
comb,test positivity rate,pmmov_norm,OBrien,-10,-1.876320828150237,-2.445264764528342,-1.3073768917721325
comb,hospital admissions,orig-pmmov_norm,Stickney,-10,-5.23324747028057,-5.304450487667987,-5.162044452893152
comb,hospital admissions,orig-pmmov_norm,Calumet,-10,-4.9089860378830625,-4.98246033508859,-4.835511740677535
comb,hospital admissions,orig-pmmov_norm,OBrien,-10,-4.7045968601556565,-4.777733342711092,-4.631460377600221
comb,hospital admissions,pmmov_norm,raw_data,-10,0.43991071869880694,0.39510928577331733,0.48471215162429654
comb,hospital admissions,pmmov_norm,pmmov,-10,-0.1778052828120123,-0.24258322784913205,-0.11302733777489253
comb,hospital admissions,pmmov_norm,Stickney,-10,0.7570930307976445,0.2510742978804543,1.2631117637148346
comb,hospital admissions,pmmov_norm,Calumet,-10,0.6203817703805464,0.12929115917478362,1.1114723815863092
comb,hospital admissions,pmmov_norm,OBrien,-10,0.4220863403077581,-0.06759308852389329,0.9117657691394094
comb,Cook County beds in use,orig-pmmov_norm,Stickney,-10,-6.754095374691774,-6.828759436538594,-6.679431312844954
comb,Cook County beds in use,orig-pmmov_norm,Calumet,-10,-6.568590794492328,-6.645636538787914,-6.491545050196742
comb,Cook County beds in use,orig-pmmov_norm,OBrien,-10,-6.556034928638253,-6.632726437750378,-6.479343419526128
comb,Cook County beds in use,pmmov_norm,raw_data,-10,0.3562454361896983,0.3156174753581073,0.39687339702128926
comb,Cook County beds in use,pmmov_norm,pmmov,-10,-0.1399897366644169,-0.19873330002534917,-0.08124617330348462
comb,Cook County beds in use,pmmov_norm,Stickney,-10,2.362950108982284,1.9040694902484532,2.821830727716115
comb,Cook County beds in use,pmmov_norm,Calumet,-10,2.371226871876324,1.9258837474719663,2.816569996280682
comb,Cook County beds in use,pmmov_norm,OBrien,-10,2.3635010277799964,1.9194376272254758,2.807564428334517
comb,positive tests,orig-only_bcov_norm,Stickney,-10,3.732531918813534,3.67023356778039,3.794830269846678
comb,positive tests,orig-only_bcov_norm,Calumet,-10,4.004575860920324,3.940290276865394,4.068861444975255
comb,positive tests,orig-only_bcov_norm,OBrien,-10,3.965631018722325,3.9016410021366927,4.029621035307958
comb,positive tests,only_bcov_norm,raw_data,-10,0.5922904868695015,0.5334370409520504,0.6511439327869526
comb,positive tests,only_bcov_norm,bcov_recovery,-10,-0.3407666000105529,-0.42599744666084466,-0.2555357533602612
comb,positive tests,only_bcov_norm,Stickney,-10,-0.7746258844914087,-1.1541578661974432,-0.39509390278537404
comb,positive tests,only_bcov_norm,Calumet,-10,-1.0130720690751651,-1.3954714776669408,-0.6306726604833895
comb,positive tests,only_bcov_norm,OBrien,-10,-0.9513187303059564,-1.3355675994100107,-0.5670698612019021
comb,test positivity rate,orig-only_bcov_norm,Stickney,-10,7.8943838236010615,7.829732912430548,7.959034734771575
comb,test positivity rate,orig-only_bcov_norm,Calumet,-10,7.825298187806816,7.758585000132415,7.892011375481218
comb,test positivity rate,orig-only_bcov_norm,OBrien,-10,8.012741217847406,7.946334759097375,8.079147676597437
comb,test positivity rate,only_bcov_norm,raw_data,-10,0.430124105335956,0.3786303415409659,0.4816178691309461
comb,test positivity rate,only_bcov_norm,bcov_recovery,-10,-0.341903801557393,-0.4164764458102552,-0.2673311573045307
comb,test positivity rate,only_bcov_norm,Stickney,-10,-4.123410702572729,-4.455481831356371,-3.791339573789086
comb,test positivity rate,only_bcov_norm,Calumet,-10,-4.027521437558504,-4.362101418635365,-3.692941456481644
comb,test positivity rate,only_bcov_norm,OBrien,-10,-4.196538138643711,-4.532736303350822,-3.8603399739366004
comb,hospital admissions,orig-only_bcov_norm,Stickney,-10,5.013027988654702,4.954175071428921,5.071880905880484
comb,hospital admissions,orig-only_bcov_norm,Calumet,-10,5.1575497256452305,5.096819480069661,5.2182799712208
comb,hospital admissions,orig-only_bcov_norm,OBrien,-10,5.387452600231742,5.327001575655072,5.447903624808412
comb,hospital admissions,only_bcov_norm,raw_data,-10,0.5021539246779021,0.4572576744944587,0.5470501748613454
comb,hospital admissions,only_bcov_norm,bcov_recovery,-10,-0.30265172492705483,-0.3676699299770255,-0.23763351987708414
comb,hospital admissions,only_bcov_norm,Stickney,-10,-1.5497229590939485,-1.8392482797895657,-1.2601976383983313
comb,hospital admissions,only_bcov_norm,Calumet,-10,-1.661457457751602,-1.9531701901244474,-1.3697447253787565
comb,hospital admissions,only_bcov_norm,OBrien,-10,-1.8690080075207933,-2.162131597670431,-1.5758844173711555
comb,Cook County beds in use,orig-only_bcov_norm,Stickney,-10,3.492180084243499,3.430125357002996,3.5542348114840023
comb,Cook County beds in use,orig-only_bcov_norm,Calumet,-10,3.4979449690359647,3.4339107800426993,3.56197915802923
comb,Cook County beds in use,orig-only_bcov_norm,OBrien,-10,3.5360145317491476,3.4722747543796935,3.5997543091186017
comb,Cook County beds in use,only_bcov_norm,raw_data,-10,0.4142173763020357,0.37350167306998555,0.45493307953408585
comb,Cook County beds in use,only_bcov_norm,bcov_recovery,-10,-0.2605035251378783,-0.31946751279115976,-0.20153953748459683
comb,Cook County beds in use,only_bcov_norm,Stickney,-10,0.4710385571382136,0.20847259700922932,0.7336045172671979
comb,Cook County beds in use,only_bcov_norm,Calumet,-10,0.49765010901823487,0.23310041963942585,0.7621997983970439
comb,Cook County beds in use,only_bcov_norm,OBrien,-10,0.4817414214616236,0.21591224735284725,0.7475705955704
comb,positive tests,orig-bcov_flow_norm,Stickney,-10,6.484038271697179,6.418081810812003,6.5499947325823555
comb,positive tests,orig-bcov_flow_norm,Calumet,-10,6.349890993476636,6.281830610819896,6.417951376133376
comb,positive tests,orig-bcov_flow_norm,OBrien,-10,6.243371132174138,6.175623672474496,6.31111859187378
comb,positive tests,bcov_flow_norm,raw_data,-10,0.5622080825402296,0.5028357005986009,0.6215804644818582
comb,positive tests,bcov_flow_norm,bcov_recovery,-10,-0.303423484265025,-0.3887056505541835,-0.21814131797586656
comb,positive tests,bcov_flow_norm,flow,-10,-0.46558793936479403,-0.6928304756690769,-0.23834540306051122
comb,positive tests,bcov_flow_norm,Stickney,-10,0.7090964688513006,-0.10456997590939954,1.522762913612001
comb,positive tests,bcov_flow_norm,Calumet,-10,0.2831467541682525,-0.45167934109322916,1.0179728494297342
comb,positive tests,bcov_flow_norm,OBrien,-10,0.3145436864577422,-0.4085030256844847,1.0375903985999693
comb,test positivity rate,orig-bcov_flow_norm,Stickney,-10,10.645890176484707,10.578509982831328,10.713270370138087
comb,test positivity rate,orig-bcov_flow_norm,Calumet,-10,10.170613320363126,10.101083789791163,10.240142850935088
comb,test positivity rate,orig-bcov_flow_norm,OBrien,-10,10.290481331299219,10.221271478423192,10.359691184175245
comb,test positivity rate,bcov_flow_norm,raw_data,-10,0.39955297332381035,0.34805897955644255,0.45104696709117814
comb,test positivity rate,bcov_flow_norm,bcov_recovery,-10,-0.3039539984530421,-0.3779196908465026,-0.2299883060595816
comb,test positivity rate,bcov_flow_norm,flow,-10,-0.473152019425958,-0.6702407223794278,-0.27606331647248833
comb,test positivity rate,bcov_flow_norm,Stickney,-10,-2.6155833548340297,-3.3212807424917514,-1.909885967176308
comb,test positivity rate,bcov_flow_norm,Calumet,-10,-2.7102438580054145,-3.347562576440783,-2.072925139570046
comb,test positivity rate,bcov_flow_norm,OBrien,-10,-2.9101101447736,-3.537212539371352,-2.2830077501758486
comb,hospital admissions,orig-bcov_flow_norm,Stickney,-10,7.764534341538347,7.703323210836084,7.825745472240611
comb,hospital admissions,orig-bcov_flow_norm,Calumet,-10,7.502864858201544,7.439701175333531,7.566028541069557
comb,hospital admissions,orig-bcov_flow_norm,OBrien,-10,7.665192713683554,7.60231944009114,7.7280659872759685
comb,hospital admissions,bcov_flow_norm,raw_data,-10,0.479726280899892,0.4343835592589018,0.5250690025408822
comb,hospital admissions,bcov_flow_norm,bcov_recovery,-10,-0.27481092841576094,-0.33994096700494336,-0.2096808898265785
comb,hospital admissions,bcov_flow_norm,flow,-10,-0.34711455697212756,-0.5206598103656629,-0.17356930357859224
comb,hospital admissions,bcov_flow_norm,Stickney,-10,-0.4435481985259478,-1.0649457222040506,0.17784932515215507
comb,hospital admissions,bcov_flow_norm,Calumet,-10,-0.695074129216663,-1.2562612334284218,-0.13388702500490413
comb,hospital admissions,bcov_flow_norm,OBrien,-10,-0.9252566024004714,-1.4774477850673602,-0.3730654197335824
comb,Cook County beds in use,orig-bcov_flow_norm,Stickney,-10,6.243686437127143,6.179678947071704,6.307693927182582
comb,Cook County beds in use,orig-bcov_flow_norm,Calumet,-10,5.843260101592277,5.777210859295078,5.9093093438894755
comb,Cook County beds in use,orig-bcov_flow_norm,OBrien,-10,5.813754645200959,5.748009079189537,5.87950021121238
comb,Cook County beds in use,bcov_flow_norm,raw_data,-10,0.3892095281204274,0.3485917148109269,0.42982734142992796
comb,Cook County beds in use,bcov_flow_norm,bcov_recovery,-10,-0.22945976417480776,-0.2878029701517617,-0.1711165581978538
comb,Cook County beds in use,bcov_flow_norm,flow,-10,-0.3870486007493904,-0.5425096857477865,-0.2315875157509944
comb,Cook County beds in use,bcov_flow_norm,Stickney,-10,1.7044739883595925,1.147828782816259,2.261119193902926
comb,Cook County beds in use,bcov_flow_norm,Calumet,-10,1.5752117024002708,1.0725027293692757,2.077920675431266
comb,Cook County beds in use,bcov_flow_norm,OBrien,-10,1.534067385527781,1.0394169199844823,2.02871785107108
comb,positive tests,orig-pmmov_bcov_norm,Stickney,-10,-5.133666095468999,-5.234070791832653,-5.033261399105345
comb,positive tests,orig-pmmov_bcov_norm,Calumet,-10,-4.605338515423595,-4.708945985614283,-4.501731045232908
comb,positive tests,orig-pmmov_bcov_norm,OBrien,-10,-4.618707675991733,-4.721838787474402,-4.515576564509065
comb,positive tests,pmmov_bcov_norm,raw_data,-10,0.6038111313033978,0.5443879714421913,0.6632342911646043
comb,positive tests,pmmov_bcov_norm,bcov_recovery,-10,-0.2841018088476448,-0.3829516369405328,-0.18525198075475677
comb,positive tests,pmmov_bcov_norm,pmmov,-10,-0.10209145169352282,-0.19378620634247723,-0.010396697044568415
comb,positive tests,pmmov_bcov_norm,Stickney,-10,0.1508654325660575,-0.7620186592747336,1.0637495244068484
comb,positive tests,pmmov_bcov_norm,Calumet,-10,-0.10893128875105723,-1.005594336106823,0.7877317586047086
comb,positive tests,pmmov_bcov_norm,OBrien,-10,-0.04658684845369043,-0.9445115686220574,0.8513378717146766
comb,test positivity rate,orig-pmmov_bcov_norm,Stickney,-10,-0.9718141906814717,-1.0706875547759105,-0.8729408265870328
comb,test positivity rate,orig-pmmov_bcov_norm,Calumet,-10,-0.7846161885371044,-0.8866434790332071,-0.6825888980410016
comb,test positivity rate,orig-pmmov_bcov_norm,OBrien,-10,-0.5715974768666531,-0.673155673887219,-0.4700392798460872
comb,test positivity rate,pmmov_bcov_norm,raw_data,-10,0.42994226005587566,0.3775689794475483,0.482315540664203
comb,test positivity rate,pmmov_bcov_norm,bcov_recovery,-10,-0.34279821548353295,-0.42992064042501665,-0.25567579054204925
comb,test positivity rate,pmmov_bcov_norm,pmmov,-10,0.001611441854115464,-0.07920477739033716,0.08242766109856808
comb,test positivity rate,pmmov_bcov_norm,Stickney,-10,-4.13801893293077,-4.942599753212398,-3.3334381126491412
comb,test positivity rate,pmmov_bcov_norm,Calumet,-10,-4.041792664691213,-4.832076882157396,-3.2515084472250306
comb,test positivity rate,pmmov_bcov_norm,OBrien,-10,-4.210818695898841,-5.002214903107822,-3.419422488689861
comb,hospital admissions,orig-pmmov_bcov_norm,Stickney,-10,-3.853170025627831,-3.951100600846914,-3.755239450408748
comb,hospital admissions,orig-pmmov_bcov_norm,Calumet,-10,-3.452364650698689,-3.5534190786312143,-3.3513102227661635
comb,hospital admissions,orig-pmmov_bcov_norm,OBrien,-10,-3.1968860944823163,-3.2974759018943245,-3.096296287070308
comb,hospital admissions,pmmov_bcov_norm,raw_data,-10,0.5072609874075171,0.4617097516259041,0.5528122231891301
comb,hospital admissions,pmmov_bcov_norm,bcov_recovery,-10,-0.277532414571642,-0.35330643663556455,-0.2017583925077195
comb,hospital admissions,pmmov_bcov_norm,pmmov,-10,-0.04525679539436665,-0.11554604623036005,0.025032455441626744
comb,hospital admissions,pmmov_bcov_norm,Stickney,-10,-1.1394557870581303,-1.8392334260434708,-0.4396781480727898
comb,hospital admissions,pmmov_bcov_norm,Calumet,-10,-1.2606549064697568,-1.9479981911782929,-0.5733116217612205
comb,hospital admissions,pmmov_bcov_norm,OBrien,-10,-1.4679434229298567,-2.1562538516930054,-0.779632994166708
comb,Cook County beds in use,orig-pmmov_bcov_norm,Stickney,-10,-5.3740179300390345,-5.472776226586015,-5.275259633492054
comb,Cook County beds in use,orig-pmmov_bcov_norm,Calumet,-10,-5.111969407307955,-5.213877959757681,-5.010060854858228
comb,Cook County beds in use,orig-pmmov_bcov_norm,OBrien,-10,-5.048324162964911,-5.149764167864046,-4.946884158065776
comb,Cook County beds in use,pmmov_bcov_norm,raw_data,-10,0.416608794727079,0.37522461035577725,0.45799297909838077
comb,Cook County beds in use,pmmov_bcov_norm,bcov_recovery,-10,-0.2487412295114752,-0.3175834035126964,-0.17989905551025398
comb,Cook County beds in use,pmmov_bcov_norm,pmmov,-10,-0.02119181613668382,-0.08505096871518761,0.04266733644181997
comb,Cook County beds in use,pmmov_bcov_norm,Stickney,-10,0.6631490766952887,0.02738747036861,1.2989106830219672
comb,Cook County beds in use,pmmov_bcov_norm,Calumet,-10,0.6853287526310824,0.06086399920201635,1.3097935060601484
comb,Cook County beds in use,pmmov_bcov_norm,OBrien,-10,0.6695427640340236,0.04419934140569415,1.2948861866623531
comb,positive tests,orig-pmmov_bcov_flow_norm,Stickney,-10,-2.3821597425853547,-2.487400551011327,-2.2769189341593825
comb,positive tests,orig-pmmov_bcov_flow_norm,Calumet,-10,-2.260023382867283,-2.3686212305451018,-2.1514255351894644
comb,positive tests,orig-pmmov_bcov_flow_norm,OBrien,-10,-2.3409675625399213,-2.4490661071238784,-2.2328690179559643
comb,positive tests,pmmov_bcov_flow_norm,raw_data,-10,0.5736071118233107,0.5148043774246363,0.6324098462219852
comb,positive tests,pmmov_bcov_flow_norm,flow,-10,-0.5661119113357433,-0.7971829867405891,-0.33504083593089756
comb,positive tests,pmmov_bcov_flow_norm,bcov_recovery,-10,-0.20734816381799417,-0.3079921555050974,-0.10670417213089092
comb,positive tests,pmmov_bcov_flow_norm,pmmov,-10,-0.15857007242855226,-0.25023691497184064,-0.0669032298852639
comb,positive tests,pmmov_bcov_flow_norm,Stickney,-10,2.4669312799430405,1.1731503592222772,3.7607122006638036
comb,positive tests,pmmov_bcov_flow_norm,Calumet,-10,1.9673361346672376,0.754525652778671,3.1801466165558043
comb,positive tests,pmmov_bcov_flow_norm,OBrien,-10,1.993096996588118,0.7897922603112537,3.1964017328649823
comb,test positivity rate,orig-pmmov_bcov_flow_norm,Stickney,-10,1.779692162202173,1.6764369113712032,1.882947413033143
comb,test positivity rate,orig-pmmov_bcov_flow_norm,Calumet,-10,1.560698944019208,1.454149990534456,1.6672478975039602
comb,test positivity rate,orig-pmmov_bcov_flow_norm,OBrien,-10,1.7061426365851586,1.6000835659411832,1.812201707229134
comb,test positivity rate,pmmov_bcov_flow_norm,raw_data,-10,0.40305176973385565,0.3512630608975893,0.454840478570122
comb,test positivity rate,pmmov_bcov_flow_norm,flow,-10,-0.5040066565640124,-0.7075154349737164,-0.3004978781543085
comb,test positivity rate,pmmov_bcov_flow_norm,bcov_recovery,-10,-0.27446482196913147,-0.3631039377331171,-0.18582570620514585
comb,test positivity rate,pmmov_bcov_flow_norm,pmmov,-10,-0.0486711970270262,-0.12940396340193905,0.03206156934788666
comb,test positivity rate,pmmov_bcov_flow_norm,Stickney,-10,-2.0760368747114177,-3.215494828262548,-0.9365789211602873
comb,test positivity rate,pmmov_bcov_flow_norm,Calumet,-10,-2.193301966552176,-3.2614476839648474,-1.1251562491395046
comb,test positivity rate,pmmov_bcov_flow_norm,OBrien,-10,-2.3948981780606813,-3.4546720009213345,-1.3351243552000283
comb,hospital admissions,orig-pmmov_bcov_flow_norm,Stickney,-10,-1.1016636727441864,-1.203638614439835,-0.9996887310485378
comb,hospital admissions,orig-pmmov_bcov_flow_norm,Calumet,-10,-1.1070495181423756,-1.2122773223644256,-1.0018217139203256
comb,hospital admissions,orig-pmmov_bcov_flow_norm,OBrien,-10,-0.9191459810305042,-1.0238899766934362,-0.8144019853675721
comb,hospital admissions,pmmov_bcov_flow_norm,raw_data,-10,0.48585679388683956,0.4405475767184647,0.5311660110552144
comb,hospital admissions,pmmov_bcov_flow_norm,flow,-10,-0.4011773635816517,-0.5792243480273972,-0.22313037913590614
comb,hospital admissions,pmmov_bcov_flow_norm,bcov_recovery,-10,-0.2231406514913991,-0.3006897743795667,-0.14559152860323155
comb,hospital admissions,pmmov_bcov_flow_norm,pmmov,-10,-0.08528058523433903,-0.15591255360121667,-0.014648616867461384
comb,hospital admissions,pmmov_bcov_flow_norm,Stickney,-10,0.5018331028715334,-0.4950627269686274,1.4987289327116942
comb,hospital admissions,pmmov_bcov_flow_norm,Calumet,-10,0.21069991638155736,-0.7238058352626935,1.1452056680258083
comb,hospital admissions,pmmov_bcov_flow_norm,OBrien,-10,-0.022513692325465448,-0.9496949904953613,0.9046676058444305
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,Stickney,-10,-2.6225115771553904,-2.725101660800892,-2.519921493509889
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,Calumet,-10,-2.7666542747516427,-2.8725168431186043,-2.660791706384681
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,OBrien,-10,-2.770584049513099,-2.875959890849645,-2.6652082081765527
comb,Cook County beds in use,pmmov_bcov_flow_norm,raw_data,-10,0.393799033997671,0.3531051269901194,0.4344929410052226
comb,Cook County beds in use,pmmov_bcov_flow_norm,flow,-10,-0.4275218155036791,-0.5874324888901825,-0.26761114211717574
comb,Cook County beds in use,pmmov_bcov_flow_norm,bcov_recovery,-10,-0.190777676700553,-0.260427452012296,-0.12112790138881002
comb,Cook County beds in use,pmmov_bcov_flow_norm,pmmov,-10,-0.06384388190369934,-0.12728110135070078,-0.0004066624566979038
comb,Cook County beds in use,pmmov_bcov_flow_norm,Stickney,-10,2.4122178669285974,1.5168683391497997,3.3075673947073954
comb,Cook County beds in use,pmmov_bcov_flow_norm,Calumet,-10,2.2533042722355354,1.4139896132752248,3.092618931195846
comb,Cook County beds in use,pmmov_bcov_flow_norm,OBrien,-10,2.2098907465173694,1.377154453885016,3.042627039149723
comb,positive tests,orig-raw_data,Stickney,-9,2.3513685239902182,2.275064427366825,2.4276726206136114
comb,positive tests,orig-raw_data,Calumet,-9,2.5465444719810195,2.4678063780207324,2.6252825659413066
comb,positive tests,orig-raw_data,OBrien,-9,2.456204906106251,2.3778288282886386,2.5345809839238633
comb,positive tests,raw_data,raw_data,-9,0.4572186009997311,0.40520490670965914,0.5092322952898031
comb,positive tests,raw_data,Stickney,-9,0.37527273157163155,0.10913763384764513,0.641407829295618
comb,positive tests,raw_data,Calumet,-9,0.1576477436440361,-0.10668915354640818,0.4219846408344804
comb,positive tests,raw_data,OBrien,-9,0.2335143710850469,-0.029415554680167877,0.4964442968502617
comb,test positivity rate,orig-raw_data,Stickney,-9,6.513079567318582,6.426149849784815,6.600009284852349
comb,test positivity rate,orig-raw_data,Calumet,-9,6.366051647742147,6.276348989955664,6.45575430552863
comb,test positivity rate,orig-raw_data,OBrien,-9,6.5044151418638965,6.415124912274823,6.59370537145297
comb,test positivity rate,raw_data,raw_data,-9,0.2946406270543709,0.24824362564545388,0.3410376284632879
comb,test positivity rate,raw_data,Stickney,-9,-2.9697341803668977,-3.207130709734721,-2.7323376509990744
comb,test positivity rate,raw_data,Calumet,-9,-2.851879406300264,-3.087671913615299,-2.616086898985229
