wwtp,prevind,fit,lag,aic
comb,test positivity rate,orig-raw_data,-9,449.2858009169497
comb,test positivity rate,raw_data,-9,14.511448186250732
comb,hospital admissions,orig-raw_data,-9,360.59873971331274
comb,hospital admissions,raw_data,-9,-71.38446267693496
comb,Cook County beds in use,orig-raw_data,-9,398.84284823833616
comb,Cook County beds in use,raw_data,-9,-149.61357994006755
comb,positive tests,orig-only_flow_norm,-9,401.7756748927653
comb,positive tests,only_flow_norm,-9,66.50782071667777
comb,test positivity rate,orig-only_flow_norm,-9,475.41325442236047
comb,test positivity rate,only_flow_norm,-9,-17.303580750664423
comb,hospital admissions,orig-only_flow_norm,-9,389.86985074342
comb,hospital admissions,only_flow_norm,-9,-94.32188328946506
comb,Cook County beds in use,orig-only_flow_norm,-9,423.78029330726645
comb,Cook County beds in use,only_flow_norm,-9,-183.06669293882203
comb,positive tests,orig-pmmov_norm,-9,314.66847830892937
comb,positive tests,pmmov_norm,-9,57.2723727972965
comb,test positivity rate,orig-pmmov_norm,-9,385.1862136817906
comb,test positivity rate,pmmov_norm,-9,-2.7618587593229904
comb,hospital admissions,orig-pmmov_norm,-9,310.1339771995147
comb,hospital admissions,pmmov_norm,-9,-100.9857010806196
comb,Cook County beds in use,orig-pmmov_norm,-9,342.1348447505445
comb,Cook County beds in use,pmmov_norm,-9,-171.79525122470307
comb,positive tests,orig-only_bcov_norm,-9,222.7341988481711
comb,positive tests,only_bcov_norm,-9,31.914503283450244
comb,test positivity rate,orig-only_bcov_norm,-9,249.66926376113645
comb,test positivity rate,only_bcov_norm,-9,-58.13548646686138
comb,hospital admissions,orig-only_bcov_norm,-9,184.84857861649516
comb,hospital admissions,only_bcov_norm,-9,-148.2924177179135
comb,Cook County beds in use,orig-only_bcov_norm,-9,218.37007500865207
comb,Cook County beds in use,only_bcov_norm,-9,-221.29322796294207
comb,positive tests,orig-bcov_flow_norm,-9,260.20949423134937
comb,positive tests,bcov_flow_norm,-9,19.0476402347133
comb,test positivity rate,orig-bcov_flow_norm,-9,276.4696079076474
comb,test positivity rate,bcov_flow_norm,-9,-76.96467076866122
comb,hospital admissions,orig-bcov_flow_norm,-9,209.50877560331855
comb,hospital admissions,bcov_flow_norm,-9,-159.40527863503632
comb,Cook County beds in use,orig-bcov_flow_norm,-9,238.52224773117894
comb,Cook County beds in use,bcov_flow_norm,-9,-241.60708332186562
comb,positive tests,orig-pmmov_bcov_norm,-9,539.9320642809743
comb,positive tests,pmmov_bcov_norm,-9,27.684695083466977
comb,test positivity rate,orig-pmmov_bcov_norm,-9,532.5099370239736
comb,test positivity rate,pmmov_bcov_norm,-9,-56.1590326340264
comb,hospital admissions,orig-pmmov_bcov_norm,-9,524.7727615759236
comb,hospital admissions,pmmov_bcov_norm,-9,-148.68595887084473
comb,Cook County beds in use,orig-pmmov_bcov_norm,-9,530.2751430396584
comb,Cook County beds in use,pmmov_bcov_norm,-9,-219.99872301853145
comb,positive tests,orig-pmmov_bcov_flow_norm,-9,571.2350817980446
comb,positive tests,pmmov_bcov_flow_norm,-9,7.540801702552244
comb,test positivity rate,orig-pmmov_bcov_flow_norm,-9,561.111986341654
comb,test positivity rate,pmmov_bcov_flow_norm,-9,-76.8422456181869
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-9,551.2689436137207
comb,hospital admissions,pmmov_bcov_flow_norm,-9,-164.1172712780077
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,-9,555.4971260956928
comb,Cook County beds in use,pmmov_bcov_flow_norm,-9,-244.24175162408858
comb,positive tests,orig-raw_data,-8,359.4016192676247
comb,positive tests,raw_data,-8,90.82640362012853
comb,test positivity rate,orig-raw_data,-8,448.03715611969704
comb,test positivity rate,raw_data,-8,-3.6579397489555276
comb,hospital admissions,orig-raw_data,-8,358.4252711293914
comb,hospital admissions,raw_data,-8,-70.91916038364764
comb,Cook County beds in use,orig-raw_data,-8,394.7716441829731
comb,Cook County beds in use,raw_data,-8,-154.79012197709847
comb,positive tests,orig-only_flow_norm,-8,397.3556711827074
comb,positive tests,only_flow_norm,-8,69.7365963451906
comb,test positivity rate,orig-only_flow_norm,-8,472.3717817419811
comb,test positivity rate,only_flow_norm,-8,-32.51348296579363
comb,hospital admissions,orig-only_flow_norm,-8,387.1101931130704
comb,hospital admissions,only_flow_norm,-8,-92.03266960013104
comb,Cook County beds in use,orig-only_flow_norm,-8,419.61770951896506
comb,Cook County beds in use,only_flow_norm,-8,-187.18241326508667
comb,positive tests,orig-pmmov_norm,-8,307.1656902626778
comb,positive tests,pmmov_norm,-8,54.291188049519405
comb,test positivity rate,orig-pmmov_norm,-8,378.84466219279534
comb,test positivity rate,pmmov_norm,-8,-23.677786240848036
comb,hospital admissions,orig-pmmov_norm,-8,303.0635647650216
comb,hospital admissions,pmmov_norm,-8,-104.4857102608413
comb,Cook County beds in use,orig-pmmov_norm,-8,335.64157441010366
comb,Cook County beds in use,pmmov_norm,-8,-179.8541015724776
comb,positive tests,orig-only_bcov_norm,-8,220.44421450829407
comb,positive tests,only_bcov_norm,-8,31.66827689920069
comb,test positivity rate,orig-only_bcov_norm,-8,243.6853569094019
comb,test positivity rate,only_bcov_norm,-8,-81.06466027488261
comb,hospital admissions,orig-only_bcov_norm,-8,180.31907855945337
comb,hospital admissions,only_bcov_norm,-8,-150.60379932732587
comb,Cook County beds in use,orig-only_bcov_norm,-8,210.48584968775685
comb,Cook County beds in use,only_bcov_norm,-8,-231.89535344770945
comb,positive tests,orig-bcov_flow_norm,-8,255.9112918732112
comb,positive tests,bcov_flow_norm,-8,21.126914684007033
comb,test positivity rate,orig-bcov_flow_norm,-8,267.4632100589465
comb,test positivity rate,bcov_flow_norm,-8,-97.10504673916546
comb,hospital admissions,orig-bcov_flow_norm,-8,203.96966663963815
comb,hospital admissions,bcov_flow_norm,-8,-160.12302674438672
comb,Cook County beds in use,orig-bcov_flow_norm,-8,230.42249604640142
comb,Cook County beds in use,bcov_flow_norm,-8,-251.01663419275098
comb,positive tests,orig-pmmov_bcov_norm,-8,537.2140647949752
comb,positive tests,pmmov_bcov_norm,-8,25.772666848217
comb,test positivity rate,orig-pmmov_bcov_norm,-8,526.8721849901301
comb,test positivity rate,pmmov_bcov_norm,-8,-79.20900100748565
comb,hospital admissions,orig-pmmov_bcov_norm,-8,520.7893664865044
comb,hospital admissions,pmmov_bcov_norm,-8,-152.16317896086377
comb,Cook County beds in use,orig-pmmov_bcov_norm,-8,526.2811383998189
comb,Cook County beds in use,pmmov_bcov_norm,-8,-230.94358217607544
comb,positive tests,orig-pmmov_bcov_flow_norm,-8,567.8801959889693
comb,positive tests,pmmov_bcov_flow_norm,-8,7.801561326446063
comb,test positivity rate,orig-pmmov_bcov_flow_norm,-8,554.4683384399943
comb,test positivity rate,pmmov_bcov_flow_norm,-8,-97.42996567676698
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-8,547.116951321321
comb,hospital admissions,pmmov_bcov_flow_norm,-8,-166.45018844119988
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,-8,551.5363450444684
comb,Cook County beds in use,pmmov_bcov_flow_norm,-8,-254.37058184389468
comb,positive tests,orig-raw_data,-7,355.8428579196801
comb,positive tests,raw_data,-7,88.09683935274086
comb,test positivity rate,orig-raw_data,-7,444.4104533140484
comb,test positivity rate,raw_data,-7,-14.760389725995083
comb,hospital admissions,orig-raw_data,-7,356.43227940939005
comb,hospital admissions,raw_data,-7,-74.72906163802747
comb,Cook County beds in use,orig-raw_data,-7,391.14549461795264
comb,Cook County beds in use,raw_data,-7,-160.09333116506002
comb,positive tests,orig-only_flow_norm,-7,392.92324480693287
comb,positive tests,only_flow_norm,-7,68.96957501864563
comb,test positivity rate,orig-only_flow_norm,-7,466.7715700001428
comb,test positivity rate,only_flow_norm,-7,-38.744453460050295
comb,hospital admissions,orig-only_flow_norm,-7,384.49623905293663
comb,hospital admissions,only_flow_norm,-7,-94.48924664080062
comb,Cook County beds in use,orig-only_flow_norm,-7,415.78436013384135
comb,Cook County beds in use,only_flow_norm,-7,-191.26435071078583
comb,positive tests,orig-pmmov_norm,-7,297.9550026965376
comb,positive tests,pmmov_norm,-7,47.285773210625166
comb,test positivity rate,orig-pmmov_norm,-7,369.4551880987501
comb,test positivity rate,pmmov_norm,-7,-38.93990029091913
comb,hospital admissions,orig-pmmov_norm,-7,300.5164868279926
comb,hospital admissions,pmmov_norm,-7,-109.29285242501203
comb,Cook County beds in use,orig-pmmov_norm,-7,329.5110919477287
comb,Cook County beds in use,pmmov_norm,-7,-188.1382824999074
comb,positive tests,orig-only_bcov_norm,-7,213.7620953086298
comb,positive tests,only_bcov_norm,-7,25.876853378406622
comb,test positivity rate,orig-only_bcov_norm,-7,239.20153963846792
comb,test positivity rate,only_bcov_norm,-7,-93.93602713868347
comb,hospital admissions,orig-only_bcov_norm,-7,181.6812639294111
comb,hospital admissions,only_bcov_norm,-7,-152.31380536729955
comb,Cook County beds in use,orig-only_bcov_norm,-7,203.61584238171918
comb,Cook County beds in use,only_bcov_norm,-7,-242.10222698053133
comb,positive tests,orig-bcov_flow_norm,-7,247.96464531050822
comb,positive tests,bcov_flow_norm,-7,17.074787514197396
comb,test positivity rate,orig-bcov_flow_norm,-7,259.13331195572005
comb,test positivity rate,bcov_flow_norm,-7,-105.80163147799738
comb,hospital admissions,orig-bcov_flow_norm,-7,203.88466423844773
comb,hospital admissions,bcov_flow_norm,-7,-160.85715461121038
comb,Cook County beds in use,orig-bcov_flow_norm,-7,223.11758372463532
comb,Cook County beds in use,bcov_flow_norm,-7,-259.93880408764073
comb,positive tests,orig-pmmov_bcov_norm,-7,532.156688617674
comb,positive tests,pmmov_bcov_norm,-7,18.200158823126458
comb,test positivity rate,orig-pmmov_bcov_norm,-7,521.8535174651856
comb,test positivity rate,pmmov_bcov_norm,-7,-92.6668865240498
comb,hospital admissions,orig-pmmov_bcov_norm,-7,521.180154991127
comb,hospital admissions,pmmov_bcov_norm,-7,-154.51066842253078
comb,Cook County beds in use,orig-pmmov_bcov_norm,-7,522.6409608056942
comb,Cook County beds in use,pmmov_bcov_norm,-7,-241.6016413624269
comb,positive tests,orig-pmmov_bcov_flow_norm,-7,562.5155975792002
comb,positive tests,pmmov_bcov_flow_norm,-7,1.789036569278096
comb,test positivity rate,orig-pmmov_bcov_flow_norm,-7,548.1051319997596
comb,test positivity rate,pmmov_bcov_flow_norm,-7,-107.35182820666193
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-7,546.995721302948
comb,hospital admissions,pmmov_bcov_flow_norm,-7,-167.94566701705537
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,-7,547.8483444148369
comb,Cook County beds in use,pmmov_bcov_flow_norm,-7,-264.1309231953229
comb,positive tests,orig-raw_data,-6,349.70602058571797
comb,positive tests,raw_data,-6,87.71039911933156
comb,test positivity rate,orig-raw_data,-6,439.6891322639909
comb,test positivity rate,raw_data,-6,-18.607082933080733
comb,hospital admissions,orig-raw_data,-6,355.8127341630767
comb,hospital admissions,raw_data,-6,-73.64764162097936
comb,Cook County beds in use,orig-raw_data,-6,387.24697403487176
comb,Cook County beds in use,raw_data,-6,-165.8134677639879
comb,positive tests,orig-only_flow_norm,-6,385.30687941276153
comb,positive tests,only_flow_norm,-6,72.04250210755947
comb,test positivity rate,orig-only_flow_norm,-6,462.6291914054462
comb,test positivity rate,only_flow_norm,-6,-43.17412211092608
comb,hospital admissions,orig-only_flow_norm,-6,382.98836296501156
comb,hospital admissions,only_flow_norm,-6,-91.50789613911445
comb,Cook County beds in use,orig-only_flow_norm,-6,411.6279166988264
comb,Cook County beds in use,only_flow_norm,-6,-195.5987365482855
comb,positive tests,orig-pmmov_norm,-6,284.03295719982896
comb,positive tests,pmmov_norm,-6,40.113246807718156
comb,test positivity rate,orig-pmmov_norm,-6,359.54544285757754
comb,test positivity rate,pmmov_norm,-6,-47.27330499834852
comb,hospital admissions,orig-pmmov_norm,-6,298.41780844814343
comb,hospital admissions,pmmov_norm,-6,-109.45257261357585
comb,Cook County beds in use,orig-pmmov_norm,-6,323.0072615408517
comb,Cook County beds in use,pmmov_norm,-6,-197.1796378563016
comb,positive tests,orig-only_bcov_norm,-6,208.1148419163685
comb,positive tests,only_bcov_norm,-6,23.363696019552435
comb,test positivity rate,orig-only_bcov_norm,-6,225.0440194347135
comb,test positivity rate,only_bcov_norm,-6,-107.85920885872531
comb,hospital admissions,orig-only_bcov_norm,-6,184.29650117909205
comb,hospital admissions,only_bcov_norm,-6,-148.7111494039542
comb,Cook County beds in use,orig-only_bcov_norm,-6,196.12845797947216
comb,Cook County beds in use,only_bcov_norm,-6,-253.41285148848158
comb,positive tests,orig-bcov_flow_norm,-6,239.57113315037168
comb,positive tests,bcov_flow_norm,-6,17.329025156960824
comb,test positivity rate,orig-bcov_flow_norm,-6,246.33445625590957
comb,test positivity rate,bcov_flow_norm,-6,-119.78080961811736
comb,hospital admissions,orig-bcov_flow_norm,-6,204.7272575409056
comb,hospital admissions,bcov_flow_norm,-6,-155.89761216816612
comb,Cook County beds in use,orig-bcov_flow_norm,-6,215.08954322273178
comb,Cook County beds in use,bcov_flow_norm,-6,-269.81685079412875
comb,positive tests,orig-pmmov_bcov_norm,-6,526.8090308736157
comb,positive tests,pmmov_bcov_norm,-6,12.123646869642812
comb,test positivity rate,orig-pmmov_bcov_norm,-6,513.3734396479133
comb,test positivity rate,pmmov_bcov_norm,-6,-107.04623564613792
comb,hospital admissions,orig-pmmov_bcov_norm,-6,521.4249576157739
comb,hospital admissions,pmmov_bcov_norm,-6,-151.7551635035801
comb,Cook County beds in use,orig-pmmov_bcov_norm,-6,518.7949312787105
comb,Cook County beds in use,pmmov_bcov_norm,-6,-253.46624317530575
comb,positive tests,orig-pmmov_bcov_flow_norm,-6,556.3626153074715
comb,positive tests,pmmov_bcov_flow_norm,-6,-1.6479558285484472
comb,test positivity rate,orig-pmmov_bcov_flow_norm,-6,540.4904601860667
comb,test positivity rate,pmmov_bcov_flow_norm,-6,-122.34148503722975
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-6,546.6485899388375
comb,hospital admissions,pmmov_bcov_flow_norm,-6,-163.88659933454062
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,-6,543.9235571090626
comb,Cook County beds in use,pmmov_bcov_flow_norm,-6,-274.9154335704087
comb,positive tests,orig-raw_data,-5,345.20686981190136
comb,positive tests,raw_data,-5,88.12916070465826
comb,test positivity rate,orig-raw_data,-5,438.1371370650454
comb,test positivity rate,raw_data,-5,-16.855688312914936
comb,hospital admissions,orig-raw_data,-5,356.8424664640635
comb,hospital admissions,raw_data,-5,-71.23250540818754
comb,Cook County beds in use,orig-raw_data,-5,383.7799543402964
comb,Cook County beds in use,raw_data,-5,-170.74909947021445
comb,positive tests,orig-only_flow_norm,-5,379.66725568912796
comb,positive tests,only_flow_norm,-5,74.85361095898656
comb,test positivity rate,orig-only_flow_norm,-5,459.6578243258098
comb,test positivity rate,only_flow_norm,-5,-37.48641517375745
comb,hospital admissions,orig-only_flow_norm,-5,383.07667617812876
comb,hospital admissions,only_flow_norm,-5,-87.45922980408034
comb,Cook County beds in use,orig-only_flow_norm,-5,407.74138533113944
comb,Cook County beds in use,only_flow_norm,-5,-198.7697668425327
comb,positive tests,orig-pmmov_norm,-5,275.20428301989193
comb,positive tests,pmmov_norm,-5,36.19118923299163
comb,test positivity rate,orig-pmmov_norm,-5,355.2172215282734
comb,test positivity rate,pmmov_norm,-5,-47.83362645360978
comb,hospital admissions,orig-pmmov_norm,-5,292.64128434740337
comb,hospital admissions,pmmov_norm,-5,-111.59469622207428
comb,Cook County beds in use,orig-pmmov_norm,-5,316.6422902993212
comb,Cook County beds in use,pmmov_norm,-5,-205.7171221702887
comb,positive tests,orig-only_bcov_norm,-5,205.57102054891993
comb,positive tests,only_bcov_norm,-5,23.104616694992842
comb,test positivity rate,orig-only_bcov_norm,-5,221.3037281683786
comb,test positivity rate,only_bcov_norm,-5,-108.45429960235435
comb,hospital admissions,orig-only_bcov_norm,-5,179.81246978189006
comb,hospital admissions,only_bcov_norm,-5,-150.56647059327145
comb,Cook County beds in use,orig-only_bcov_norm,-5,189.4292017487153
comb,Cook County beds in use,only_bcov_norm,-5,-263.5419910091558
comb,positive tests,orig-bcov_flow_norm,-5,234.78477639692107
comb,positive tests,bcov_flow_norm,-5,18.846043100932434
comb,test positivity rate,orig-bcov_flow_norm,-5,239.8811151763358
comb,test positivity rate,bcov_flow_norm,-5,-117.1067200982942
comb,hospital admissions,orig-bcov_flow_norm,-5,199.01576643109286
comb,hospital admissions,bcov_flow_norm,-5,-156.3433864620671
comb,Cook County beds in use,orig-bcov_flow_norm,-5,207.54923928723508
comb,Cook County beds in use,bcov_flow_norm,-5,-278.230534789304
comb,positive tests,orig-pmmov_bcov_norm,-5,524.2569144647642
comb,positive tests,pmmov_bcov_norm,-5,9.297990580236842
comb,test positivity rate,orig-pmmov_bcov_norm,-5,510.3335921044615
comb,test positivity rate,pmmov_bcov_norm,-5,-108.09704781015091
comb,hospital admissions,orig-pmmov_bcov_norm,-5,516.2193886406045
comb,hospital admissions,pmmov_bcov_norm,-5,-155.12982358743773
comb,Cook County beds in use,orig-pmmov_bcov_norm,-5,515.0899637083864
comb,Cook County beds in use,pmmov_bcov_norm,-5,-264.3344000814851
comb,positive tests,orig-pmmov_bcov_flow_norm,-5,553.078224748121
comb,positive tests,pmmov_bcov_flow_norm,-5,-2.5291292440489315
comb,test positivity rate,orig-pmmov_bcov_flow_norm,-5,536.4809092385501
comb,test positivity rate,pmmov_bcov_flow_norm,-5,-119.977521776132
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-5,541.2920130928956
comb,hospital admissions,pmmov_bcov_flow_norm,-5,-166.06618934265146
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,-5,540.0426872222458
comb,Cook County beds in use,pmmov_bcov_flow_norm,-5,-284.40577742058474
comb,positive tests,orig-raw_data,-4,342.7602622493945
comb,positive tests,raw_data,-4,89.41860548723741
comb,test positivity rate,orig-raw_data,-4,435.12984949111205
comb,test positivity rate,raw_data,-4,-21.104424742421088
comb,hospital admissions,orig-raw_data,-4,355.68922698712527
comb,hospital admissions,raw_data,-4,-66.47761042939271
comb,Cook County beds in use,orig-raw_data,-4,380.219113732608
comb,Cook County beds in use,raw_data,-4,-174.9671234334154
comb,positive tests,orig-only_flow_norm,-4,375.59742028575715
comb,positive tests,only_flow_norm,-4,78.5507473455084
comb,test positivity rate,orig-only_flow_norm,-4,456.01918553073494
comb,test positivity rate,only_flow_norm,-4,-40.04241254417366
comb,hospital admissions,orig-only_flow_norm,-4,381.11109365574976
comb,hospital admissions,only_flow_norm,-4,-80.75776517797942
comb,Cook County beds in use,orig-only_flow_norm,-4,403.6942000974625
comb,Cook County beds in use,only_flow_norm,-4,-200.99452967474474
comb,positive tests,orig-pmmov_norm,-4,268.0643926982925
comb,positive tests,pmmov_norm,-4,33.49759145369376
comb,test positivity rate,orig-pmmov_norm,-4,348.17492857511047
comb,test positivity rate,pmmov_norm,-4,-55.70675228551465
comb,hospital admissions,orig-pmmov_norm,-4,288.95187248578645
comb,hospital admissions,pmmov_norm,-4,-109.09469857453485
comb,Cook County beds in use,orig-pmmov_norm,-4,310.38914737569974
comb,Cook County beds in use,pmmov_norm,-4,-213.5624221670938
comb,positive tests,orig-only_bcov_norm,-4,206.73188902628635
comb,positive tests,only_bcov_norm,-4,25.486849895277714
comb,test positivity rate,orig-only_bcov_norm,-4,213.42959602279052
comb,test positivity rate,only_bcov_norm,-4,-118.33794131857678
comb,hospital admissions,orig-only_bcov_norm,-4,179.90603014572287
comb,hospital admissions,only_bcov_norm,-4,-145.11094840245562
comb,Cook County beds in use,orig-only_bcov_norm,-4,183.3843104603128
comb,Cook County beds in use,only_bcov_norm,-4,-272.2154096730068
comb,positive tests,orig-bcov_flow_norm,-4,232.98624522306568
comb,positive tests,bcov_flow_norm,-4,22.840491871006066
comb,test positivity rate,orig-bcov_flow_norm,-4,230.82464936955353
comb,test positivity rate,bcov_flow_norm,-4,-125.47230282090379
comb,hospital admissions,orig-bcov_flow_norm,-4,197.54095866612317
comb,hospital admissions,bcov_flow_norm,-4,-149.50728667631518
comb,Cook County beds in use,orig-bcov_flow_norm,-4,200.47292660315713
comb,Cook County beds in use,bcov_flow_norm,-4,-285.0544917742492
comb,positive tests,orig-pmmov_bcov_norm,-4,522.7843560945086
comb,positive tests,pmmov_bcov_norm,-4,8.798470407539753
comb,test positivity rate,orig-pmmov_bcov_norm,-4,505.0753580137881
comb,test positivity rate,pmmov_bcov_norm,-4,-118.64145937775413
comb,hospital admissions,orig-pmmov_bcov_norm,-4,515.0927525555587
comb,hospital admissions,pmmov_bcov_norm,-4,-150.88875050480976
comb,Cook County beds in use,orig-pmmov_bcov_norm,-4,511.8050497446913
comb,Cook County beds in use,pmmov_bcov_norm,-4,-273.89802002741783
comb,positive tests,orig-pmmov_bcov_flow_norm,-4,550.6261155833226
comb,positive tests,pmmov_bcov_flow_norm,-4,-1.1229426310252393
comb,test positivity rate,orig-pmmov_bcov_flow_norm,-4,530.9686589781177
comb,test positivity rate,pmmov_bcov_flow_norm,-4,-129.17514344424137
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-4,539.6888857234944
comb,hospital admissions,pmmov_bcov_flow_norm,-4,-160.37549579863514
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,-4,536.5035034314936
comb,Cook County beds in use,pmmov_bcov_flow_norm,-4,-292.39066870223485
comb,positive tests,orig-raw_data,-3,340.30281915717694
comb,positive tests,raw_data,-3,88.77133664695396
comb,test positivity rate,orig-raw_data,-3,432.33835900569863
comb,test positivity rate,raw_data,-3,-26.14784295831646
comb,hospital admissions,orig-raw_data,-3,352.04613023387367
comb,hospital admissions,raw_data,-3,-63.4693324690752
comb,Cook County beds in use,orig-raw_data,-3,377.13182659823735
comb,Cook County beds in use,raw_data,-3,-177.5186932694636
comb,positive tests,orig-only_flow_norm,-3,371.3575863352962
comb,positive tests,only_flow_norm,-3,80.09663189883622
comb,test positivity rate,orig-only_flow_norm,-3,451.8345542600848
comb,test positivity rate,only_flow_norm,-3,-42.05402764403118
comb,hospital admissions,orig-only_flow_norm,-3,377.26507225188993
comb,hospital admissions,only_flow_norm,-3,-76.52821004063446
comb,Cook County beds in use,orig-only_flow_norm,-3,400.15191189484506
comb,Cook County beds in use,only_flow_norm,-3,-201.68739609979878
comb,positive tests,orig-pmmov_norm,-3,261.18505398714206
comb,positive tests,pmmov_norm,-3,29.06791242758277
comb,test positivity rate,orig-pmmov_norm,-3,344.50511475220617
comb,test positivity rate,pmmov_norm,-3,-62.09390433740111
comb,hospital admissions,orig-pmmov_norm,-3,284.36453119490443
comb,hospital admissions,pmmov_norm,-3,-108.02593255937234
comb,Cook County beds in use,orig-pmmov_norm,-3,304.70254540013275
comb,Cook County beds in use,pmmov_norm,-3,-219.6054930554127
comb,positive tests,orig-only_bcov_norm,-3,205.11112550128985
comb,positive tests,only_bcov_norm,-3,24.395491197191177
comb,test positivity rate,orig-only_bcov_norm,-3,209.2137747946723
comb,test positivity rate,only_bcov_norm,-3,-125.65734244864586
comb,hospital admissions,orig-only_bcov_norm,-3,173.9548888587858
comb,hospital admissions,only_bcov_norm,-3,-145.35507223943102
comb,Cook County beds in use,orig-only_bcov_norm,-3,178.10018013188085
comb,Cook County beds in use,only_bcov_norm,-3,-278.6542445142221
comb,positive tests,orig-bcov_flow_norm,-3,228.39519375357327
comb,positive tests,bcov_flow_norm,-3,23.171096851932816
comb,test positivity rate,orig-bcov_flow_norm,-3,223.7233609918609
comb,test positivity rate,bcov_flow_norm,-3,-130.4657019663067
comb,hospital admissions,orig-bcov_flow_norm,-3,191.07228267853475
comb,hospital admissions,bcov_flow_norm,-3,-148.7789397617513
comb,Cook County beds in use,orig-bcov_flow_norm,-3,194.21732795263733
comb,Cook County beds in use,bcov_flow_norm,-3,-289.81316935888265
