wwtp,prevind,fit,lag,aic
comb,positive tests,orig-only_flow_norm,-9,392.233228326317
comb,positive tests,only_flow_norm,-9,28.35010146634761
comb,test positivity rate,orig-only_flow_norm,-9,475.43496930843804
comb,test positivity rate,only_flow_norm,-9,-17.07929816068861
comb,hospital admissions,orig-only_flow_norm,-9,433.2443954868502
comb,hospital admissions,only_flow_norm,-9,-205.22115539022423
comb,Cook County beds in use,orig-only_flow_norm,-9,423.78029330726645
comb,Cook County beds in use,only_flow_norm,-9,-183.06669293882203
comb,positive tests,orig-pmmov_norm,-9,304.8555672875659
comb,positive tests,pmmov_norm,-9,13.144949171237045
comb,test positivity rate,orig-pmmov_norm,-9,385.1819719517928
comb,test positivity rate,pmmov_norm,-9,-2.560204114898852
comb,hospital admissions,orig-pmmov_norm,-9,362.17566103275726
comb,hospital admissions,pmmov_norm,-9,-176.1218151283798
comb,Cook County beds in use,orig-pmmov_norm,-9,342.1348447505445
comb,Cook County beds in use,pmmov_norm,-9,-171.79525122470307
comb,positive tests,orig-only_bcov_norm,-9,213.28793478862474
comb,positive tests,only_bcov_norm,-9,-10.792145281354692
comb,test positivity rate,orig-only_bcov_norm,-9,249.6845962656481
comb,test positivity rate,only_bcov_norm,-9,-57.916644908129
comb,hospital admissions,orig-only_bcov_norm,-9,225.75871598106994
comb,hospital admissions,only_bcov_norm,-9,-234.83860443315132
comb,Cook County beds in use,orig-only_bcov_norm,-9,218.37007500865207
comb,Cook County beds in use,only_bcov_norm,-9,-221.29322796294207
comb,positive tests,orig-bcov_flow_norm,-9,244.18052241687587
comb,positive tests,bcov_flow_norm,-9,-20.398823552922863
comb,test positivity rate,orig-bcov_flow_norm,-9,276.4958559722244
comb,test positivity rate,bcov_flow_norm,-9,-76.73795719268617
comb,hospital admissions,orig-bcov_flow_norm,-9,247.89762541560458
comb,hospital admissions,bcov_flow_norm,-9,-262.607552741444
comb,Cook County beds in use,orig-bcov_flow_norm,-9,238.52224773117894
comb,Cook County beds in use,bcov_flow_norm,-9,-241.60708332186562
comb,positive tests,orig-pmmov_bcov_norm,-9,534.4472049587998
comb,positive tests,pmmov_bcov_norm,-9,-15.953731905635323
comb,test positivity rate,orig-pmmov_bcov_norm,-9,532.5010698574378
comb,test positivity rate,pmmov_bcov_norm,-9,-55.94081803859001
comb,hospital admissions,orig-pmmov_bcov_norm,-9,538.867523976204
comb,hospital admissions,pmmov_bcov_norm,-9,-233.1007111921832
comb,Cook County beds in use,orig-pmmov_bcov_norm,-9,530.2751430396584
comb,Cook County beds in use,pmmov_bcov_norm,-9,-219.99872301853145
comb,positive tests,orig-pmmov_bcov_flow_norm,-9,563.3190474458208
comb,positive tests,pmmov_bcov_flow_norm,-9,-32.31473736387602
comb,test positivity rate,orig-pmmov_bcov_flow_norm,-9,561.108987279097
comb,test positivity rate,pmmov_bcov_flow_norm,-9,-76.62083849959151
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-9,564.3981209820247
comb,hospital admissions,pmmov_bcov_flow_norm,-9,-261.41308555881835
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,-9,555.4971260956928
comb,Cook County beds in use,pmmov_bcov_flow_norm,-9,-244.24175162408858
comb,positive tests,orig-raw_data,-8,351.8899668715875
comb,positive tests,raw_data,-8,43.19029253532642
comb,test positivity rate,orig-raw_data,-8,448.0779322632836
comb,test positivity rate,raw_data,-8,-3.792422173267596
comb,hospital admissions,orig-raw_data,-8,403.39091740710273
comb,hospital admissions,raw_data,-8,-166.05506299531123
comb,Cook County beds in use,orig-raw_data,-8,394.7716441829731
comb,Cook County beds in use,raw_data,-8,-154.79012197709847
comb,positive tests,orig-only_flow_norm,-8,384.5301410027919
comb,positive tests,only_flow_norm,-8,27.3284660789285
comb,test positivity rate,orig-only_flow_norm,-8,472.3975004938028
comb,test positivity rate,only_flow_norm,-8,-32.6364903305323
comb,hospital admissions,orig-only_flow_norm,-8,429.30523496593
comb,hospital admissions,only_flow_norm,-8,-207.21121111741547
comb,Cook County beds in use,orig-only_flow_norm,-8,419.61770951896506
comb,Cook County beds in use,only_flow_norm,-8,-187.18241326508667
comb,positive tests,orig-pmmov_norm,-8,289.8178991201746
comb,positive tests,pmmov_norm,-8,0.693525410569805
comb,test positivity rate,orig-pmmov_norm,-8,378.9247840274538
comb,test positivity rate,pmmov_norm,-8,-23.777770362407182
comb,hospital admissions,orig-pmmov_norm,-8,357.34773748009843
comb,hospital admissions,pmmov_norm,-8,-180.0437105622317
comb,Cook County beds in use,orig-pmmov_norm,-8,335.64157441010366
comb,Cook County beds in use,pmmov_norm,-8,-179.8541015724776
comb,positive tests,orig-only_bcov_norm,-8,209.32740773532362
comb,positive tests,only_bcov_norm,-8,-16.48537038228494
comb,test positivity rate,orig-only_bcov_norm,-8,243.75716246510046
comb,test positivity rate,only_bcov_norm,-8,-81.16618018785641
comb,hospital admissions,orig-only_bcov_norm,-8,221.80099703628412
comb,hospital admissions,only_bcov_norm,-8,-238.532760921972
comb,Cook County beds in use,orig-only_bcov_norm,-8,210.48584968775685
comb,Cook County beds in use,only_bcov_norm,-8,-231.89535344770945
comb,positive tests,orig-bcov_flow_norm,-8,236.40456464598822
comb,positive tests,bcov_flow_norm,-8,-22.903868895130472
comb,test positivity rate,orig-bcov_flow_norm,-8,267.5074845310247
comb,test positivity rate,bcov_flow_norm,-8,-97.1982626141554
comb,hospital admissions,orig-bcov_flow_norm,-8,244.0336788515259
comb,hospital admissions,bcov_flow_norm,-8,-265.71982168470106
comb,Cook County beds in use,orig-bcov_flow_norm,-8,230.42249604640142
comb,Cook County beds in use,bcov_flow_norm,-8,-251.01663419275098
comb,positive tests,orig-pmmov_bcov_norm,-8,528.7917036097497
comb,positive tests,pmmov_bcov_norm,-8,-25.666832050493213
comb,test positivity rate,orig-pmmov_bcov_norm,-8,526.9219306460689
comb,test positivity rate,pmmov_bcov_norm,-8,-79.30781783555437
comb,hospital admissions,orig-pmmov_bcov_norm,-8,537.2985299244698
comb,hospital admissions,pmmov_bcov_norm,-8,-236.64303540950743
comb,Cook County beds in use,orig-pmmov_bcov_norm,-8,526.2811383998189
comb,Cook County beds in use,pmmov_bcov_norm,-8,-230.94358217607544
comb,positive tests,orig-pmmov_bcov_flow_norm,-8,556.5425299551407
comb,positive tests,pmmov_bcov_flow_norm,-8,-39.28311909580805
comb,test positivity rate,orig-pmmov_bcov_flow_norm,-8,554.5046086356795
comb,test positivity rate,pmmov_bcov_flow_norm,-8,-97.51074293793556
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-8,562.8831308804376
comb,hospital admissions,pmmov_bcov_flow_norm,-8,-264.8811515429046
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,-8,551.5363450444684
comb,Cook County beds in use,pmmov_bcov_flow_norm,-8,-254.37058184389468
comb,positive tests,orig-raw_data,-7,344.14002760271705
comb,positive tests,raw_data,-7,38.6331676162323
comb,test positivity rate,orig-raw_data,-7,444.47460916948154
comb,test positivity rate,raw_data,-7,-14.6714258160805
comb,hospital admissions,orig-raw_data,-7,397.7171779502643
comb,hospital admissions,raw_data,-7,-167.5275002560835
comb,Cook County beds in use,orig-raw_data,-7,391.14549461795264
comb,Cook County beds in use,raw_data,-7,-160.09333116506002
comb,positive tests,orig-only_flow_norm,-7,377.4456933451887
comb,positive tests,only_flow_norm,-7,23.06644917936626
comb,test positivity rate,orig-only_flow_norm,-7,466.84507032043405
comb,test positivity rate,only_flow_norm,-7,-38.68613459282744
comb,hospital admissions,orig-only_flow_norm,-7,423.40171974762177
comb,hospital admissions,only_flow_norm,-7,-205.67722219783093
comb,Cook County beds in use,orig-only_flow_norm,-7,415.78436013384135
comb,Cook County beds in use,only_flow_norm,-7,-191.26435071078583
comb,positive tests,orig-pmmov_norm,-7,274.3157219440209
comb,positive tests,pmmov_norm,-7,-11.398629382621039
comb,test positivity rate,orig-pmmov_norm,-7,369.5096589541539
comb,test positivity rate,pmmov_norm,-7,-38.844252690309986
comb,hospital admissions,orig-pmmov_norm,-7,351.1092688151765
comb,hospital admissions,pmmov_norm,-7,-183.2566595468419
comb,Cook County beds in use,orig-pmmov_norm,-7,329.5110919477287
comb,Cook County beds in use,pmmov_norm,-7,-188.1382824999074
comb,positive tests,orig-only_bcov_norm,-7,197.12100266440757
comb,positive tests,only_bcov_norm,-7,-26.64006689885855
comb,test positivity rate,orig-only_bcov_norm,-7,239.31774196544654
comb,test positivity rate,only_bcov_norm,-7,-93.78353124736566
comb,hospital admissions,orig-only_bcov_norm,-7,218.02682280906004
comb,hospital admissions,only_bcov_norm,-7,-239.76458001884077
comb,Cook County beds in use,orig-only_bcov_norm,-7,203.61584238171918
comb,Cook County beds in use,only_bcov_norm,-7,-242.10222698053133
comb,positive tests,orig-bcov_flow_norm,-7,225.0630890103879
comb,positive tests,bcov_flow_norm,-7,-32.55412058498871
comb,test positivity rate,orig-bcov_flow_norm,-7,259.26801475392847
comb,test positivity rate,bcov_flow_norm,-7,-105.67719419771367
comb,hospital admissions,orig-bcov_flow_norm,-7,239.3586109534126
comb,hospital admissions,bcov_flow_norm,-7,-264.2367486139532
comb,Cook County beds in use,orig-bcov_flow_norm,-7,223.11758372463532
comb,Cook County beds in use,bcov_flow_norm,-7,-259.93880408764073
comb,positive tests,orig-pmmov_bcov_norm,-7,521.2504234020321
comb,positive tests,pmmov_bcov_norm,-7,-39.18059695141392
comb,test positivity rate,orig-pmmov_bcov_norm,-7,521.8867333681171
comb,test positivity rate,pmmov_bcov_norm,-7,-92.51627003383044
comb,hospital admissions,orig-pmmov_bcov_norm,-7,536.0091973587712
comb,hospital admissions,pmmov_bcov_norm,-7,-237.76791903794003
comb,Cook County beds in use,orig-pmmov_bcov_norm,-7,522.6409608056942
comb,Cook County beds in use,pmmov_bcov_norm,-7,-241.6016413624269
comb,positive tests,orig-pmmov_bcov_flow_norm,-7,549.5718992479303
comb,positive tests,pmmov_bcov_flow_norm,-7,-53.203987644122094
comb,test positivity rate,orig-pmmov_bcov_flow_norm,-7,548.1464083404718
comb,test positivity rate,pmmov_bcov_flow_norm,-7,-107.23577119460617
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-7,561.2542617554799
comb,hospital admissions,pmmov_bcov_flow_norm,-7,-263.93592972456497
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,-7,547.8483444148369
comb,Cook County beds in use,pmmov_bcov_flow_norm,-7,-264.1309231953229
comb,positive tests,orig-raw_data,-6,343.0268475959326
comb,positive tests,raw_data,-6,40.85034526557138
comb,test positivity rate,orig-raw_data,-6,439.6946279651084
comb,test positivity rate,raw_data,-6,-18.54688901613713
comb,hospital admissions,orig-raw_data,-6,397.4714327352955
comb,hospital admissions,raw_data,-6,-164.2845129231447
comb,Cook County beds in use,orig-raw_data,-6,387.24697403487176
comb,Cook County beds in use,raw_data,-6,-165.8134677639879
comb,positive tests,orig-only_flow_norm,-6,373.98153277085987
comb,positive tests,only_flow_norm,-6,28.769605657168427
comb,test positivity rate,orig-only_flow_norm,-6,462.64723645190224
comb,test positivity rate,only_flow_norm,-6,-43.14004628973544
comb,hospital admissions,orig-only_flow_norm,-6,422.93399752495554
comb,hospital admissions,only_flow_norm,-6,-201.0680779903238
comb,Cook County beds in use,orig-only_flow_norm,-6,411.6279166988264
comb,Cook County beds in use,only_flow_norm,-6,-195.5987365482855
comb,positive tests,orig-pmmov_norm,-6,265.5796247037332
comb,positive tests,pmmov_norm,-6,-14.827444550419045
comb,test positivity rate,orig-pmmov_norm,-6,359.51520747086636
comb,test positivity rate,pmmov_norm,-6,-47.23693799042837
comb,hospital admissions,orig-pmmov_norm,-6,344.48875952132084
comb,hospital admissions,pmmov_norm,-6,-184.24343636892706
comb,Cook County beds in use,orig-pmmov_norm,-6,323.0072615408517
comb,Cook County beds in use,pmmov_norm,-6,-197.1796378563016
comb,positive tests,orig-only_bcov_norm,-6,194.69229687272195
comb,positive tests,only_bcov_norm,-6,-25.936095303198044
comb,test positivity rate,orig-only_bcov_norm,-6,224.86027467973997
comb,test positivity rate,only_bcov_norm,-6,-107.98078883411779
comb,hospital admissions,orig-only_bcov_norm,-6,210.4441131306021
comb,hospital admissions,only_bcov_norm,-6,-244.17365978890382
comb,Cook County beds in use,orig-only_bcov_norm,-6,196.12845797947216
comb,Cook County beds in use,only_bcov_norm,-6,-253.41285148848158
comb,positive tests,orig-bcov_flow_norm,-6,218.9194210464293
comb,positive tests,bcov_flow_norm,-6,-29.28298689187261
comb,test positivity rate,orig-bcov_flow_norm,-6,246.18691906267588
comb,test positivity rate,bcov_flow_norm,-6,-119.91682136841416
comb,hospital admissions,orig-bcov_flow_norm,-6,231.82572022479133
comb,hospital admissions,bcov_flow_norm,-6,-267.07268550136394
comb,Cook County beds in use,orig-bcov_flow_norm,-6,215.08954322273178
comb,Cook County beds in use,bcov_flow_norm,-6,-269.81685079412875
comb,positive tests,orig-pmmov_bcov_norm,-6,516.8636302862316
comb,positive tests,pmmov_bcov_norm,-6,-41.7413048743241
comb,test positivity rate,orig-pmmov_bcov_norm,-6,513.2729226023212
comb,test positivity rate,pmmov_bcov_norm,-6,-107.16270892002592
comb,hospital admissions,orig-pmmov_bcov_norm,-6,529.4746696238769
comb,hospital admissions,pmmov_bcov_norm,-6,-242.26068258013458
comb,Cook County beds in use,orig-pmmov_bcov_norm,-6,518.7949312787105
comb,Cook County beds in use,pmmov_bcov_norm,-6,-253.46624317530575
comb,positive tests,orig-pmmov_bcov_flow_norm,-6,544.071571627368
comb,positive tests,pmmov_bcov_flow_norm,-6,-52.629744554963054
comb,test positivity rate,orig-pmmov_bcov_flow_norm,-6,540.4080470539643
comb,test positivity rate,pmmov_bcov_flow_norm,-6,-122.46919167332896
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-6,555.0411633620155
comb,hospital admissions,pmmov_bcov_flow_norm,-6,-267.7655519293447
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,-6,543.9235571090626
comb,Cook County beds in use,pmmov_bcov_flow_norm,-6,-274.9154335704087
comb,positive tests,orig-raw_data,-5,341.00345192663315
comb,positive tests,raw_data,-5,43.085282863029875
comb,test positivity rate,orig-raw_data,-5,438.13886001533257
comb,test positivity rate,raw_data,-5,-16.974110155216295
comb,hospital admissions,orig-raw_data,-5,397.4809944444348
comb,hospital admissions,raw_data,-5,-161.11697562041797
comb,Cook County beds in use,orig-raw_data,-5,383.7799543402964
comb,Cook County beds in use,raw_data,-5,-170.74909947021445
comb,positive tests,orig-only_flow_norm,-5,370.8157043783864
comb,positive tests,only_flow_norm,-5,32.84068857771888
comb,test positivity rate,orig-only_flow_norm,-5,459.6625399109118
comb,test positivity rate,only_flow_norm,-5,-37.62324127058241
comb,hospital admissions,orig-only_flow_norm,-5,422.33848531232445
comb,hospital admissions,only_flow_norm,-5,-195.419829157658
comb,Cook County beds in use,orig-only_flow_norm,-5,407.74138533113944
comb,Cook County beds in use,only_flow_norm,-5,-198.7697668425327
comb,positive tests,orig-pmmov_norm,-5,256.32648659059635
comb,positive tests,pmmov_norm,-5,-18.462576348203243
comb,test positivity rate,orig-pmmov_norm,-5,355.14866455277524
comb,test positivity rate,pmmov_norm,-5,-48.000677164056015
comb,hospital admissions,orig-pmmov_norm,-5,341.02378445888587
comb,hospital admissions,pmmov_norm,-5,-183.4920856293587
comb,Cook County beds in use,orig-pmmov_norm,-5,316.6422902993212
comb,Cook County beds in use,pmmov_norm,-5,-205.7171221702887
comb,positive tests,orig-only_bcov_norm,-5,193.12819749154187
comb,positive tests,only_bcov_norm,-5,-24.398842572348258
comb,test positivity rate,orig-only_bcov_norm,-5,221.14996927684183
comb,test positivity rate,only_bcov_norm,-5,-108.7316329539409
comb,hospital admissions,orig-only_bcov_norm,-5,205.74790258003077
comb,hospital admissions,only_bcov_norm,-5,-245.9036427493719
comb,Cook County beds in use,orig-only_bcov_norm,-5,189.4292017487153
comb,Cook County beds in use,only_bcov_norm,-5,-263.5419910091558
comb,positive tests,orig-bcov_flow_norm,-5,215.35494266393312
comb,positive tests,bcov_flow_norm,-5,-26.49396121784764
comb,test positivity rate,orig-bcov_flow_norm,-5,239.74173943173002
comb,test positivity rate,bcov_flow_norm,-5,-117.39254718934046
comb,hospital admissions,orig-bcov_flow_norm,-5,226.33449149895227
comb,hospital admissions,bcov_flow_norm,-5,-266.38426277891233
comb,Cook County beds in use,orig-bcov_flow_norm,-5,207.54923928723508
comb,Cook County beds in use,bcov_flow_norm,-5,-278.230534789304
comb,positive tests,orig-pmmov_bcov_norm,-5,513.1658228064742
comb,positive tests,pmmov_bcov_norm,-5,-43.96744812361544
comb,test positivity rate,orig-pmmov_bcov_norm,-5,510.22485908865144
comb,test positivity rate,pmmov_bcov_norm,-5,-108.37694270759641
comb,hospital admissions,orig-pmmov_bcov_norm,-5,525.6884383038005
comb,hospital admissions,pmmov_bcov_norm,-5,-244.118296951675
comb,Cook County beds in use,orig-pmmov_bcov_norm,-5,515.0899637083864
comb,Cook County beds in use,pmmov_bcov_norm,-5,-264.3344000814851
comb,positive tests,orig-pmmov_bcov_flow_norm,-5,539.8704586037423
comb,positive tests,pmmov_bcov_flow_norm,-5,-53.591861907049406
comb,test positivity rate,orig-pmmov_bcov_flow_norm,-5,536.3828734128476
comb,test positivity rate,pmmov_bcov_flow_norm,-5,-120.26963608567883
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-5,551.1268781087301
comb,hospital admissions,pmmov_bcov_flow_norm,-5,-267.45475096004054
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,-5,540.0426872222458
comb,Cook County beds in use,pmmov_bcov_flow_norm,-5,-284.40577742058474
comb,positive tests,orig-raw_data,-4,338.02563156706094
comb,positive tests,raw_data,-4,38.05539214896453
comb,test positivity rate,orig-raw_data,-4,435.11139593756434
comb,test positivity rate,raw_data,-4,-20.885756797650515
comb,hospital admissions,orig-raw_data,-4,392.9470419629671
comb,hospital admissions,raw_data,-4,-169.53513571834662
comb,Cook County beds in use,orig-raw_data,-4,380.219113732608
comb,Cook County beds in use,raw_data,-4,-174.9671234334154
comb,positive tests,orig-only_flow_norm,-4,366.0247987921923
comb,positive tests,only_flow_norm,-4,29.906990681415095
comb,test positivity rate,orig-only_flow_norm,-4,456.0246019421013
comb,test positivity rate,only_flow_norm,-4,-39.85148715273397
comb,hospital admissions,orig-only_flow_norm,-4,417.05781290899813
comb,hospital admissions,only_flow_norm,-4,-200.95209167996006
comb,Cook County beds in use,orig-only_flow_norm,-4,403.6942000974625
comb,Cook County beds in use,only_flow_norm,-4,-200.99452967474474
comb,positive tests,orig-pmmov_norm,-4,249.98094386643913
comb,positive tests,pmmov_norm,-4,-26.929715613024086
comb,test positivity rate,orig-pmmov_norm,-4,348.1422311612422
comb,test positivity rate,pmmov_norm,-4,-55.503104325303866
comb,hospital admissions,orig-pmmov_norm,-4,334.1209094325234
comb,hospital admissions,pmmov_norm,-4,-194.96912363086074
comb,Cook County beds in use,orig-pmmov_norm,-4,310.38914737569974
comb,Cook County beds in use,pmmov_norm,-4,-213.5624221670938
comb,positive tests,orig-only_bcov_norm,-4,191.54593418489503
comb,positive tests,only_bcov_norm,-4,-29.27996696660034
comb,test positivity rate,orig-only_bcov_norm,-4,213.32475498860993
comb,test positivity rate,only_bcov_norm,-4,-118.196175769972
comb,hospital admissions,orig-only_bcov_norm,-4,197.4304085165213
comb,hospital admissions,only_bcov_norm,-4,-260.70905286175787
comb,Cook County beds in use,orig-only_bcov_norm,-4,183.3843104603128
comb,Cook County beds in use,only_bcov_norm,-4,-272.2154096730068
comb,positive tests,orig-bcov_flow_norm,-4,210.57559013485593
comb,positive tests,bcov_flow_norm,-4,-30.085335500999804
comb,test positivity rate,orig-bcov_flow_norm,-4,230.7699891262838
comb,test positivity rate,bcov_flow_norm,-4,-125.34906754426208
comb,hospital admissions,orig-bcov_flow_norm,-4,216.55759605083654
comb,hospital admissions,bcov_flow_norm,-4,-278.3972574283772
comb,Cook County beds in use,orig-bcov_flow_norm,-4,200.47292660315713
comb,Cook County beds in use,bcov_flow_norm,-4,-285.0544917742492
comb,positive tests,orig-pmmov_bcov_norm,-4,511.424583938729
comb,positive tests,pmmov_bcov_norm,-4,-51.27601748560505
comb,test positivity rate,orig-pmmov_bcov_norm,-4,505.0263731262556
comb,test positivity rate,pmmov_bcov_norm,-4,-118.4984005592122
comb,hospital admissions,orig-pmmov_bcov_norm,-4,521.6741881542641
comb,hospital admissions,pmmov_bcov_norm,-4,-259.14313893188466
comb,Cook County beds in use,orig-pmmov_bcov_norm,-4,511.8050497446913
comb,Cook County beds in use,pmmov_bcov_norm,-4,-273.89802002741783
comb,positive tests,orig-pmmov_bcov_flow_norm,-4,537.0258926208719
comb,positive tests,pmmov_bcov_flow_norm,-4,-58.942648499863026
comb,test positivity rate,orig-pmmov_bcov_flow_norm,-4,530.9414995409395
comb,test positivity rate,pmmov_bcov_flow_norm,-4,-129.0539064197568
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-4,546.6818926382323
comb,hospital admissions,pmmov_bcov_flow_norm,-4,-279.9173534624109
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,-4,536.5035034314936
comb,Cook County beds in use,pmmov_bcov_flow_norm,-4,-292.39066870223485
comb,positive tests,orig-raw_data,-3,335.481464712008
comb,positive tests,raw_data,-3,36.564215912579584
comb,test positivity rate,orig-raw_data,-3,432.3684082319289
comb,test positivity rate,raw_data,-3,-25.99168257036024
comb,hospital admissions,orig-raw_data,-3,391.05739202119355
comb,hospital admissions,raw_data,-3,-169.06255498701023
comb,Cook County beds in use,orig-raw_data,-3,377.13182659823735
comb,Cook County beds in use,raw_data,-3,-177.5186932694636
comb,positive tests,orig-only_flow_norm,-3,362.0625391635964
comb,positive tests,only_flow_norm,-3,30.044428654740955
comb,test positivity rate,orig-only_flow_norm,-3,451.8688427936425
comb,test positivity rate,only_flow_norm,-3,-41.90012104945413
comb,hospital admissions,orig-only_flow_norm,-3,414.7758376308984
comb,hospital admissions,only_flow_norm,-3,-198.57606890777186
comb,Cook County beds in use,orig-only_flow_norm,-3,400.15191189484506
comb,Cook County beds in use,only_flow_norm,-3,-201.68739609979878
comb,positive tests,orig-pmmov_norm,-3,237.91461565325403
comb,positive tests,pmmov_norm,-3,-36.46040979847692
comb,test positivity rate,orig-pmmov_norm,-3,344.551726266355
comb,test positivity rate,pmmov_norm,-3,-61.917479504527705
comb,hospital admissions,orig-pmmov_norm,-3,329.2000810206762
comb,hospital admissions,pmmov_norm,-3,-197.38804109930982
comb,Cook County beds in use,orig-pmmov_norm,-3,304.70254540013275
comb,Cook County beds in use,pmmov_norm,-3,-219.6054930554127
comb,positive tests,orig-only_bcov_norm,-3,185.73478663259993
comb,positive tests,only_bcov_norm,-3,-33.92303700993989
comb,test positivity rate,orig-only_bcov_norm,-3,209.33652412501397
comb,test positivity rate,only_bcov_norm,-3,-125.39050889639918
comb,hospital admissions,orig-only_bcov_norm,-3,194.93227023174506
comb,hospital admissions,only_bcov_norm,-3,-261.4557463019047
comb,Cook County beds in use,orig-only_bcov_norm,-3,178.10018013188085
comb,Cook County beds in use,only_bcov_norm,-3,-278.6542445142221
comb,positive tests,orig-bcov_flow_norm,-3,202.46749815895885
comb,positive tests,bcov_flow_norm,-3,-33.7295102128661
comb,test positivity rate,orig-bcov_flow_norm,-3,223.85269296021022
comb,test positivity rate,bcov_flow_norm,-3,-130.20408181476216
comb,hospital admissions,orig-bcov_flow_norm,-3,213.23699156882333
comb,hospital admissions,bcov_flow_norm,-3,-277.44201442969813
comb,Cook County beds in use,orig-bcov_flow_norm,-3,194.21732795263733
