wwtp,prevind,fit,lag,window,start,aic,end
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-8,2,2020-10-17,389.1789078861581,2020-10-31
comb,hospital admissions,pmmov_bcov_flow_norm,-8,2,2020-10-17,-53.33524674460233,2020-10-31
comb,hospital admissions,orig-raw_data,-7,2,2020-10-17,232.63102268032185,2020-10-31
comb,hospital admissions,raw_data,-7,2,2020-10-17,4.5524705362775535,2020-10-31
comb,hospital admissions,orig-only_flow_norm,-7,2,2020-10-17,255.04781754995264,2020-10-31
comb,hospital admissions,only_flow_norm,-7,2,2020-10-17,-23.44938890989596,2020-10-31
comb,hospital admissions,orig-pmmov_norm,-7,2,2020-10-17,234.80775199233875,2020-10-31
comb,hospital admissions,pmmov_norm,-7,2,2020-10-17,-8.905085967029606,2020-10-31
comb,hospital admissions,orig-only_bcov_norm,-7,2,2020-10-17,134.1386021065132,2020-10-31
comb,hospital admissions,only_bcov_norm,-7,2,2020-10-17,-39.44067234461369,2020-10-31
comb,hospital admissions,orig-bcov_flow_norm,-7,2,2020-10-17,155.4756553562042,2020-10-31
comb,hospital admissions,bcov_flow_norm,-7,2,2020-10-17,-56.973344239669984,2020-10-31
comb,hospital admissions,orig-pmmov_bcov_norm,-7,2,2020-10-17,370.9824171002576,2020-10-31
comb,hospital admissions,pmmov_bcov_norm,-7,2,2020-10-17,-37.47581940084086,2020-10-31
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-7,2,2020-10-17,388.2954958420879,2020-10-31
comb,hospital admissions,pmmov_bcov_flow_norm,-7,2,2020-10-17,-57.19861516399675,2020-10-31
comb,hospital admissions,orig-raw_data,-6,2,2020-10-17,233.68833835528272,2020-10-31
comb,hospital admissions,raw_data,-6,2,2020-10-17,3.266130369043765,2020-10-31
comb,hospital admissions,orig-only_flow_norm,-6,2,2020-10-17,255.49021151026292,2020-10-31
comb,hospital admissions,only_flow_norm,-6,2,2020-10-17,-23.79422787714128,2020-10-31
comb,hospital admissions,orig-pmmov_norm,-6,2,2020-10-17,235.1264476075957,2020-10-31
comb,hospital admissions,pmmov_norm,-6,2,2020-10-17,-10.255309913802364,2020-10-31
comb,hospital admissions,orig-only_bcov_norm,-6,2,2020-10-17,135.14065491166122,2020-10-31
comb,hospital admissions,only_bcov_norm,-6,2,2020-10-17,-40.39583214462647,2020-10-31
comb,hospital admissions,orig-bcov_flow_norm,-6,2,2020-10-17,155.57560876015333,2020-10-31
comb,hospital admissions,bcov_flow_norm,-6,2,2020-10-17,-57.11525034683342,2020-10-31
comb,hospital admissions,orig-pmmov_bcov_norm,-6,2,2020-10-17,370.93019407135466,2020-10-31
comb,hospital admissions,pmmov_bcov_norm,-6,2,2020-10-17,-38.441735584859714,2020-10-31
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-6,2,2020-10-17,387.9683683592007,2020-10-31
comb,hospital admissions,pmmov_bcov_flow_norm,-6,2,2020-10-17,-57.34192328507351,2020-10-31
comb,hospital admissions,orig-raw_data,-5,2,2020-10-17,236.84277988128696,2020-10-31
comb,hospital admissions,raw_data,-5,2,2020-10-17,1.9630150197194207,2020-10-31
comb,hospital admissions,orig-only_flow_norm,-5,2,2020-10-17,257.34960549040846,2020-10-31
comb,hospital admissions,only_flow_norm,-5,2,2020-10-17,-23.227830762756582,2020-10-31
comb,hospital admissions,orig-pmmov_norm,-5,2,2020-10-17,232.32309582490512,2020-10-31
comb,hospital admissions,pmmov_norm,-5,2,2020-10-17,-13.963972973405989,2020-10-31
comb,hospital admissions,orig-only_bcov_norm,-5,2,2020-10-17,133.05420254058663,2020-10-31
comb,hospital admissions,only_bcov_norm,-5,2,2020-10-17,-44.68331911610659,2020-10-31
comb,hospital admissions,orig-bcov_flow_norm,-5,2,2020-10-17,152.06327186467553,2020-10-31
comb,hospital admissions,bcov_flow_norm,-5,2,2020-10-17,-59.565586125072,2020-10-31
comb,hospital admissions,orig-pmmov_bcov_norm,-5,2,2020-10-17,367.0040302534903,2020-10-31
comb,hospital admissions,pmmov_bcov_norm,-5,2,2020-10-17,-42.88603653725346,2020-10-31
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-5,2,2020-10-17,383.7811590611871,2020-10-31
comb,hospital admissions,pmmov_bcov_flow_norm,-5,2,2020-10-17,-60.39476020354476,2020-10-31
comb,hospital admissions,orig-raw_data,-4,2,2020-10-17,238.03254013488896,2020-10-31
comb,hospital admissions,raw_data,-4,2,2020-10-17,1.5792235720162466,2020-10-31
comb,hospital admissions,orig-only_flow_norm,-4,2,2020-10-17,257.9215546420497,2020-10-31
comb,hospital admissions,only_flow_norm,-4,2,2020-10-17,-22.55147039141849,2020-10-31
comb,hospital admissions,orig-pmmov_norm,-4,2,2020-10-17,230.89298075108337,2020-10-31
comb,hospital admissions,pmmov_norm,-4,2,2020-10-17,-15.536897474714294,2020-10-31
comb,hospital admissions,orig-only_bcov_norm,-4,2,2020-10-17,133.21499800777178,2020-10-31
comb,hospital admissions,only_bcov_norm,-4,2,2020-10-17,-45.49784855313743,2020-10-31
comb,hospital admissions,orig-bcov_flow_norm,-4,2,2020-10-17,151.377777870206,2020-10-31
comb,hospital admissions,bcov_flow_norm,-4,2,2020-10-17,-59.42975981051615,2020-10-31
comb,hospital admissions,orig-pmmov_bcov_norm,-4,2,2020-10-17,365.6295546074006,2020-10-31
comb,hospital admissions,pmmov_bcov_norm,-4,2,2020-10-17,-43.867561435085065,2020-10-31
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-4,2,2020-10-17,382.2195643020669,2020-10-31
comb,hospital admissions,pmmov_bcov_flow_norm,-4,2,2020-10-17,-60.73159448332166,2020-10-31
comb,hospital admissions,orig-raw_data,-3,2,2020-10-17,236.21441167063017,2020-10-31
comb,hospital admissions,raw_data,-3,2,2020-10-17,-1.2813997926261322,2020-10-31
comb,hospital admissions,orig-only_flow_norm,-3,2,2020-10-17,255.765236257984,2020-10-31
comb,hospital admissions,only_flow_norm,-3,2,2020-10-17,-24.370159029878835,2020-10-31
comb,hospital admissions,orig-pmmov_norm,-3,2,2020-10-17,228.1858032089106,2020-10-31
comb,hospital admissions,pmmov_norm,-3,2,2020-10-17,-19.451464885497277,2020-10-31
comb,hospital admissions,orig-only_bcov_norm,-3,2,2020-10-17,128.14766729801937,2020-10-31
comb,hospital admissions,only_bcov_norm,-3,2,2020-10-17,-51.473231255018334,2020-10-31
comb,hospital admissions,orig-bcov_flow_norm,-3,2,2020-10-17,145.89727297291563,2020-10-31
comb,hospital admissions,bcov_flow_norm,-3,2,2020-10-17,-64.3194178247889,2020-10-31
comb,hospital admissions,orig-pmmov_bcov_norm,-3,2,2020-10-17,363.4521971758243,2020-10-31
comb,hospital admissions,pmmov_bcov_norm,-3,2,2020-10-17,-49.85653564270939,2020-10-31
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-3,2,2020-10-17,379.9209727720488,2020-10-31
comb,hospital admissions,pmmov_bcov_flow_norm,-3,2,2020-10-17,-65.5076520012131,2020-10-31
comb,hospital admissions,orig-raw_data,-2,2,2020-10-17,235.50814415752671,2020-10-31
comb,hospital admissions,raw_data,-2,2,2020-10-17,-7.537957415152675,2020-10-31
comb,hospital admissions,orig-only_flow_norm,-2,2,2020-10-17,253.7332440346852,2020-10-31
comb,hospital admissions,only_flow_norm,-2,2,2020-10-17,-28.19188726031024,2020-10-31
comb,hospital admissions,orig-pmmov_norm,-2,2,2020-10-17,226.34211310939983,2020-10-31
comb,hospital admissions,pmmov_norm,-2,2,2020-10-17,-26.565768492883365,2020-10-31
comb,hospital admissions,orig-only_bcov_norm,-2,2,2020-10-17,129.16768904164576,2020-10-31
comb,hospital admissions,only_bcov_norm,-2,2,2020-10-17,-56.53845454471895,2020-10-31
comb,hospital admissions,orig-bcov_flow_norm,-2,2,2020-10-17,144.55475817306365,2020-10-31
comb,hospital admissions,bcov_flow_norm,-2,2,2020-10-17,-67.38043041562156,2020-10-31
comb,hospital admissions,orig-pmmov_bcov_norm,-2,2,2020-10-17,363.2056974157367,2020-10-31
comb,hospital admissions,pmmov_bcov_norm,-2,2,2020-10-17,-55.16941374439574,2020-10-31
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-2,2,2020-10-17,378.9105833332877,2020-10-31
comb,hospital admissions,pmmov_bcov_flow_norm,-2,2,2020-10-17,-68.95521581894042,2020-10-31
comb,hospital admissions,orig-raw_data,-1,2,2020-10-17,239.2850617920909,2020-10-31
comb,hospital admissions,raw_data,-1,2,2020-10-17,-7.022555413614271,2020-10-31
comb,hospital admissions,orig-only_flow_norm,-1,2,2020-10-17,256.45698031349366,2020-10-31
comb,hospital admissions,only_flow_norm,-1,2,2020-10-17,-26.39111041347479,2020-10-31
comb,hospital admissions,orig-pmmov_norm,-1,2,2020-10-17,229.06051068652044,2020-10-31
comb,hospital admissions,pmmov_norm,-1,2,2020-10-17,-25.54924314393287,2020-10-31
comb,hospital admissions,orig-only_bcov_norm,-1,2,2020-10-17,133.48568781594298,2020-10-31
comb,hospital admissions,only_bcov_norm,-1,2,2020-10-17,-54.432080992626254,2020-10-31
comb,hospital admissions,orig-bcov_flow_norm,-1,2,2020-10-17,147.34097895567845,2020-10-31
comb,hospital admissions,bcov_flow_norm,-1,2,2020-10-17,-64.2941404475153,2020-10-31
comb,hospital admissions,orig-pmmov_bcov_norm,-1,2,2020-10-17,364.0338719409461,2020-10-31
comb,hospital admissions,pmmov_bcov_norm,-1,2,2020-10-17,-53.06591830098438,2020-10-31
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-1,2,2020-10-17,379.2524558865435,2020-10-31
comb,hospital admissions,pmmov_bcov_flow_norm,-1,2,2020-10-17,-65.71259162788175,2020-10-31
comb,hospital admissions,orig-raw_data,0,2,2020-10-17,239.344719042027,2020-10-31
comb,hospital admissions,raw_data,0,2,2020-10-17,-8.427145838180252,2020-10-31
comb,hospital admissions,orig-only_flow_norm,0,2,2020-10-17,255.516464446144,2020-10-31
comb,hospital admissions,only_flow_norm,0,2,2020-10-17,-25.764506532762823,2020-10-31
comb,hospital admissions,orig-pmmov_norm,0,2,2020-10-17,226.00476854039115,2020-10-31
comb,hospital admissions,pmmov_norm,0,2,2020-10-17,-28.941223516367188,2020-10-31
comb,hospital admissions,orig-only_bcov_norm,0,2,2020-10-17,130.33583946759916,2020-10-31
comb,hospital admissions,only_bcov_norm,0,2,2020-10-17,-58.430331090783454,2020-10-31
comb,hospital admissions,orig-bcov_flow_norm,0,2,2020-10-17,142.7185847740198,2020-10-31
comb,hospital admissions,bcov_flow_norm,0,2,2020-10-17,-66.47460376900375,2020-10-31
comb,hospital admissions,orig-pmmov_bcov_norm,0,2,2020-10-17,361.262834096907,2020-10-31
comb,hospital admissions,pmmov_bcov_norm,0,2,2020-10-17,-57.34041151258481,2020-10-31
comb,hospital admissions,orig-pmmov_bcov_flow_norm,0,2,2020-10-17,376.0961679274071,2020-10-31
comb,hospital admissions,pmmov_bcov_flow_norm,0,2,2020-10-17,-68.21029211150034,2020-10-31
comb,hospital admissions,orig-raw_data,1,2,2020-10-17,239.9920557139965,2020-10-31
comb,hospital admissions,raw_data,1,2,2020-10-17,-11.40907068377868,2020-10-31
comb,hospital admissions,orig-only_flow_norm,1,2,2020-10-17,255.671972420425,2020-10-31
comb,hospital admissions,only_flow_norm,1,2,2020-10-17,-28.27022704061216,2020-10-31
comb,hospital admissions,orig-pmmov_norm,1,2,2020-10-17,222.8807856485576,2020-10-31
comb,hospital admissions,pmmov_norm,1,2,2020-10-17,-34.266897778461896,2020-10-31
comb,hospital admissions,orig-only_bcov_norm,1,2,2020-10-17,128.15221353648417,2020-10-31
comb,hospital admissions,only_bcov_norm,1,2,2020-10-17,-63.60428438938999,2020-10-31
comb,hospital admissions,orig-bcov_flow_norm,1,2,2020-10-17,139.89877899467257,2020-10-31
comb,hospital admissions,bcov_flow_norm,1,2,2020-10-17,-71.14431181571553,2020-10-31
comb,hospital admissions,orig-pmmov_bcov_norm,1,2,2020-10-17,358.4531389917405,2020-10-31
comb,hospital admissions,pmmov_bcov_norm,1,2,2020-10-17,-62.96674817505226,2020-10-31
comb,hospital admissions,orig-pmmov_bcov_flow_norm,1,2,2020-10-17,373.21240729384976,2020-10-31
comb,hospital admissions,pmmov_bcov_flow_norm,1,2,2020-10-17,-73.70921327186414,2020-10-31
comb,hospital admissions,orig-raw_data,2,2,2020-10-17,236.16632683108008,2020-10-31
comb,hospital admissions,raw_data,2,2,2020-10-17,-15.584695463364994,2020-10-31
comb,hospital admissions,orig-only_flow_norm,2,2,2020-10-17,251.14251240894103,2020-10-31
comb,hospital admissions,only_flow_norm,2,2,2020-10-17,-30.442106897020665,2020-10-31
comb,hospital admissions,orig-pmmov_norm,2,2,2020-10-17,218.99401751629915,2020-10-31
comb,hospital admissions,pmmov_norm,2,2,2020-10-17,-39.75950655141133,2020-10-31
comb,hospital admissions,orig-only_bcov_norm,2,2,2020-10-17,125.62927510426935,2020-10-31
comb,hospital admissions,only_bcov_norm,2,2,2020-10-17,-67.88648219166413,2020-10-31
comb,hospital admissions,orig-bcov_flow_norm,2,2,2020-10-17,135.863064700696,2020-10-31
comb,hospital admissions,bcov_flow_norm,2,2,2020-10-17,-73.8387013797282,2020-10-31
comb,hospital admissions,orig-pmmov_bcov_norm,2,2,2020-10-17,357.7137953236851,2020-10-31
comb,hospital admissions,pmmov_bcov_norm,2,2,2020-10-17,-67.65366722465598,2020-10-31
comb,hospital admissions,orig-pmmov_bcov_flow_norm,2,2,2020-10-17,371.9629125986701,2020-10-31
comb,hospital admissions,pmmov_bcov_flow_norm,2,2,2020-10-17,-76.79177334075445,2020-10-31
comb,hospital admissions,orig-raw_data,3,2,2020-10-17,237.52641191581847,2020-10-31
comb,hospital admissions,raw_data,3,2,2020-10-17,-22.381002037632072,2020-10-31
comb,hospital admissions,orig-only_flow_norm,3,2,2020-10-17,250.7313063143037,2020-10-31
comb,hospital admissions,only_flow_norm,3,2,2020-10-17,-34.89438022703911,2020-10-31
comb,hospital admissions,orig-pmmov_norm,3,2,2020-10-17,214.23246703338555,2020-10-31
comb,hospital admissions,pmmov_norm,3,2,2020-10-17,-50.70377876474157,2020-10-31
comb,hospital admissions,orig-only_bcov_norm,3,2,2020-10-17,123.08071309357872,2020-10-31
comb,hospital admissions,only_bcov_norm,3,2,2020-10-17,-77.78078532886508,2020-10-31
comb,hospital admissions,orig-bcov_flow_norm,3,2,2020-10-17,130.52208059225092,2020-10-31
comb,hospital admissions,bcov_flow_norm,3,2,2020-10-17,-81.80709192858927,2020-10-31
comb,hospital admissions,orig-pmmov_bcov_norm,3,2,2020-10-17,353.52617471660085,2020-10-31
comb,hospital admissions,pmmov_bcov_norm,3,2,2020-10-17,-78.66708736384754,2020-10-31
comb,hospital admissions,orig-pmmov_bcov_flow_norm,3,2,2020-10-17,367.0550350108306,2020-10-31
comb,hospital admissions,pmmov_bcov_flow_norm,3,2,2020-10-17,-86.08167520146156,2020-10-31
comb,hospital admissions,orig-raw_data,4,2,2020-10-17,240.26778682101565,2020-10-31
comb,hospital admissions,raw_data,4,2,2020-10-17,-20.558203896767907,2020-10-31
comb,hospital admissions,orig-only_flow_norm,4,2,2020-10-17,251.4327643569712,2020-10-31
comb,hospital admissions,only_flow_norm,4,2,2020-10-17,-29.88155336305323,2020-10-31
comb,hospital admissions,orig-pmmov_norm,4,2,2020-10-17,219.24298480014903,2020-10-31
comb,hospital admissions,pmmov_norm,4,2,2020-10-17,-46.19986548721448,2020-10-31
comb,hospital admissions,orig-only_bcov_norm,4,2,2020-10-17,132.25568435980583,2020-10-31
comb,hospital admissions,only_bcov_norm,4,2,2020-10-17,-69.56344225897311,2020-10-31
comb,hospital admissions,orig-bcov_flow_norm,4,2,2020-10-17,136.2160173352927,2020-10-31
comb,hospital admissions,bcov_flow_norm,4,2,2020-10-17,-71.6353429894861,2020-10-31
comb,hospital admissions,orig-pmmov_bcov_norm,4,2,2020-10-17,357.7951531236424,2020-10-31
comb,hospital admissions,pmmov_bcov_norm,4,2,2020-10-17,-70.28706488430981,2020-10-31
comb,hospital admissions,orig-pmmov_bcov_flow_norm,4,2,2020-10-17,369.9762288416874,2020-10-31
comb,hospital admissions,pmmov_bcov_flow_norm,4,2,2020-10-17,-75.0011881201462,2020-10-31
comb,hospital admissions,orig-raw_data,5,2,2020-10-17,244.24289215977552,2020-10-31
comb,hospital admissions,raw_data,5,2,2020-10-17,-16.461947761436306,2020-10-31
comb,hospital admissions,orig-only_flow_norm,5,2,2020-10-17,254.3845330520924,2020-10-31
comb,hospital admissions,only_flow_norm,5,2,2020-10-17,-24.534007642101585,2020-10-31
comb,hospital admissions,orig-pmmov_norm,5,2,2020-10-17,217.9022449931811,2020-10-31
comb,hospital admissions,pmmov_norm,5,2,2020-10-17,-44.7370037104676,2020-10-31
comb,hospital admissions,orig-only_bcov_norm,5,2,2020-10-17,134.12262764410582,2020-10-31
comb,hospital admissions,only_bcov_norm,5,2,2020-10-17,-66.03747788455888,2020-10-31
comb,hospital admissions,orig-bcov_flow_norm,5,2,2020-10-17,136.63278012838725,2020-10-31
comb,hospital admissions,bcov_flow_norm,5,2,2020-10-17,-67.25980533652552,2020-10-31
comb,hospital admissions,orig-pmmov_bcov_norm,5,2,2020-10-17,355.4006328839583,2020-10-31
comb,hospital admissions,pmmov_bcov_norm,5,2,2020-10-17,-67.7802301900478,2020-10-31
comb,hospital admissions,orig-pmmov_bcov_flow_norm,5,2,2020-10-17,367.21953077677233,2020-10-31
comb,hospital admissions,pmmov_bcov_flow_norm,5,2,2020-10-17,-71.7525698219552,2020-10-31
comb,hospital admissions,orig-raw_data,6,2,2020-10-17,246.24863280366932,2020-10-31
comb,hospital admissions,raw_data,6,2,2020-10-17,-8.938223599375704,2020-10-31
comb,hospital admissions,orig-only_flow_norm,6,2,2020-10-17,255.0335019833844,2020-10-31
comb,hospital admissions,only_flow_norm,6,2,2020-10-17,-14.832585862990696,2020-10-31
comb,hospital admissions,orig-pmmov_norm,6,2,2020-10-17,213.7150493163056,2020-10-31
comb,hospital admissions,pmmov_norm,6,2,2020-10-17,-41.2511220827592,2020-10-31
comb,hospital admissions,orig-only_bcov_norm,6,2,2020-10-17,138.07596441797295,2020-10-31
comb,hospital admissions,only_bcov_norm,6,2,2020-10-17,-56.24658141589299,2020-10-31
comb,hospital admissions,orig-bcov_flow_norm,6,2,2020-10-17,138.38386016038027,2020-10-31
comb,hospital admissions,bcov_flow_norm,6,2,2020-10-17,-56.24080869468759,2020-10-31
comb,hospital admissions,orig-pmmov_bcov_norm,6,2,2020-10-17,353.4200772903216,2020-10-31
comb,hospital admissions,pmmov_bcov_norm,6,2,2020-10-17,-60.38015140554131,2020-10-31
comb,hospital admissions,orig-pmmov_bcov_flow_norm,6,2,2020-10-17,364.5771107669351,2020-10-31
comb,hospital admissions,pmmov_bcov_flow_norm,6,2,2020-10-17,-63.247496537909285,2020-10-31
comb,hospital admissions,orig-raw_data,7,2,2020-10-17,249.25910650475544,2020-10-31
comb,hospital admissions,raw_data,7,2,2020-10-17,-7.549712131316426,2020-10-31
comb,hospital admissions,orig-only_flow_norm,7,2,2020-10-17,257.00520280765386,2020-10-31
comb,hospital admissions,only_flow_norm,7,2,2020-10-17,-12.41229976362439,2020-10-31
comb,hospital admissions,orig-pmmov_norm,7,2,2020-10-17,213.79239242213083,2020-10-31
comb,hospital admissions,pmmov_norm,7,2,2020-10-17,-41.20082661924658,2020-10-31
comb,hospital admissions,orig-only_bcov_norm,7,2,2020-10-17,142.80788842550447,2020-10-31
comb,hospital admissions,only_bcov_norm,7,2,2020-10-17,-52.60497745082654,2020-10-31
comb,hospital admissions,orig-bcov_flow_norm,7,2,2020-10-17,141.54793787756591,2020-10-31
comb,hospital admissions,bcov_flow_norm,7,2,2020-10-17,-52.114137905198106,2020-10-31
comb,hospital admissions,orig-pmmov_bcov_norm,7,2,2020-10-17,353.3881111229683,2020-10-31
comb,hospital admissions,pmmov_bcov_norm,7,2,2020-10-17,-57.97541055635128,2020-10-31
comb,hospital admissions,orig-pmmov_bcov_flow_norm,7,2,2020-10-17,363.9826677308762,2020-10-31
comb,hospital admissions,pmmov_bcov_flow_norm,7,2,2020-10-17,-60.32151015947824,2020-10-31
comb,hospital admissions,orig-raw_data,8,2,2020-10-17,253.18536802665267,2020-10-31
comb,hospital admissions,raw_data,8,2,2020-10-17,-5.182272723013568,2020-10-31
comb,hospital admissions,orig-only_flow_norm,8,2,2020-10-17,258.9421987030274,2020-10-31
comb,hospital admissions,only_flow_norm,8,2,2020-10-17,-8.064406570363701,2020-10-31
comb,hospital admissions,orig-pmmov_norm,8,2,2020-10-17,216.88639897635835,2020-10-31
comb,hospital admissions,pmmov_norm,8,2,2020-10-17,-38.15374365192275,2020-10-31
comb,hospital admissions,orig-only_bcov_norm,8,2,2020-10-17,150.03151954423817,2020-10-31
comb,hospital admissions,only_bcov_norm,8,2,2020-10-17,-46.52781932490649,2020-10-31
comb,hospital admissions,orig-bcov_flow_norm,8,2,2020-10-17,145.70602776363705,2020-10-31
comb,hospital admissions,bcov_flow_norm,8,2,2020-10-17,-45.20498907465248,2020-10-31
comb,hospital admissions,orig-pmmov_bcov_norm,8,2,2020-10-17,355.35989540301887,2020-10-31
comb,hospital admissions,pmmov_bcov_norm,8,2,2020-10-17,-52.4288935122874,2020-10-31
comb,hospital admissions,orig-pmmov_bcov_flow_norm,8,2,2020-10-17,364.71857137049153,2020-10-31
comb,hospital admissions,pmmov_bcov_flow_norm,8,2,2020-10-17,-53.25682086714272,2020-10-31
comb,hospital admissions,orig-raw_data,9,2,2020-10-17,256.9956408341383,2020-10-31
comb,hospital admissions,raw_data,9,2,2020-10-17,-9.594844403005538,2020-10-31
comb,hospital admissions,orig-only_flow_norm,9,2,2020-10-17,260.63715111651425,2020-10-31
comb,hospital admissions,only_flow_norm,9,2,2020-10-17,-10.912995699314877,2020-10-31
comb,hospital admissions,orig-pmmov_norm,9,2,2020-10-17,219.37700292652045,2020-10-31
comb,hospital admissions,pmmov_norm,9,2,2020-10-17,-42.5768537794126,2020-10-31
comb,hospital admissions,orig-only_bcov_norm,9,2,2020-10-17,157.3455407507114,2020-10-31
comb,hospital admissions,only_bcov_norm,9,2,2020-10-17,-47.14109725120176,2020-10-31
comb,hospital admissions,orig-bcov_flow_norm,9,2,2020-10-17,149.8212939979719,2020-10-31
comb,hospital admissions,bcov_flow_norm,9,2,2020-10-17,-45.34538830000935,2020-10-31
comb,hospital admissions,orig-pmmov_bcov_norm,9,2,2020-10-17,357.17406908892104,2020-10-31
comb,hospital admissions,pmmov_bcov_norm,9,2,2020-10-17,-54.0905262688994,2020-10-31
comb,hospital admissions,orig-pmmov_bcov_flow_norm,9,2,2020-10-17,365.20621104295446,2020-10-31
comb,hospital admissions,pmmov_bcov_flow_norm,9,2,2020-10-17,-53.88845195682978,2020-10-31
comb,hospital admissions,orig-raw_data,10,2,2020-10-17,260.65020519776976,2020-10-31
comb,hospital admissions,raw_data,10,2,2020-10-17,-2.767976668945778,2020-10-31
comb,hospital admissions,orig-only_flow_norm,10,2,2020-10-17,262.80587642044213,2020-10-31
comb,hospital admissions,only_flow_norm,10,2,2020-10-17,-2.9456387050408352,2020-10-31
comb,hospital admissions,orig-pmmov_norm,10,2,2020-10-17,222.2332004798402,2020-10-31
comb,hospital admissions,pmmov_norm,10,2,2020-10-17,-35.035354272085954,2020-10-31
comb,hospital admissions,orig-only_bcov_norm,10,2,2020-10-17,162.89993515821664,2020-10-31
comb,hospital admissions,only_bcov_norm,10,2,2020-10-17,-37.99738058855809,2020-10-31
comb,hospital admissions,orig-bcov_flow_norm,10,2,2020-10-17,153.21609681223885,2020-10-31
comb,hospital admissions,bcov_flow_norm,10,2,2020-10-17,-36.00918695233128,2020-10-31
