wwtp,prevind,fit,feature,lag,params,lb,ub
comb,positive tests,only_flow_norm,raw_data,-10,0.45253373015459564,0.38942665050435105,0.5156408098048402
comb,positive tests,only_flow_norm,flow,-10,-0.7174868290323358,-0.9886528912586032,-0.44632076680606847
comb,positive tests,only_flow_norm,Stickney,-10,2.4219150564086265,1.5620090222608853,3.2818210905563676
comb,positive tests,only_flow_norm,Calumet,-10,1.9040537453709119,1.1485907752807694,2.6595167154610544
comb,positive tests,only_flow_norm,OBrien,-10,1.939768084780775,1.2010274433769672,2.6785087261845826
comb,test positivity rate,orig-only_flow_norm,Stickney,-10,9.150158916573547,9.066893316947748,9.233424516199346
comb,test positivity rate,orig-only_flow_norm,Calumet,-10,8.595992644098999,8.509478706198065,8.682506581999933
comb,test positivity rate,orig-only_flow_norm,OBrien,-10,8.650812287568385,8.564785756012991,8.73683881912378
comb,test positivity rate,only_flow_norm,raw_data,-10,0.37394573323969216,0.32158412196888825,0.42630734451049607
comb,test positivity rate,only_flow_norm,flow,-10,-0.5723868936470218,-0.7973805396661242,-0.3473932476279194
comb,test positivity rate,only_flow_norm,Stickney,-10,-1.744214109916976,-2.457700865111615,-1.030727354722337
comb,test positivity rate,only_flow_norm,Calumet,-10,-1.860155695622057,-2.486983281189054,-1.23332811005506
comb,test positivity rate,only_flow_norm,OBrien,-10,-2.039059171259666,-2.65201179891276,-1.4261065436065719
comb,hospital admissions,orig-only_flow_norm,Stickney,-10,6.2632306755583596,6.1788590672971955,6.347602283819524
comb,hospital admissions,orig-only_flow_norm,Calumet,-10,5.9270345323834075,5.83937143849455,6.014697626272265
comb,hospital admissions,orig-only_flow_norm,OBrien,-10,5.9478990523880935,5.860729839014536,6.035068265761651
comb,hospital admissions,only_flow_norm,raw_data,-10,0.3156245861242639,0.27200674742992925,0.3592424248185986
comb,hospital admissions,only_flow_norm,flow,-10,-0.6072906838156068,-0.7947130400253256,-0.419868327605888
comb,hospital admissions,only_flow_norm,Stickney,-10,1.5263633923847486,0.9320205247125979,2.1207062600568993
comb,hospital admissions,only_flow_norm,Calumet,-10,1.1761712012824814,0.6540164422354576,1.6983259603295053
comb,hospital admissions,only_flow_norm,OBrien,-10,1.0264842216040766,0.5158874658631267,1.5370809773450265
comb,Cook County beds in use,orig-only_flow_norm,Stickney,-10,4.777544393386688,4.694940876379425,4.860147910393952
comb,Cook County beds in use,orig-only_flow_norm,Calumet,-10,4.296903781250506,4.211077754981778,4.382729807519235
comb,Cook County beds in use,orig-only_flow_norm,OBrien,-10,4.207790251706308,4.12244775619379,4.293132747218827
comb,Cook County beds in use,only_flow_norm,raw_data,-10,0.33618025703065696,0.29160844634189953,0.3807520677194144
comb,Cook County beds in use,only_flow_norm,flow,-10,-0.5432359367840222,-0.7347574341778279,-0.3517144393902164
comb,Cook County beds in use,only_flow_norm,Stickney,-10,2.7347726464911095,2.1274308208738506,3.3421144721083684
comb,Cook County beds in use,only_flow_norm,Calumet,-10,2.556166745731357,2.02259186519743,3.0897416262652837
comb,Cook County beds in use,only_flow_norm,OBrien,-10,2.52129164419786,1.9995275537149606,3.0430557346807596
comb,positive tests,orig-pmmov_norm,Stickney,-10,-6.613155991151927,-6.6926901249919455,-6.533621857311908
comb,positive tests,orig-pmmov_norm,Calumet,-10,-6.1431872642282075,-6.225824165264925,-6.06055036319149
comb,positive tests,orig-pmmov_norm,OBrien,-10,-6.207773185545885,-6.289944522872079,-6.125601848219691
comb,positive tests,pmmov_norm,raw_data,-10,0.5639932790914532,0.4938252171966065,0.6341613409863001
comb,positive tests,pmmov_norm,pmmov,-10,-0.22954169944077618,-0.32122407626733546,-0.1378593226142169
comb,positive tests,pmmov_norm,Stickney,-10,1.9367180780694968,1.2123803741059815,2.661055782033012
comb,positive tests,pmmov_norm,Calumet,-10,1.6580228039181477,0.9553988833093326,2.360646724526963
comb,positive tests,pmmov_norm,OBrien,-10,1.7335223897854122,1.0340855770037094,2.432959202567115
comb,test positivity rate,orig-pmmov_norm,Stickney,-10,-2.457448725648551,-2.535099881385288,-2.3797975699118137
comb,test positivity rate,orig-pmmov_norm,Calumet,-10,-2.33187617822897,-2.4125566428570355,-2.2511957136009046
comb,test positivity rate,orig-pmmov_norm,OBrien,-10,-2.176484418106262,-2.2567103412884633,-2.0962584949240606
comb,test positivity rate,pmmov_norm,raw_data,-10,0.4675795771038312,0.40975377318303546,0.5254053810246269
comb,test positivity rate,pmmov_norm,pmmov,-10,-0.19653364061358175,-0.2720894847141366,-0.12097779651302694
comb,test positivity rate,pmmov_norm,Stickney,-10,-2.0356844009110624,-2.6326142420773,-1.4387545597448246
comb,test positivity rate,pmmov_norm,Calumet,-10,-1.9642482200280034,-2.543283638222588,-1.3852128018334189
comb,test positivity rate,pmmov_norm,OBrien,-10,-2.1117307869917754,-2.68813969581289,-1.5353218781706608
comb,hospital admissions,orig-pmmov_norm,Stickney,-10,-5.344376966663737,-5.426107744647207,-5.262646188680267
comb,hospital admissions,orig-pmmov_norm,Calumet,-10,-5.000834289944559,-5.085753530096962,-4.915915049792156
comb,hospital admissions,orig-pmmov_norm,OBrien,-10,-4.879397653286553,-4.963838471377574,-4.794956835195531
comb,hospital admissions,pmmov_norm,raw_data,-10,0.38011887308808273,0.32929874586880864,0.4309390003073568
comb,hospital admissions,pmmov_norm,pmmov,-10,-0.10938407370137439,-0.1757862220330979,-0.042981925369650884
comb,hospital admissions,pmmov_norm,Stickney,-10,0.5105226971704707,-0.014088262161814913,1.0351336565027562
comb,hospital admissions,pmmov_norm,Calumet,-10,0.3844177318723882,-0.1244667387597918,0.8933022025045683
comb,hospital admissions,pmmov_norm,OBrien,-10,0.2704211340465912,-0.23615503248167724,0.7769973005748596
comb,Cook County beds in use,orig-pmmov_norm,Stickney,-10,-6.830063248835409,-6.908643072383032,-6.751483425287787
comb,Cook County beds in use,orig-pmmov_norm,Calumet,-10,-6.630965041077461,-6.712610402489823,-6.549319679665099
comb,Cook County beds in use,orig-pmmov_norm,OBrien,-10,-6.619506453968338,-6.700691837853358,-6.538321070083318
comb,Cook County beds in use,pmmov_norm,raw_data,-10,0.41184121917579475,0.3615641813390181,0.4621182570125714
comb,Cook County beds in use,pmmov_norm,pmmov,-10,-0.148963011904097,-0.21465555355619967,-0.08327047025199433
comb,Cook County beds in use,pmmov_norm,Stickney,-10,2.190420521516675,1.671415818161,2.7094252248723505
comb,Cook County beds in use,pmmov_norm,Calumet,-10,2.1992291814943115,1.6957829056884783,2.7026754573001446
comb,Cook County beds in use,pmmov_norm,OBrien,-10,2.195066469841664,1.6939038304437135,2.6962291092396145
comb,positive tests,orig-only_bcov_norm,Stickney,-10,3.6902182162283417,3.6198656729875434,3.76057075946914
comb,positive tests,orig-only_bcov_norm,Calumet,-10,3.954777592940368,3.8816804725874214,4.027874713293315
comb,positive tests,orig-only_bcov_norm,OBrien,-10,3.9065019434461643,3.833816641132775,3.9791872457595536
comb,positive tests,only_bcov_norm,raw_data,-10,0.613604300890278,0.5423894803815242,0.6848191213990317
comb,positive tests,only_bcov_norm,bcov_recovery,-10,-0.32541804695614385,-0.42049308844238703,-0.23034300546990066
comb,positive tests,only_bcov_norm,Stickney,-10,-0.8113169418784894,-1.2546723590366253,-0.3679615247203534
comb,positive tests,only_bcov_norm,Calumet,-10,-1.0471174872342388,-1.4928191708667176,-0.6014158036017601
comb,positive tests,only_bcov_norm,OBrien,-10,-0.9784911752329786,-1.425057644782326,-0.5319247056836311
comb,test positivity rate,orig-only_bcov_norm,Stickney,-10,7.845925481731717,7.780990864258925,7.910860099204509
comb,test positivity rate,orig-only_bcov_norm,Calumet,-10,7.766088678939602,7.698620847219075,7.833556510660129
comb,test positivity rate,orig-only_bcov_norm,OBrien,-10,7.937790710885788,7.8707029826502986,8.004878439121278
comb,test positivity rate,only_bcov_norm,raw_data,-10,0.5290540124774322,0.4725667525688876,0.5855412723859769
comb,test positivity rate,only_bcov_norm,bcov_recovery,-10,-0.32606701858209625,-0.4014800932887711,-0.2506539438754214
comb,test positivity rate,only_bcov_norm,Stickney,-10,-4.55066575403084,-4.902333180866445,-4.198998327195235
comb,test positivity rate,only_bcov_norm,Calumet,-10,-4.444784469107738,-4.798312943450085,-4.09125599476539
comb,test positivity rate,only_bcov_norm,OBrien,-10,-4.599948496987054,-4.95416291544191,-4.245734078532197
comb,hospital admissions,orig-only_bcov_norm,Stickney,-10,4.958997240716531,4.891031061136243,5.02696342029682
comb,hospital admissions,orig-only_bcov_norm,Calumet,-10,5.0971305672240135,5.026512906797642,5.167748227650385
comb,hospital admissions,orig-only_bcov_norm,OBrien,-10,5.234877475705496,5.164657664419207,5.305097286991786
comb,hospital admissions,only_bcov_norm,raw_data,-10,0.4403258511299034,0.3906163513074377,0.4900353509523691
comb,hospital admissions,only_bcov_norm,bcov_recovery,-10,-0.24639100436016714,-0.3127554594569878,-0.1800265492633465
comb,hospital admissions,only_bcov_norm,Stickney,-10,-1.1110356886604054,-1.4205074513225404,-0.8015639259982702
comb,hospital admissions,only_bcov_norm,Calumet,-10,-1.2210910293427508,-1.5322005372390464,-0.9099815214464553
comb,hospital admissions,only_bcov_norm,OBrien,-10,-1.3418209310175264,-1.6535340783679966,-1.0301077836670562
comb,Cook County beds in use,orig-only_bcov_norm,Stickney,-10,3.473310958544859,3.406151968347632,3.5404699487420865
comb,Cook County beds in use,orig-only_bcov_norm,Calumet,-10,3.466999816091112,3.397220834932941,3.536778797249283
comb,Cook County beds in use,orig-only_bcov_norm,OBrien,-10,3.4947686750237126,3.4253828180144015,3.5641545320330237
comb,Cook County beds in use,only_bcov_norm,raw_data,-10,0.45947725810141443,0.40954837576942726,0.5094061404334016
comb,Cook County beds in use,only_bcov_norm,bcov_recovery,-10,-0.2497437994093511,-0.31640114018706095,-0.18308645863164125
comb,Cook County beds in use,only_bcov_norm,Stickney,-10,0.2752994987541208,-0.035538052985782664,0.5861370504940242
comb,Cook County beds in use,only_bcov_norm,Calumet,-10,0.31009082687498457,-0.0023916979460846255,0.6225733516960538
comb,Cook County beds in use,only_bcov_norm,OBrien,-10,0.30000745646892524,-0.013081371843148115,0.6130962847809986
comb,positive tests,orig-bcov_flow_norm,Stickney,-10,6.435145372265133,6.359625728140862,6.510665016389404
comb,positive tests,orig-bcov_flow_norm,Calumet,-10,6.286128835018337,6.207663036039768,6.364594633996906
comb,positive tests,orig-bcov_flow_norm,OBrien,-10,6.176722662128011,6.098698927506446,6.254746396749576
comb,positive tests,bcov_flow_norm,raw_data,-10,0.5741217739609878,0.5029671848386976,0.6452763630832781
comb,positive tests,bcov_flow_norm,bcov_recovery,-10,-0.28846457214034626,-0.3819452444173616,-0.19498389986333092
comb,positive tests,bcov_flow_norm,flow,-10,-0.5756672863306469,-0.8343704620636314,-0.3169641105976624
comb,positive tests,bcov_flow_norm,Stickney,-10,1.0169503626153267,0.09008165376151,1.9438190714691435
comb,positive tests,bcov_flow_norm,Calumet,-10,0.5440636374035566,-0.2909876435498353,1.3791149183569484
comb,positive tests,bcov_flow_norm,OBrien,-10,0.5777958270207353,-0.24430661184219205,1.3998982658836625
comb,test positivity rate,orig-bcov_flow_norm,Stickney,-10,10.59085263776851,10.52214556766548,10.65955970787154
comb,test positivity rate,orig-bcov_flow_norm,Calumet,-10,10.097439921017571,10.026052466619092,10.16882737541605
comb,test positivity rate,orig-bcov_flow_norm,OBrien,-10,10.208011429567634,10.137026161211196,10.278996697924072
comb,test positivity rate,bcov_flow_norm,raw_data,-10,0.49987016377625704,0.44316329950135475,0.5565770280511593
comb,test positivity rate,bcov_flow_norm,bcov_recovery,-10,-0.29875254046020855,-0.37325224400046425,-0.22425283691995285
comb,test positivity rate,bcov_flow_norm,flow,-10,-0.4255094162685483,-0.6316836919510829,-0.21933514058601383
comb,test positivity rate,bcov_flow_norm,Stickney,-10,-3.19928628191123,-3.937957093196431,-2.4606154706260295
comb,test positivity rate,bcov_flow_norm,Calumet,-10,-3.268649281996763,-3.9341459173609774,-2.603152646632549
comb,test positivity rate,bcov_flow_norm,OBrien,-10,-3.4496055999704125,-4.10478261660028,-2.794428583340545
comb,hospital admissions,orig-bcov_flow_norm,Stickney,-10,7.703924396753325,7.63244020943466,7.77540858407199
comb,hospital admissions,orig-bcov_flow_norm,Calumet,-10,7.428481809301983,7.354208897434671,7.502754721169295
comb,hospital admissions,orig-bcov_flow_norm,OBrien,-10,7.505098194387345,7.431243724789848,7.5789526639848415
comb,hospital admissions,bcov_flow_norm,raw_data,-10,0.40589593046261335,0.3572436980815172,0.4545481628437095
comb,hospital admissions,bcov_flow_norm,bcov_recovery,-10,-0.21416649125928905,-0.2780842715017682,-0.15024871101680995
comb,hospital admissions,bcov_flow_norm,flow,-10,-0.5019987457898845,-0.6788880677401086,-0.32510942383966035
comb,hospital admissions,bcov_flow_norm,Stickney,-10,0.4832669851542027,-0.15048316878767404,1.1170171390960795
comb,hospital admissions,bcov_flow_norm,Calumet,-10,0.1664655469291904,-0.40450407670608074,0.7374351705644615
comb,hospital admissions,bcov_flow_norm,OBrien,-10,0.015306947831112916,-0.5468088536934204,0.5774227493556461
comb,Cook County beds in use,orig-bcov_flow_norm,Stickney,-10,6.218238114581652,6.147928805739694,6.28854742342361
comb,Cook County beds in use,orig-bcov_flow_norm,Calumet,-10,5.798351058169083,5.725298858865324,5.871403257472842
comb,Cook County beds in use,orig-bcov_flow_norm,OBrien,-10,5.764989393705559,5.692348759363011,5.837630028048107
comb,Cook County beds in use,bcov_flow_norm,raw_data,-10,0.42970047858240457,0.38009746538403205,0.4793034917807771
comb,Cook County beds in use,bcov_flow_norm,bcov_recovery,-10,-0.2218743706359107,-0.28704125695971827,-0.1567074843121031
comb,Cook County beds in use,bcov_flow_norm,flow,-10,-0.43415452845946473,-0.6145006902269023,-0.25380836669202717
comb,Cook County beds in use,bcov_flow_norm,Stickney,-10,1.6541350663261594,1.007999920785254,2.3002702118670646
comb,Cook County beds in use,bcov_flow_norm,Calumet,-10,1.5101216559048263,0.9279939221720039,2.0922493896376486
comb,Cook County beds in use,bcov_flow_norm,OBrien,-10,1.473721971180761,0.9006210843883807,2.046822857973141
comb,positive tests,orig-pmmov_bcov_norm,Stickney,-10,-5.172462269956964,-5.2880608122757256,-5.056863727638202
comb,positive tests,orig-pmmov_bcov_norm,Calumet,-10,-4.64173998730963,-4.761848233170449,-4.521631741448811
comb,positive tests,orig-pmmov_bcov_norm,OBrien,-10,-4.650574043546636,-4.770005617849038,-4.531142469244235
comb,positive tests,pmmov_bcov_norm,raw_data,-10,0.6246666958832272,0.5526316181814637,0.6967017735849907
comb,positive tests,pmmov_bcov_norm,bcov_recovery,-10,-0.27149497150383095,-0.38407431334628844,-0.15891562966137346
comb,positive tests,pmmov_bcov_norm,pmmov,-10,-0.09288978325720976,-0.1977189952226206,0.01193942870820107
comb,positive tests,pmmov_bcov_norm,Stickney,-10,0.035024305447263204,-1.0172778370652649,1.0873264479597913
comb,positive tests,pmmov_bcov_norm,Calumet,-10,-0.22187405441435176,-1.2536175584392546,0.809869449610551
comb,positive tests,pmmov_bcov_norm,OBrien,-10,-0.15341104453429705,-1.1853593038264536,0.8785372147578594
comb,test positivity rate,orig-pmmov_bcov_norm,Stickney,-10,-1.0167550044535876,-1.12768945517332,-0.905820553733855
comb,test positivity rate,orig-pmmov_bcov_norm,Calumet,-10,-0.8304289013103944,-0.9456911011116632,-0.7151667015091255
comb,test positivity rate,orig-pmmov_bcov_norm,OBrien,-10,-0.6192852761070119,-0.7338981062350562,-0.5046724459789675
comb,test positivity rate,pmmov_bcov_norm,raw_data,-10,0.5345077462204728,0.47716958395924924,0.5918459084816964
comb,test positivity rate,pmmov_bcov_norm,bcov_recovery,-10,-0.2994830739380776,-0.3890934800870052,-0.20987266778915004
comb,test positivity rate,pmmov_bcov_norm,pmmov,-10,-0.045794436526311794,-0.12923592860429944,0.037647055551675856
comb,test positivity rate,pmmov_bcov_norm,Stickney,-10,-4.133421583884163,-4.971028384907151,-3.295814782861174
comb,test positivity rate,pmmov_bcov_norm,Calumet,-10,-4.037941470040953,-4.859184097010382,-3.2166988430715233
comb,test positivity rate,pmmov_bcov_norm,OBrien,-10,-4.193186005467625,-5.014591612628264,-3.3717803983069863
comb,hospital admissions,orig-pmmov_bcov_norm,Stickney,-10,-3.9036832454687724,-4.0184028592841825,-3.788963631653363
comb,hospital admissions,orig-pmmov_bcov_norm,Calumet,-10,-3.4993870130259843,-3.618582041828377,-3.3801919842235915
comb,hospital admissions,orig-pmmov_bcov_norm,OBrien,-10,-3.322198511287301,-3.4407220134570524,-3.20367500911755
comb,hospital admissions,pmmov_bcov_norm,raw_data,-10,0.43786393588792594,0.3873240902953077,0.4884037814805442
comb,hospital admissions,pmmov_bcov_norm,bcov_recovery,-10,-0.2583914835904878,-0.33737720464701,-0.17940576253396562
comb,hospital admissions,pmmov_bcov_norm,pmmov,-10,0.02067244691325111,-0.05287577924765459,0.09422067307415681
comb,hospital admissions,pmmov_bcov_norm,Stickney,-10,-1.299387344701961,-2.0376830403011423,-0.5610916491027795
comb,hospital admissions,pmmov_bcov_norm,Calumet,-10,-1.4047474063658256,-2.12861915119118,-0.6808756615404712
comb,hospital admissions,pmmov_bcov_norm,OBrien,-10,-1.5254409654600434,-2.249456366680607,-0.8014255642394794
comb,Cook County beds in use,orig-pmmov_bcov_norm,Stickney,-10,-5.389369527640444,-5.502436302268443,-5.276302753012445
comb,Cook County beds in use,orig-pmmov_bcov_norm,Calumet,-10,-5.129517764158887,-5.246995473594549,-5.012040054723225
comb,Cook County beds in use,orig-pmmov_bcov_norm,OBrien,-10,-5.062307311969087,-5.179123169887782,-4.945491454050392
comb,Cook County beds in use,pmmov_bcov_norm,raw_data,-10,0.463390676231323,0.412671772722167,0.5141095797404791
comb,Cook County beds in use,pmmov_bcov_norm,bcov_recovery,-10,-0.23066804400285562,-0.309933604035591,-0.15140248397012024
comb,Cook County beds in use,pmmov_bcov_norm,pmmov,-10,-0.03286056609927329,-0.10666936670370958,0.040948234505162995
comb,Cook County beds in use,pmmov_bcov_norm,Stickney,-10,0.5747000520235888,-0.16621135574274826,1.3156114597899258
comb,Cook County beds in use,pmmov_bcov_norm,Calumet,-10,0.6020278453636578,-0.12440850892872468,1.3284641996560405
comb,Cook County beds in use,pmmov_bcov_norm,OBrien,-10,0.5918867054165368,-0.13469381423214377,1.3184672250652172
comb,positive tests,orig-pmmov_bcov_flow_norm,Stickney,-10,-2.427535113920171,-2.5487051278102113,-2.3063651000301304
comb,positive tests,orig-pmmov_bcov_flow_norm,Calumet,-10,-2.3103887452316605,-2.4362858156214644,-2.1844916748418566
comb,positive tests,orig-pmmov_bcov_flow_norm,OBrien,-10,-2.380353324864788,-2.505541110340718,-2.255165539388858
comb,positive tests,pmmov_bcov_flow_norm,raw_data,-10,0.5862490277142254,0.5154131236324839,0.6570849317959668
comb,positive tests,pmmov_bcov_flow_norm,flow,-10,-0.6470185810311964,-0.9076920464558721,-0.38634511560652063
comb,positive tests,pmmov_bcov_flow_norm,bcov_recovery,-10,-0.20091671138608153,-0.31262641965426924,-0.08920700311789381
comb,positive tests,pmmov_bcov_flow_norm,pmmov,-10,-0.1429229849371248,-0.2455159794728993,-0.040329990401350296
comb,positive tests,pmmov_bcov_flow_norm,Stickney,-10,2.5457614602218137,1.1164746242116022,3.9750482962320253
comb,positive tests,pmmov_bcov_flow_norm,Calumet,-10,2.0110272754936442,0.6733112545099846,3.348743296477304
comb,positive tests,pmmov_bcov_flow_norm,OBrien,-10,2.0401832387036114,0.7129185474911348,3.367447929916088
comb,test positivity rate,orig-pmmov_bcov_flow_norm,Stickney,-10,1.7281721515832051,1.612517396972876,1.8438269061935342
comb,test positivity rate,orig-pmmov_bcov_flow_norm,Calumet,-10,1.5009223407675756,1.3807556896742983,1.6210889918608529
comb,test positivity rate,orig-pmmov_bcov_flow_norm,OBrien,-10,1.6509354425748353,1.5314457920861575,1.770425093063513
comb,test positivity rate,pmmov_bcov_flow_norm,raw_data,-10,0.5068160135731001,0.4499769591019341,0.5636550680442661
comb,test positivity rate,pmmov_bcov_flow_norm,flow,-10,-0.46637566561771093,-0.675541250394652,-0.2572100808407699
comb,test positivity rate,pmmov_bcov_flow_norm,bcov_recovery,-10,-0.24860975436803862,-0.3382461368709933,-0.15897337186508392
comb,test positivity rate,pmmov_bcov_flow_norm,pmmov,-10,-0.08185872960931032,-0.16417981918063673,0.0004623599620160873
comb,test positivity rate,pmmov_bcov_flow_norm,Stickney,-10,-2.323664111567263,-3.470530427174083,-1.176797795960443
comb,test positivity rate,pmmov_bcov_flow_norm,Calumet,-10,-2.428450066664568,-3.5018395401143776,-1.3550605932147581
comb,test positivity rate,pmmov_bcov_flow_norm,OBrien,-10,-2.6120274051847927,-3.677030683669477,-1.5470241267001084
comb,hospital admissions,orig-pmmov_bcov_flow_norm,Stickney,-10,-1.1587560894319793,-1.2779894330717032,-1.0395227457922553
comb,hospital admissions,orig-pmmov_bcov_flow_norm,Calumet,-10,-1.1680357709480147,-1.291920618156535,-1.0441509237394944
comb,hospital admissions,orig-pmmov_bcov_flow_norm,OBrien,-10,-1.0519777926054552,-1.1751646914589384,-0.928790893751972
comb,hospital admissions,pmmov_bcov_flow_norm,raw_data,-10,0.4074975236731321,0.35840573412786947,0.4565893132183947
comb,hospital admissions,pmmov_bcov_flow_norm,flow,-10,-0.5114217983192849,-0.6920777392654947,-0.33076585737307523
comb,hospital admissions,pmmov_bcov_flow_norm,bcov_recovery,-10,-0.20260442929270067,-0.28002321231742533,-0.12518564626797601
comb,hospital admissions,pmmov_bcov_flow_norm,pmmov,-10,-0.018875211730543087,-0.08997578935226229,0.052225365891176115
comb,hospital admissions,pmmov_bcov_flow_norm,Stickney,-10,0.6851703611298778,-0.30537602156693655,1.6757167438266922
comb,hospital admissions,pmmov_bcov_flow_norm,Calumet,-10,0.36020100020243084,-0.5668835655239362,1.2872855659287978
comb,hospital admissions,pmmov_bcov_flow_norm,OBrien,-10,0.20843803895503624,-0.7114033852000311,1.1282794631101036
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,Stickney,-10,-2.644442371603652,-2.761841594096747,-2.527043149110557
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,Calumet,-10,-2.7981665220809155,-2.9201456958337064,-2.6761873483281247
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,OBrien,-10,-2.7920865932872396,-2.9133785549589093,-2.67079463161557
comb,Cook County beds in use,pmmov_bcov_flow_norm,raw_data,-10,0.4355638019194761,0.3858204617172629,0.48530714212168924
comb,Cook County beds in use,pmmov_bcov_flow_norm,flow,-10,-0.4686516800702616,-0.6517053029526128,-0.2855980571879105
comb,Cook County beds in use,pmmov_bcov_flow_norm,bcov_recovery,-10,-0.17954645159371233,-0.257992743686803,-0.10110015950062162
comb,Cook County beds in use,pmmov_bcov_flow_norm,pmmov,-10,-0.06910086075853283,-0.1411450916568613,0.0029433701397956202
comb,Cook County beds in use,pmmov_bcov_flow_norm,Stickney,-10,2.3932895335259543,1.389596529930525,3.3969825371213833
comb,Cook County beds in use,pmmov_bcov_flow_norm,Calumet,-10,2.2193739160510026,1.279985000382557,3.1587628317194483
comb,Cook County beds in use,pmmov_bcov_flow_norm,OBrien,-10,2.180761702782958,1.2487120603137867,3.1128113452521293
comb,positive tests,orig-raw_data,Stickney,-9,2.2470552697645725,2.1683760378730246,2.3257345016561204
comb,positive tests,orig-raw_data,Calumet,-9,2.450681380192817,2.3689327323412543,2.53243002804438
comb,positive tests,orig-raw_data,OBrien,-9,2.346550856744115,2.2652627683199573,2.4278389451682725
comb,positive tests,raw_data,raw_data,-9,0.4711802678210605,0.40784036165105353,0.5345201739910674
comb,positive tests,raw_data,Stickney,-9,0.3629062120171713,0.04538516482321603,0.6804272592111267
comb,positive tests,raw_data,Calumet,-9,0.14254980409634255,-0.17338829632056263,0.4584879045132477
comb,positive tests,raw_data,OBrien,-9,0.2230603538486839,-0.09003687831058921,0.536157586007957
comb,test positivity rate,orig-raw_data,Stickney,-9,6.406067687455628,6.32654561646969,6.485589758441566
comb,test positivity rate,orig-raw_data,Calumet,-9,6.263872965477937,6.181248597888568,6.346497333067306
comb,test positivity rate,orig-raw_data,OBrien,-9,6.382114200977779,6.2999553264874,6.464273075468157
comb,test positivity rate,raw_data,raw_data,-9,0.3937555566136661,0.33977087787021887,0.4477402353571134
comb,test positivity rate,raw_data,Stickney,-9,-3.4139806878594374,-3.684604260951585,-3.14335711476729
