wwtp,prevind,fit,feature,lag,params,lb,ub
comb,test positivity rate,bcov_flow_norm,Stickney,-10,-2.836853861755465,-3.7712419375894446,-1.902465785921485
comb,test positivity rate,bcov_flow_norm,Calumet,-10,-2.9677578797025914,-3.808283245428553,-2.12723251397663
comb,test positivity rate,bcov_flow_norm,OBrien,-10,-3.178043049942118,-4.003352299065427,-2.3527338008188097
comb,hospital admissions,orig-bcov_flow_norm,Stickney,-10,7.7439817540054126,7.661675321800843,7.8262881862099825
comb,hospital admissions,orig-bcov_flow_norm,Calumet,-10,7.457129424730203,7.371108071071813,7.543150778388593
comb,hospital admissions,orig-bcov_flow_norm,OBrien,-10,7.546514989086967,7.460493635428577,7.632536342745357
comb,hospital admissions,bcov_flow_norm,raw_data,-10,0.4246908940969849,0.3701153783390327,0.4792664098549371
comb,hospital admissions,bcov_flow_norm,bcov_recovery,-10,-0.2344455056755662,-0.3133306604541193,-0.15556035089701314
comb,hospital admissions,bcov_flow_norm,flow,-10,-0.6554002452201945,-0.8728190800906819,-0.43798141034970706
comb,hospital admissions,bcov_flow_norm,Stickney,-10,0.7958356513325671,0.013258123914236863,1.5784131787508973
comb,hospital admissions,bcov_flow_norm,Calumet,-10,0.41966629580306913,-0.28429844802686277,1.123631039633001
comb,hospital admissions,bcov_flow_norm,OBrien,-10,0.23277370001913567,-0.45844709810367146,0.9239944981419428
comb,Cook County beds in use,orig-bcov_flow_norm,Stickney,-10,6.249287536183781,6.168612019910244,6.329963052457318
comb,Cook County beds in use,orig-bcov_flow_norm,Calumet,-10,5.817881296934788,5.733564471006888,5.902198122862687
comb,Cook County beds in use,orig-bcov_flow_norm,OBrien,-10,5.797034598228009,5.71271777230011,5.881351424155909
comb,Cook County beds in use,bcov_flow_norm,raw_data,-10,0.44653925620172896,0.391190551365006,0.5018879610384519
comb,Cook County beds in use,bcov_flow_norm,bcov_recovery,-10,-0.23835725556212858,-0.3183600019805376,-0.15835450914371957
comb,Cook County beds in use,bcov_flow_norm,flow,-10,-0.5592293433424488,-0.7797284215474468,-0.33873026513745075
comb,Cook County beds in use,bcov_flow_norm,Stickney,-10,1.9125210889352595,1.1188565312051166,2.7061856466654026
comb,Cook County beds in use,bcov_flow_norm,Calumet,-10,1.7202686761366748,1.0063306348635646,2.434206717409785
comb,Cook County beds in use,bcov_flow_norm,OBrien,-10,1.6508560844430609,0.9498425365000224,2.3518696323860993
comb,positive tests,orig-pmmov_bcov_norm,Stickney,-10,-5.095208612312732,-5.234102821645819,-4.956314402979644
comb,positive tests,orig-pmmov_bcov_norm,Calumet,-10,-4.642050642664418,-4.787213876959983,-4.496887408368853
comb,positive tests,orig-pmmov_bcov_norm,OBrien,-10,-4.6374786620358845,-4.78264189633145,-4.492315427740319
comb,positive tests,pmmov_bcov_norm,raw_data,-10,0.6883983443260993,0.6058947596216784,0.7709019290305201
comb,positive tests,pmmov_bcov_norm,bcov_recovery,-10,-0.40869878815957816,-0.5572342948449343,-0.26016328147422213
comb,positive tests,pmmov_bcov_norm,pmmov,-10,-0.015601550355569357,-0.14291650267793254,0.11171340196679384
comb,positive tests,pmmov_bcov_norm,Stickney,-10,-1.1741614997415915,-2.5112876891988805,0.16296468971569755
comb,positive tests,pmmov_bcov_norm,Calumet,-10,-1.4240887027987852,-2.7413019809288444,-0.10687542466872602
comb,positive tests,pmmov_bcov_norm,OBrien,-10,-1.3755644886211562,-2.6937156472307118,-0.05741333001160065
comb,test positivity rate,orig-pmmov_bcov_norm,Stickney,-10,-0.9597253348319258,-1.0938324964789998,-0.8256181731848516
comb,test positivity rate,orig-pmmov_bcov_norm,Calumet,-10,-0.8514615836896683,-0.9916217057016807,-0.7113014616776558
comb,test positivity rate,orig-pmmov_bcov_norm,OBrien,-10,-0.6265237673847202,-0.7666838893967328,-0.4863636453727075
comb,test positivity rate,pmmov_bcov_norm,raw_data,-10,0.5543485117708715,0.4892108041352315,0.6194862194065116
comb,test positivity rate,pmmov_bcov_norm,bcov_recovery,-10,-0.30560775842371163,-0.42287857086956093,-0.18833694597786235
comb,test positivity rate,pmmov_bcov_norm,pmmov,-10,-0.04989382843792842,-0.15041072320959492,0.05062306633373809
comb,test positivity rate,pmmov_bcov_norm,Stickney,-10,-4.191113033978761,-5.246792434005598,-3.1354336339519238
comb,test positivity rate,pmmov_bcov_norm,Calumet,-10,-4.099195776275073,-5.139153660674989,-3.0592378918751564
comb,test positivity rate,pmmov_bcov_norm,OBrien,-10,-4.2687503497670365,-5.309448703622789,-3.228051995911284
comb,hospital admissions,orig-pmmov_bcov_norm,Stickney,-10,-3.839003521623686,-3.977095716179123,-3.700911327068249
comb,hospital admissions,orig-pmmov_bcov_norm,Calumet,-10,-3.5208269752728536,-3.665151995652695,-3.3765019548930124
comb,hospital admissions,orig-pmmov_bcov_norm,OBrien,-10,-3.3244389896790296,-3.468764010058871,-3.1801139692991884
comb,hospital admissions,pmmov_bcov_norm,raw_data,-10,0.47053158421411934,0.4139728077784563,0.5270903606497824
comb,hospital admissions,pmmov_bcov_norm,bcov_recovery,-10,-0.3331996810908722,-0.4350253962458263,-0.23137396593591814
comb,hospital admissions,pmmov_bcov_norm,pmmov,-10,0.059099548433374866,-0.02817881590819049,0.14637791277494022
comb,hospital admissions,pmmov_bcov_norm,Stickney,-10,-1.9032100748741416,-2.8198517151946803,-0.9865684345536029
comb,hospital admissions,pmmov_bcov_norm,Calumet,-10,-1.9996347398355498,-2.9026254593630725,-1.0966440203080272
comb,hospital admissions,pmmov_bcov_norm,OBrien,-10,-2.138870414350298,-3.042504080151649,-1.235236748548947
comb,Cook County beds in use,orig-pmmov_bcov_norm,Stickney,-10,-5.333697739445317,-5.469205957272068,-5.198189521618566
comb,Cook County beds in use,orig-pmmov_bcov_norm,Calumet,-10,-5.16007510306827,-5.301699518281909,-5.0184506878546316
comb,Cook County beds in use,orig-pmmov_bcov_norm,OBrien,-10,-5.073919380537989,-5.2155437957516275,-4.93229496532435
comb,Cook County beds in use,pmmov_bcov_norm,raw_data,-10,0.4885745091150273,0.43227559435810725,0.5448734238719474
comb,Cook County beds in use,pmmov_bcov_norm,bcov_recovery,-10,-0.2781630714027186,-0.37952094402381825,-0.176805198781619
comb,Cook County beds in use,pmmov_bcov_norm,pmmov,-10,-0.014918679122356157,-0.10179603934563866,0.07195868110092635
comb,Cook County beds in use,pmmov_bcov_norm,Stickney,-10,0.2392851298773877,-0.673144961847676,1.1517152216024513
comb,Cook County beds in use,pmmov_bcov_norm,Calumet,-10,0.27389969382612334,-0.6249421968360388,1.1727415844882856
comb,Cook County beds in use,pmmov_bcov_norm,OBrien,-10,0.24493184942943513,-0.6545500334628405,1.1444137323217107
comb,positive tests,orig-pmmov_bcov_flow_norm,Stickney,-10,-2.345032006299801,-2.4902162333301683,-2.1998477792694335
comb,positive tests,orig-pmmov_bcov_flow_norm,Calumet,-10,-2.304884453364046,-2.456621606882722,-2.1531472998453696
comb,positive tests,orig-pmmov_bcov_flow_norm,OBrien,-10,-2.3759050351551516,-2.527642188673828,-2.2241678816364754
comb,positive tests,pmmov_bcov_flow_norm,raw_data,-10,0.6344780669825067,0.5523080276547323,0.7166481063102812
comb,positive tests,pmmov_bcov_flow_norm,flow,-10,-0.7728262174451728,-1.1112124172133748,-0.43444001767697066
comb,positive tests,pmmov_bcov_flow_norm,bcov_recovery,-10,-0.2902186535636648,-0.4411137494484405,-0.13932355767888904
comb,positive tests,pmmov_bcov_flow_norm,pmmov,-10,-0.08827724117653707,-0.21383032215689582,0.03727583980382168
comb,positive tests,pmmov_bcov_flow_norm,Stickney,-10,2.0372548012826086,0.13875790433722468,3.9357516982279925
comb,positive tests,pmmov_bcov_flow_norm,Calumet,-10,1.4569211483786881,-0.32360316638872155,3.2374454631460976
comb,positive tests,pmmov_bcov_flow_norm,OBrien,-10,1.4492398822317805,-0.3145721110953903,3.213051875558951
comb,test positivity rate,orig-pmmov_bcov_flow_norm,Stickney,-10,1.7904512711810048,1.6514444868270521,1.9294580555349574
comb,test positivity rate,orig-pmmov_bcov_flow_norm,Calumet,-10,1.4857046056107028,1.3404237151924798,1.6309854960289258
comb,test positivity rate,orig-pmmov_bcov_flow_norm,OBrien,-10,1.635049859496013,1.4897689690777898,1.7803307499142362
comb,test positivity rate,pmmov_bcov_flow_norm,raw_data,-10,0.5096962526527964,0.44516262907089266,0.5742298762347001
comb,test positivity rate,pmmov_bcov_flow_norm,flow,-10,-0.6399899669415287,-0.9057472650978989,-0.3742326687851584
comb,test positivity rate,pmmov_bcov_flow_norm,bcov_recovery,-10,-0.20749243092623704,-0.32600043454711264,-0.08898442730536145
comb,test positivity rate,pmmov_bcov_flow_norm,pmmov,-10,-0.11007775066526246,-0.2086829762903163,-0.011472525040208625
comb,test positivity rate,pmmov_bcov_flow_norm,Stickney,-10,-1.5316869354150389,-3.0227034314662156,-0.040670439363862165
comb,test positivity rate,pmmov_bcov_flow_norm,Calumet,-10,-1.7133846355652829,-3.111749378330938,-0.31501989279962794
comb,test positivity rate,pmmov_bcov_flow_norm,OBrien,-10,-1.9294838819511666,-3.314723321749617,-0.5442444421527164
comb,hospital admissions,orig-pmmov_bcov_flow_norm,Stickney,-10,-1.0888269156107553,-1.2316565420070646,-0.945997289214446
comb,hospital admissions,orig-pmmov_bcov_flow_norm,Calumet,-10,-1.1836607859724833,-1.3329370633671263,-1.0343845085778403
comb,hospital admissions,orig-pmmov_bcov_flow_norm,OBrien,-10,-1.0628653627982965,-1.2121416401929397,-0.9135890854036532
comb,hospital admissions,pmmov_bcov_flow_norm,raw_data,-10,0.42467511047469875,0.36995576010147574,0.47939446084792176
comb,hospital admissions,pmmov_bcov_flow_norm,flow,-10,-0.6572496821480349,-0.8825906114947848,-0.4319087528012851
comb,hospital admissions,pmmov_bcov_flow_norm,bcov_recovery,-10,-0.23243830803413437,-0.33292361495219003,-0.1319530011160787
comb,hospital admissions,pmmov_bcov_flow_norm,pmmov,-10,-0.0027074576098165964,-0.08631680092772451,0.08090188570809131
comb,hospital admissions,pmmov_bcov_flow_norm,Stickney,-10,0.8279373622182404,-0.43632535125130123,2.0922000756877823
comb,hospital admissions,pmmov_bcov_flow_norm,Calumet,-10,0.4505186920853798,-0.7351827463568976,1.6362201305276574
comb,hospital admissions,pmmov_bcov_flow_norm,OBrien,-10,0.2634830940633814,-0.9110891374329126,1.4380553255596755
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,Stickney,-10,-2.583521133432386,-2.7234284075205415,-2.443613859344231
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,Calumet,-10,-2.822908913767899,-2.9691309377502533,-2.676686889785545
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,OBrien,-10,-2.8123457536572545,-2.958567777639609,-2.6661237296749
comb,Cook County beds in use,pmmov_bcov_flow_norm,raw_data,-10,0.4461186902054688,0.3910277142061254,0.5012096662048121
comb,Cook County beds in use,pmmov_bcov_flow_norm,flow,-10,-0.6085089237826524,-0.8353802525838521,-0.3816375949814528
comb,Cook County beds in use,pmmov_bcov_flow_norm,bcov_recovery,-10,-0.18487402715817938,-0.28604177849205165,-0.0837062758243071
comb,Cook County beds in use,pmmov_bcov_flow_norm,pmmov,-10,-0.07214216016939431,-0.1563193350559905,0.012035014717201864
comb,Cook County beds in use,pmmov_bcov_flow_norm,Stickney,-10,2.7678943217529812,1.495045387517492,4.04074325598847
comb,Cook County beds in use,pmmov_bcov_flow_norm,Calumet,-10,2.54235302055556,1.3485989090378991,3.7361071320732204
comb,Cook County beds in use,pmmov_bcov_flow_norm,OBrien,-10,2.4691300311198803,1.2865807103859368,3.651679351853824
comb,positive tests,orig-raw_data,Stickney,-9,2.22860056890069,2.13273388493563,2.3244672528657495
comb,positive tests,orig-raw_data,Calumet,-9,2.472926720812505,2.3727330700305225,2.5731203715944875
comb,positive tests,orig-raw_data,OBrien,-9,2.404812744611795,2.304619093829812,2.505006395393778
comb,positive tests,raw_data,raw_data,-9,0.517192365841117,0.44260617869456453,0.5917785529876696
comb,positive tests,raw_data,Stickney,-9,0.14981899379827468,-0.22442592379375598,0.5240639113903054
comb,positive tests,raw_data,Calumet,-9,-0.08810066826876338,-0.4639386641412095,0.2877373276036827
comb,positive tests,raw_data,OBrien,-9,-0.02302803770657623,-0.3984054806813692,0.35234940526821673
comb,test positivity rate,orig-raw_data,Stickney,-9,6.368431096083153,6.271912362934262,6.464949829232045
comb,test positivity rate,orig-raw_data,Calumet,-9,6.265417129872836,6.164541999503625,6.366292260242048
comb,test positivity rate,orig-raw_data,OBrien,-9,6.421752334272392,6.32087720390318,6.522627464641603
comb,test positivity rate,raw_data,raw_data,-9,0.4221918965585775,0.36125995382473935,0.4831238392924156
comb,test positivity rate,raw_data,Stickney,-9,-3.5220177432677433,-3.827750892521527,-3.2162845940139597
