wwtp,prevind,fit,lag,aic,aicall,aictest
comb,test positivity rate,orig-pmmov_bcov_norm,-9,377.97477428150705,448.3643133132879,75.54301119180279
comb,test positivity rate,pmmov_bcov_norm,-9,-40.56605241172599,-73.12727744515566,-25.97409357717556
comb,hospital admissions,orig-pmmov_bcov_norm,-9,392.03428591204704,465.03028782485615,78.06844511019804
comb,hospital admissions,pmmov_bcov_norm,-9,-97.17820154367826,-156.47270090946367,-69.28952495232815
comb,Cook County beds in use,orig-pmmov_bcov_norm,-9,385.8907495333774,457.71717213440326,76.9286489977377
comb,Cook County beds in use,pmmov_bcov_norm,-9,-89.02550429727171,-150.24460272254353,-79.61810658062157
comb,positive tests,orig-pmmov_bcov_flow_norm,-9,410.82354252618984,491.5184928278084,86.35427956555338
comb,positive tests,pmmov_bcov_flow_norm,-9,33.93292091162425,12.024337012862578,-16.958110471591713
comb,test positivity rate,orig-pmmov_bcov_flow_norm,-9,395.891613896265,470.7414535766423,80.11910656527135
comb,test positivity rate,pmmov_bcov_flow_norm,-9,-61.60153849247456,-83.91643068840473,-8.662833685419145
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-9,409.1458365389177,485.83648899460974,81.76879312494196
comb,hospital admissions,pmmov_bcov_flow_norm,-9,-126.31065427449221,-182.09909885656725,-50.43635196561682
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,-9,402.7601679410794,478.19557630079953,80.53645127625875
comb,Cook County beds in use,pmmov_bcov_flow_norm,-9,-114.37539031002063,-169.51668218284289,-51.56052484128976
comb,positive tests,orig-raw_data,-8,235.90195701911063,263.1331264763735,27.353472085394607
comb,positive tests,raw_data,-8,90.1516263094677,70.3655273767628,-36.85292837216919
comb,test positivity rate,orig-raw_data,-8,240.96718167616223,270.2803289493479,30.058127099986564
comb,test positivity rate,raw_data,-8,-15.665316174843383,-24.331324161158136,-0.7821869831727035
comb,hospital admissions,orig-raw_data,-8,248.5939616963833,274.9274076375454,23.746467829214435
comb,hospital admissions,raw_data,-8,-59.59908980994544,-110.18139818765198,-64.96154479813129
comb,Cook County beds in use,orig-raw_data,-8,237.32119629768818,262.3781872304952,23.405262485704892
comb,Cook County beds in use,raw_data,-8,-54.3024859912631,-102.23754960669771,-59.534013413093646
comb,positive tests,orig-only_flow_norm,-8,263.881998889251,297.0239148041255,33.20884214236125
comb,positive tests,only_flow_norm,-8,69.62059598261249,52.50846142410108,-19.982896935221703
comb,test positivity rate,orig-only_flow_norm,-8,260.39512605029034,294.6022091174418,35.3785278766241
comb,test positivity rate,only_flow_norm,-8,-37.408812555028476,-39.88038495866563,7.06599172924591
comb,hospital admissions,orig-only_flow_norm,-8,269.8251618513201,300.6671066118143,28.219735279510576
comb,hospital admissions,only_flow_norm,-8,-99.53315101982082,-141.07238054072354,-35.20798687789436
comb,Cook County beds in use,orig-only_flow_norm,-8,258.0363867067666,287.30775289749386,27.441596866522257
comb,Cook County beds in use,only_flow_norm,-8,-85.22465661674482,-125.12266776832075,-34.280344560754074
comb,positive tests,orig-pmmov_norm,-8,233.48242710439558,248.72515153264214,3.424992475304599
comb,positive tests,pmmov_norm,-8,67.51387322594303,39.52190211138907,-50.49392565295203
comb,test positivity rate,orig-pmmov_norm,-8,223.92370739929402,250.3152078793146,27.562787404665197
comb,test positivity rate,pmmov_norm,-8,-43.19953989522901,-52.01643502452295,1.1276762804343239
comb,hospital admissions,orig-pmmov_norm,-8,258.60739434505683,278.17493633667203,6.006316834754631
comb,hospital admissions,pmmov_norm,-8,-67.31324753099466,-121.43834053456237,-69.56458529279618
comb,Cook County beds in use,orig-pmmov_norm,-8,238.8888438242996,255.08326845039923,4.0480925383408515
comb,Cook County beds in use,pmmov_norm,-8,-70.29236837815358,-123.9235785489596,-66.66487581661885
comb,positive tests,orig-only_bcov_norm,-8,149.4237801361216,197.21889078267282,51.733436914122294
comb,positive tests,only_bcov_norm,-8,47.50109759970974,29.621450900442987,-16.69570849631446
comb,test positivity rate,orig-only_bcov_norm,-8,141.15185864109378,158.56403203342018,22.067340184402436
comb,test positivity rate,only_bcov_norm,-8,-58.615374769959544,-92.61531815943033,-28.279042472433048
comb,hospital admissions,orig-only_bcov_norm,-8,149.42077650564005,184.1098326950857,40.56117122191046
comb,hospital admissions,only_bcov_norm,-8,-99.85569699011057,-160.90687241655147,-76.38513173285776
comb,Cook County beds in use,orig-only_bcov_norm,-8,139.92241749882197,171.74617416618952,37.7431021526649
comb,Cook County beds in use,only_bcov_norm,-8,-96.4482206067637,-157.82557140199364,-79.18305799235559
comb,positive tests,orig-bcov_flow_norm,-8,178.69052431767443,231.1707571390752,56.75667421435861
comb,positive tests,bcov_flow_norm,-8,35.578644275727584,16.959324715568627,-13.631594402222195
comb,test positivity rate,orig-bcov_flow_norm,-8,159.0534226125166,184.3392429257529,30.750240346330564
comb,test positivity rate,bcov_flow_norm,-8,-71.57317659843432,-100.71483286523674,-18.407737531745532
comb,hospital admissions,orig-bcov_flow_norm,-8,170.49102998099045,210.20222155018925,45.54939868546805
comb,hospital admissions,bcov_flow_norm,-8,-129.6306485823144,-185.06649669187388,-51.54920134176922
comb,Cook County beds in use,orig-bcov_flow_norm,-8,159.44559439724526,196.2474828820597,42.67622538222405
comb,Cook County beds in use,bcov_flow_norm,-8,-117.69889019222296,-174.04664434621742,-55.719190613251925
comb,positive tests,orig-pmmov_bcov_norm,-8,384.2520560410117,460.593090444931,82.13829684118008
comb,positive tests,pmmov_bcov_norm,-8,47.11037829601128,24.496134248799475,-23.783656526912118
comb,test positivity rate,orig-pmmov_bcov_norm,-8,373.7475386629285,443.61879902327695,75.09812888127412
comb,test positivity rate,pmmov_bcov_norm,-8,-61.11999389118387,-91.5229655857784,-20.706788707315688
comb,hospital admissions,orig-pmmov_bcov_norm,-8,390.97865896652206,464.1507078079964,78.32473658574074
comb,hospital admissions,pmmov_bcov_norm,-8,-98.34761663297502,-158.34684711587812,-70.88723097079672
comb,Cook County beds in use,orig-pmmov_bcov_norm,-8,383.04541649838166,454.610955350001,76.73628324622553
comb,Cook County beds in use,pmmov_bcov_norm,-8,-94.87699219713647,-157.1513500448415,-80.1395455631779
comb,positive tests,orig-pmmov_bcov_flow_norm,-8,404.86108352875266,485.1677095006436,86.06175446033751
comb,positive tests,pmmov_bcov_flow_norm,-8,30.28957325293311,5.580601038026277,-21.70561955163022
comb,test positivity rate,orig-pmmov_bcov_flow_norm,-8,390.81643160733387,464.99527052754735,79.52044291197303
comb,test positivity rate,pmmov_bcov_flow_norm,-8,-80.95343216861158,-99.02521895245658,-4.114960501533822
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-8,408.13309727878493,484.9472500073885,81.96024734739109
comb,hospital admissions,pmmov_bcov_flow_norm,-8,-128.2836615548963,-183.65161765795037,-49.31200942452429
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,-8,399.9657179767353,475.133218850731,80.33366527945793
comb,Cook County beds in use,pmmov_bcov_flow_norm,-8,-119.97903406935689,-175.92231219732844,-51.971261199441216
comb,positive tests,orig-raw_data,-7,234.92349332461237,261.65381997317087,26.661350605459162
comb,positive tests,raw_data,-7,87.75515614076187,67.22177332932932,-38.120468751210346
comb,test positivity rate,orig-raw_data,-7,244.2760205595643,274.93265373401067,31.773260028099948
comb,test positivity rate,raw_data,-7,-21.440418592812193,-27.526622132093472,1.9133731287878675
comb,hospital admissions,orig-raw_data,-7,248.1288685840767,273.56606160759065,22.14646087375285
comb,hospital admissions,raw_data,-7,-56.75166147501625,-108.1021011837803,-68.60529985211694
comb,Cook County beds in use,orig-raw_data,-7,237.71532047042274,262.6317280542504,23.086282936388454
comb,Cook County beds in use,raw_data,-7,-56.682580910288266,-104.81885890913081,-59.21001652119111
comb,positive tests,orig-only_flow_norm,-7,262.72371032830125,295.91086078190006,33.4437565947803
comb,positive tests,only_flow_norm,-7,67.4905701977201,48.599749839606886,-23.409476011440027
comb,test positivity rate,orig-only_flow_norm,-7,261.15565373634547,296.0473229647299,36.352616790044735
comb,test positivity rate,only_flow_norm,-7,-39.19071247446129,-39.35367032522176,9.01907925802596
comb,hospital admissions,orig-only_flow_norm,-7,268.9641686294369,298.76135104897844,26.410735537770073
comb,hospital admissions,only_flow_norm,-7,-94.17191335188397,-136.44720091029646,-36.906363856636794
comb,Cook County beds in use,orig-only_flow_norm,-7,258.0990702189557,287.14224778294107,27.018441224945065
comb,Cook County beds in use,only_flow_norm,-7,-87.23502266829234,-127.13291815753911,-34.05551605619356
comb,positive tests,orig-pmmov_norm,-7,223.752093288953,238.3051747579869,4.814166491889484
comb,positive tests,pmmov_norm,-7,59.96055620479308,30.789556775378326,-50.41379866217111
comb,test positivity rate,orig-pmmov_norm,-7,218.4849919398099,245.539122861423,29.18835373942664
comb,test positivity rate,pmmov_norm,-7,-54.663884625191145,-59.76421095097871,4.306871881421339
comb,hospital admissions,orig-pmmov_norm,-7,255.05666373541675,274.43148292453253,6.767837865766243
comb,hospital admissions,pmmov_norm,-7,-66.2566833849794,-121.08231311399706,-72.4302340712684
comb,Cook County beds in use,orig-pmmov_norm,-7,236.14297725438132,252.2505611707051,4.748663085494825
comb,Cook County beds in use,pmmov_norm,-7,-74.61389096386483,-128.47849586076597,-65.54174725548742
comb,positive tests,orig-only_bcov_norm,-7,139.7858813869533,188.45314966762396,51.91533508661646
comb,positive tests,only_bcov_norm,-7,39.47134595830232,22.18477976733584,-14.24735814433128
comb,test positivity rate,orig-only_bcov_norm,-7,144.83293446319135,162.45345942930098,22.12360110163128
comb,test positivity rate,only_bcov_norm,-7,-63.03313066459384,-94.60323396807081,-24.313764203126325
comb,hospital admissions,orig-only_bcov_norm,-7,146.67715303993572,183.15395054092758,42.15819709073499
comb,hospital admissions,only_bcov_norm,-7,-99.04005046439352,-158.55611071610699,-72.0005495302202
comb,Cook County beds in use,orig-only_bcov_norm,-7,136.80340180490538,168.02071023880313,37.13349019921213
comb,Cook County beds in use,only_bcov_norm,-7,-101.69096676217669,-163.96284934407876,-79.52082663469834
comb,positive tests,orig-bcov_flow_norm,-7,169.80918899658718,223.6995063011246,57.43262109128855
comb,positive tests,bcov_flow_norm,-7,28.09305861792211,9.003838471156955,-13.300904140591577
comb,test positivity rate,orig-bcov_flow_norm,-7,158.87232799973623,183.63889415368416,30.156058630654734
comb,test positivity rate,bcov_flow_norm,-7,-72.6452944389822,-99.48164199773589,-15.567028278037633
comb,hospital admissions,orig-bcov_flow_norm,-7,167.30592593073038,208.40369945475803,46.75945494922686
comb,hospital admissions,bcov_flow_norm,-7,-126.33568831601667,-180.50768963729755,-49.83694450515732
comb,Cook County beds in use,orig-bcov_flow_norm,-7,156.12105815119992,192.28266536297028,42.031390584527536
comb,Cook County beds in use,bcov_flow_norm,-7,-122.44608860495055,-179.59481102310824,-56.29095142797195
comb,positive tests,orig-pmmov_bcov_norm,-7,376.4573216926929,453.2416165453098,82.72434929881554
comb,positive tests,pmmov_bcov_norm,-7,37.816215604736385,14.634175468595096,-22.724350073966782
comb,test positivity rate,orig-pmmov_bcov_norm,-7,370.441892745541,440.16347215882894,75.04769162601916
comb,test positivity rate,pmmov_bcov_norm,-7,-68.90988158346852,-94.71256154818951,-14.4923394093477
comb,hospital admissions,orig-pmmov_bcov_norm,-7,388.33067792604,462.60629817150686,79.71860828128919
comb,hospital admissions,pmmov_bcov_norm,-7,-97.2419523790013,-156.03503921027203,-67.81712591240115
comb,Cook County beds in use,orig-pmmov_bcov_norm,-7,380.3432071712559,451.8103899625519,76.72732707126667
comb,Cook County beds in use,pmmov_bcov_norm,-7,-100.3320406837995,-163.64042537533803,-80.81699459838786
comb,positive tests,orig-pmmov_bcov_flow_norm,-7,397.6009050496525,478.55756313257876,86.87867316797943
comb,positive tests,pmmov_bcov_flow_norm,-7,20.645579501061775,-5.754589866658019,-23.011980004725537
comb,test positivity rate,orig-pmmov_bcov_flow_norm,-7,386.4516620767748,460.26132509450855,79.24287880879464
comb,test positivity rate,pmmov_bcov_flow_norm,-7,-86.3666840141608,-98.83921410404353,0.8983246138529353
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-7,405.4431428176347,483.1777178702968,83.1451025307211
comb,hospital admissions,pmmov_bcov_flow_norm,-7,-125.38430295786259,-179.62532918870227,-47.784179381016216
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,-7,397.3018071999849,472.3362038255347,80.28246625434495
comb,Cook County beds in use,pmmov_bcov_flow_norm,-7,-125.34727202115596,-181.85913797344773,-51.989922476611
comb,positive tests,orig-raw_data,-6,238.36654980029675,265.38109389458714,26.638853022709856
comb,positive tests,raw_data,-6,88.76767955732521,68.14542938934068,-38.907247898044545
comb,test positivity rate,orig-raw_data,-6,245.41292984103637,276.70530467139645,32.629461628959454
comb,test positivity rate,raw_data,-6,-20.510775738137568,-24.884865112258026,3.6006309030256043
comb,hospital admissions,orig-raw_data,-6,249.52285324021477,275.03391637599816,22.01388084414815
comb,hospital admissions,raw_data,-6,-56.587652527315754,-106.93615745277692,-65.54950686765102
comb,Cook County beds in use,orig-raw_data,-6,237.7116401587017,262.52614027780714,22.903214406657153
comb,Cook County beds in use,raw_data,-6,-59.85408945601307,-108.16306329829303,-58.5492430326689
comb,positive tests,orig-only_flow_norm,-6,264.21665208689905,297.0127509323835,32.58555753123024
comb,positive tests,only_flow_norm,-6,71.05310761948965,52.60994648136638,-23.381120731772214
comb,test positivity rate,orig-only_flow_norm,-6,262.4973221353097,297.95045505950475,37.061318703346515
comb,test positivity rate,only_flow_norm,-6,-38.93790820027277,-37.00277580232109,10.788733061088578
comb,hospital admissions,orig-only_flow_norm,-6,270.23965789097355,299.789108541976,25.675287238117804
comb,hospital admissions,only_flow_norm,-6,-94.29197387384909,-134.1611905117983,-33.28587562384544
comb,Cook County beds in use,orig-only_flow_norm,-6,257.7099185176685,286.54685893259773,26.71169473528763
comb,Cook County beds in use,only_flow_norm,-6,-89.83717592287985,-129.73568545745437,-33.77721954946183
comb,positive tests,orig-pmmov_norm,-6,219.0925522196652,233.61051688709756,6.0850030686426315
comb,positive tests,pmmov_norm,-6,57.27193106181585,27.911738096097167,-49.54054084180783
comb,test positivity rate,orig-pmmov_norm,-6,212.98468063389174,240.05618463955918,29.761192206135988
comb,test positivity rate,pmmov_norm,-6,-58.8232328179472,-61.59044501711949,6.16135832352518
comb,hospital admissions,orig-pmmov_norm,-6,249.96353940080138,269.6024796475275,9.136533590678516
comb,hospital admissions,pmmov_norm,-6,-69.44769732963368,-123.12008538776374,-67.15901310712604
comb,Cook County beds in use,orig-pmmov_norm,-6,232.94039925159694,248.85450188446862,5.298206079628159
comb,Cook County beds in use,pmmov_norm,-6,-80.02895689671539,-134.16795834608334,-64.19531043558004
comb,positive tests,orig-only_bcov_norm,-6,139.64695218879075,187.19571825126326,51.06207742761839
comb,positive tests,only_bcov_norm,-6,39.34095229066759,21.373205172745415,-15.419647318406504
comb,test positivity rate,orig-only_bcov_norm,-6,137.98824711335448,154.50588254447845,21.117166107501124
comb,test positivity rate,only_bcov_norm,-6,-68.15142355436308,-99.67087019718485,-23.836732517475568
comb,hospital admissions,orig-only_bcov_norm,-6,141.93505946869374,177.88906708484265,41.58591265716728
comb,hospital admissions,only_bcov_norm,-6,-103.8663293230644,-162.71433461855025,-68.21320664467503
comb,Cook County beds in use,orig-only_bcov_norm,-6,133.10818009839528,163.59781624767763,36.40247759864418
comb,Cook County beds in use,only_bcov_norm,-6,-108.15149008585388,-171.53017738052995,-79.96854438429804
comb,positive tests,orig-bcov_flow_norm,-6,167.30156241056943,219.69303135011458,56.15778243207562
comb,positive tests,bcov_flow_norm,-6,30.192418580535787,11.040573756079477,-13.716642624775641
comb,test positivity rate,orig-bcov_flow_norm,-6,152.91792307721425,176.7049813320931,29.223423759997022
comb,test positivity rate,bcov_flow_norm,-6,-77.99301905888649,-104.6509835798851,-15.173083373695292
comb,hospital admissions,orig-bcov_flow_norm,-6,162.9931087288906,203.16679135511652,45.83535565519508
comb,hospital admissions,bcov_flow_norm,-6,-131.20684311990544,-183.56824917998247,-46.008970211500525
comb,Cook County beds in use,orig-bcov_flow_norm,-6,152.11566646072635,187.5223114798031,41.26976956397184
comb,Cook County beds in use,bcov_flow_norm,-6,-128.22095433677828,-186.39763712743877,-57.10046043413044
comb,positive tests,orig-pmmov_bcov_norm,-6,372.19198120051556,448.7635864303122,82.53993533463236
comb,positive tests,pmmov_bcov_norm,-6,36.16229141359122,11.569796976067934,-25.324416342838695
comb,test positivity rate,orig-pmmov_bcov_norm,-6,364.4954281228245,433.64159805162967,74.58578878930932
comb,test positivity rate,pmmov_bcov_norm,-6,-75.45507700791245,-100.60448253128558,-13.533252736437397
comb,hospital admissions,orig-pmmov_bcov_norm,-6,383.1505215466397,457.56252308549415,80.02853788103482
comb,hospital admissions,pmmov_bcov_norm,-6,-101.87536567500331,-160.58760950146257,-65.84425080182842
comb,Cook County beds in use,orig-pmmov_bcov_norm,-6,377.4201421864563,448.67917162406377,76.59231310702492
comb,Cook County beds in use,pmmov_bcov_norm,-6,-107.07394997064057,-171.63040503672423,-81.55384438733918
comb,positive tests,orig-pmmov_bcov_flow_norm,-6,392.84838597650486,473.3346107496352,86.4348319421683
comb,positive tests,pmmov_bcov_flow_norm,-6,20.8747335015139,-5.623048069686249,-23.258700866584363
comb,test positivity rate,orig-pmmov_bcov_flow_norm,-6,381.08951337420353,454.35684805281966,78.79035319169928
comb,test positivity rate,pmmov_bcov_flow_norm,-6,-93.99748152912719,-104.95088641377025,1.9400470940030718
comb,hospital admissions,orig-pmmov_bcov_flow_norm,-6,400.6508693537293,478.34338472993306,83.24782926633492
comb,hospital admissions,pmmov_bcov_flow_norm,-6,-131.22054296446777,-183.26842624395073,-43.238448342762375
comb,Cook County beds in use,orig-pmmov_bcov_flow_norm,-6,394.3834949635667,469.17875972332484,80.11166027021733
comb,Cook County beds in use,pmmov_bcov_flow_norm,-6,-131.82591427604336,-189.1291657136561,-52.24171666541844
comb,positive tests,orig-raw_data,-5,238.29241015880535,266.1396594853717,28.036724730793953
comb,positive tests,raw_data,-5,88.58016572972815,68.43776725233036,-37.25232982653044
comb,test positivity rate,orig-raw_data,-5,249.93982462359293,282.4310018765449,33.95370055128868
